srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR15988569	SRX12277157	SRS10252168	SRP337995	PRJNA33215	Pseudomonas cannabina pv. alisalensis	ES4326	OXFORD_NANOPORE	MinION	11984341.0	1000.0	WGS	GENOMIC	SINGLE	Genome context affects evolutionary flexibility of type III effectors in phytopathogenic Pseudomonads
SRR15006052	SRX11318218	SRS9347984	SRP326328	PRJNA637792	Borrelia puertoricensis	SUM	OXFORD_NANOPORE	MinION	1628455884.0	157425.0	WGS	GENOMIC	SINGLE	ONT WGS of Borrelia puertoricensis SUM
SRR26950725	SRX22644481	SRS19641537	SRP474291	PRJNA1043871	Bacillus sp. PBL-C9	PBL-C9	OXFORD_NANOPORE	MinION	83072.0	19.0	WGS	GENOMIC	SINGLE	Bacillus sp. PBL-C9 Genome sequencing and assembly
ERR11835768	ERX11233921	ERS16255228	ERP140274	PRJEB55384	Odoribacter splanchnicus	Odoribacter splanchnicus TSDC17.2-1.2	PACBIO_SMRT	Sequel	76413434.0	35103.0	WGS	GENOMIC	SINGLE	Sequel sequencing; Raw reads: Odoribacter_splanchnicus_TSDC17.2_ISOLATE_R2
SRR932088	SRX320103	SRS456498	SRP022914	PRJNA203445	Listeria monocytogenes	J1-108	PACBIO_SMRT	PacBio RS	175797462.0	81741.0	WGS	GENOMIC	SINGLE	Listeria monocytogenes Strain J2-1091
SRR13680729	SRX10069979	SRS8231705	SRP303037	PRJNA694442	Salmonella enterica		OXFORD_NANOPORE	GridION	389307109.0	37315.0	WGS	GENOMIC	SINGLE	Multiplex WGS of Salmonella enterica
SRR37002360	SRX31951969	SRS27897733	SRP667822	PRJNA1415187	Yersinia pestis	1728	OXFORD_NANOPORE	PromethION	904348528.0	419392.0	WGS	GENOMIC	SINGLE	ONT sequencing of Yp_1728_22
SRR8362625	SRX5173131	SRS4180577	SRP042343	PRJNA243331	Klebsiella variicola	LEMB11	PACBIO_SMRT	Sequel	964589675.0	145491.0	WGS	GENOMIC	SINGLE	Whole genome PacBio Sequel sequence of Klebsiella variicola
SRR31024195	SRX26411368	SRS22931325	SRP539092	PRJNA1174068	Vibrio cholerae	mHDM VC171	OXFORD_NANOPORE	PromethION	321287291.0	191733.0	WGS	GENOMIC	SINGLE	WGS of Vcholerae isolates
SRR30483133	SRX25907932	SRS22499149	SRP529572	PRJNA1148956	Clostridioides difficile		OXFORD_NANOPORE	MinION	378090348.0	370382.0	WGS	GENOMIC	SINGLE	cdiff
SRR3710062	SRX1870088	SRS1266262	SRP062916	PRJNA292666	Salmonella enterica subsp. enterica serovar Infantis	FSIS1502916	PACBIO_SMRT	PacBio RS II	784612216.0	163482.0	WGS	GENOMIC	PAIRED	WGS of Salmonella enterica Infantis: 2015 FSIS Comminuted Chicken (pacbio): Sample FSIS1502916
SRR13386164	SRX9805265	SRS7989340	SRP300861	PRJNA663900	Enterococcus sp. DIV1368e	DIV1368e	OXFORD_NANOPORE	GridION	521842090.0	51875.0	WGS	GENOMIC	SINGLE	Zoo 3 Enterococcus Diversity Genome sequencing and assembly
SRR25467013	SRX21199912	SRS18458348	SRP452337	PRJNA1000618	Escherichia coli	Escherichia coli BL21(DE3)	OXFORD_NANOPORE	MinION	6351821.0	4000.0	WGS	GENOMIC	SINGLE	CASTVK transposition with different condition
ERR902065	ERX981454	ERS666351	ERP005928	PRJEB6403	Pseudomonas aeruginosa	NCTC13359	PACBIO_SMRT	PacBio RS	1456017281.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR28434400	SRX24038641	SRS20831703	SRP497546	PRJNA1091452	Staphylococcus aureus	SA72-PS	OXFORD_NANOPORE	MinION	460622476.0	123608.0	WGS	GENOMIC	SINGLE	ONT performance study sequencing of S. aureus
SRR12681503	SRX9161655	SRS7400562	SRP284172	PRJNA653053	Nonomuraea angiospora	DSM 43173	PACBIO_SMRT	PacBio RS II	5323813538.0	1766777.0	WGS	GENOMIC	SINGLE	Nonomuraea angiospora DSM 43173
ERR2177096	ERX2233459	ERS1859671	ERP005928	PRJEB6403	Capnocytophaga sputigena	NCTC11097	PACBIO_SMRT	PacBio RS	1827046677.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR21630200	SRX17630814	SRS14987492	SRP354045	PRJNA747871	Streptomyces sp. NBC_00622	NBC_00622	OXFORD_NANOPORE	MinION	734742981.0	69482.0	WGS	GENOMIC	SINGLE	nanopore sequencing data from strain NBC_00622
ERR3685930	ERX3675534	ERS4047731	ERP114207	PRJEB31632	bacterium		OXFORD_NANOPORE	GridION	330445349.0	190372.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR29516535	SRX25026850	SRS13780484	SRP395888	PRJNA812595	Klebsiella aerogenes	2022CK-00395	OXFORD_NANOPORE	GridION	1000305428.0	124993.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of ARLN isolate
SRR16525348	SRX12728137	SRS10336658	SRP357534	PRJNA801415	Escherichia coli	448	OXFORD_NANOPORE	GridION	602797670.0	83648.0	WGS	GENOMIC	SINGLE	Extensive diversification and dissemination of blaNDM carbapenemase plasmids in Enterobacterales in Singapore 2010-2015
SRR21643318	SRX17643300	SRS15177430	SRP398286	PRJNA879771	Heyndrickxia coagulans	JBI-YZ6.3	PACBIO_SMRT	Sequel	8327484738.0	979653.0	WGS	GENOMIC	SINGLE	PacBio WGS of Bacillus coagulans strain JBI-YZ6.3
SRR5829679	SRX3007029	SRS1832420	SRP094480	PRJNA279196	Bordetella pertussis	H637	PACBIO_SMRT	PacBio RS II	942730153.0	163482.0	WGS	GENOMIC	SINGLE	
SRR14871223	SRX11188595	SRS9244896	SRP324862	PRJNA736470	Streptococcus equi subsp. equi	SEE_17-009	PACBIO_SMRT	Sequel	2786300479.0	307701.0	WGS	GENOMIC	SINGLE	PacBio whole genome sequencing of Streptococcu equi
SRR29816431	SRX25315660	SRS16968712	SRP426074	PRJNA941188	Bacillus subtilis	PRO58	OXFORD_NANOPORE	GridION	256090133.0	43095.0	WGS	GENOMIC	SINGLE	WGS of Bacillus subtilis: cell culture
SRR10501731	SRX7190757	SRS5696792	SRP230748	PRJNA347129	Actinomadura citrea	DSM 43461	PACBIO_SMRT	Sequel	248561865.0	55742.0	WGS	GENOMIC	SINGLE	Actinomadura citrea DSM 43461
ERR14314272	ERX13715368	ERS23192830	ERP169026	PRJEB85647	Escherichia coli		OXFORD_NANOPORE	MinION	459750249.0	40070.0	WGS	GENOMIC	SINGLE	E_coli_gDNA_30Aug_2023
DRR290128	DRX279584	DRS203651	DRP007683	PRJDB11598	Vibrio penaeicida	IFO 15640T	OXFORD_NANOPORE	GridION	855312853.0	28539.0	WGS	GENOMIC	SINGLE	GridION sequencing of SAMD00318911
SRR30694574	SRX26112097	SRS22622143	SRP503470	PRJNA833906	Mycobacterium tuberculosis	L4.2.2	OXFORD_NANOPORE	MinION	470792967.0	244232.0	WGS	GENOMIC	SINGLE	WGS of Mycobacterium tuberculosis: clinical isolate
SRR24918218	SRX20679040	SRS17875770	SRP338930	PRJNA766641	Mycobacterium tuberculosis	IDR 2200064985	OXFORD_NANOPORE	MinION	116678558.0	117043.0	WGS	GENOMIC	SINGLE	MinION sequencing of TB isolates
DRR397304	DRX383079	DRS302097	DRP009902	PRJDB14139	Enterococcus raffinosus	JARB-HU0741	OXFORD_NANOPORE	GridION	701419509.0	82121.0	WGS	GENOMIC	SINGLE	GridION sequencing of SAMD00519045
SRR9641539	SRX6403383	SRS5061423	SRP040661	PRJNA231221	Streptococcus salivarius	FDAARGOS_771	PACBIO_SMRT	Sequel	394730218.0	66522.0	WGS	GENOMIC	SINGLE	
SRR21131464	SRX17143866	SRS14716486	SRP392938	PRJNA672949	Xylella fastidiosa subsp. sandyi	OC8	OXFORD_NANOPORE	MinION	1169462925.0	111876.0	WGS	GENOMIC	SINGLE	Oxford Nanopore genomic sequencing fastqs DNA of Xylella fastidiosa strain OC8
SRR29316597	SRX24833546	SRS21545376	SRP512379	PRJNA1121190	Vibrio cholerae	117Vc07	OXFORD_NANOPORE	PromethION	301648518.0	141816.0	WGS	GENOMIC	SINGLE	WGS of Vcholerae isolates
SRR10972788	SRX7638221	SRS6068748	SRP245452	PRJNA601764	Enterobacteriaceae bacterium 4M9	4M9	PACBIO_SMRT	PacBio RS	414903163.0	36422.0	WGS	GENOMIC	PAIRED	Whole genome sequencing of Enterobacteriaceae bacterium
SRR17687079	SRX13850340	SRS10450443	SRP340037	PRJNA768294	Klebsiella quasipneumoniae subsp. quasipneumoniae	SB98	OXFORD_NANOPORE	MinION	517567470.0	40366.0	WGS	GENOMIC	SINGLE	SB98
SRR30934806	SRX26337503	SRS22863377	SRP537571	PRJNA1168290	Paenibacillus sp. TAB_01	TAB_01	OXFORD_NANOPORE	MinION	1554563.0	183.0	WGS	GENOMIC	SINGLE	Paenibacillus sp. TAB 01 from cotton plant tissue
SRR36298229	SRX31330839	SRS25973898	SRP074197	PRJNA288601	Acinetobacter baumannii	2025CR-00064	OXFORD_NANOPORE	GridION	970270196.0	83698.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of ARLN isolate
ERR1229115	ERX1301167	ERS950459	ERP005928	PRJEB6403	Staphylococcus aureus	NCTC9552	PACBIO_SMRT	PacBio RS	3364138573.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR35674144	SRX30725522	SRS26742225	SRP561673	PRJNA1219398	Pasteurella multocida	191240	OXFORD_NANOPORE	MinION	111583498.0	19806.0	WGS	GENOMIC	SINGLE	DNA-Seq of Pasteurella multocida 191240
SRR25466851	SRX21199569	SRS18458349	SRP452337	PRJNA1000618	Escherichia coli	Escherichia coli BL21(DE3)	OXFORD_NANOPORE	MinION	5620910.0	4000.0	WGS	GENOMIC	SINGLE	CASTVK transposition with different condition
SRR3723708	SRX1881192	SRS1527857	SRP077383	PRJNA234786	Streptacidiphilus albus JL83	JL83	PACBIO_SMRT	PacBio RS	279640209.0	153102.0	WGS	GENOMIC	SINGLE	Streptacidiphilus albus JL83
SRR28803603	SRX24367358	SRS21124292	SRP503992	PRJNA1104141	Comamonas testosteroni	not collected	PACBIO_SMRT	PacBio RS	1346418600.0	8976124.0	WGS	GENOMIC	PAIRED	Comamonas testosteroni
SRR498080	SRX148634	SRS281882	SRP013241	PRJNA73829	Vibrio cholerae		PACBIO_SMRT	PacBio RS	404513.0	892.0	WGS	GENOMIC	SINGLE	
ERR985354	ERX1066575	ERS739099	ERP005928	PRJEB6403	Escherichia coli	NCTC9110	PACBIO_SMRT	PacBio RS	899497532.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR32370102	SRX27704568	SRS24099066	SRP564386	PRJNA1224596	Klebsiella pneumoniae	K-698	OXFORD_NANOPORE	MinION	335941606.0	119658.0	WGS	GENOMIC	SINGLE	Long read WGS of Klebsiella pneumoniae: isolate K-698
SRR26413049	SRX22118462	SRS16091243	SRP412517	PRJNA910977	Escherichia coli	P1090	PACBIO_SMRT	Sequel II	689117064.0	53128.0	WGS	GENOMIC	SINGLE	WGS of E. coli
SRR36347820	SRX31378055	SRS27357571	SRP578399	PRJNA1250426	Klebsiella pneumoniae	missing	OXFORD_NANOPORE	GridION	359095380.0	77843.0	WGS	GENOMIC	SINGLE	WGS of Klebsiella pneumoniae: 9 days,  Female, Blood
SRR24140105	SRX19938300	SRS17287009	SRP247747	PRJNA604975	Escherichia coli	ox_bsi_629	OXFORD_NANOPORE	GridION	98166750.0	46835.0	WGS	GENOMIC	SINGLE	oxford_bsi
ERR15732380	ERX15137490	ERS27093539	ERP182414	PRJEB100987	Xanthomonas oryzae pv. oryzae	CIX4232	OXFORD_NANOPORE	MinION	210744372.0	22787.0	WGS	GENOMIC	SINGLE	OXFORD_NANOPORE MinION sequencing; CSG_014 WGS GENOMIC
SRR16525817	SRX12728182	SRS10336758	SRP357537	PRJNA801416	Klebsiella pneumoniae	-	OXFORD_NANOPORE	GridION	445463877.0	29379.0	WGS	GENOMIC	SINGLE	Extensive diversification and dissemination of blaNDM carbapenemase plasmids in Enterobacterales in Singapore 2010-2015
SRR20280882	SRX16314462	SRS13953237	SRP386836	PRJNA788950	Neisseria wadsworthii	DSM 22245	PACBIO_SMRT	PacBio RS II	1209483217.0	216393.0	WGS	GENOMIC	SINGLE	WGS of Neisseria wadsworthii
ERR3253095	ERX3279899	ERS2016198	ERP005928	PRJEB6403	Lactobacillus acidophilus		PACBIO_SMRT	Sequel	383273608.0	140369.0	WGS	GENOMIC	SINGLE	Sequel sequencing
SRR21696508	SRX17694217	SRS14987366	SRP354045	PRJNA747871	Streptomyces sp. NBC_00803	NBC_00803	OXFORD_NANOPORE	MinION	507250094.0	61525.0	WGS	GENOMIC	SINGLE	nanopore sequencing data from strain NBC_00803
SRR9174996	SRX5947661	SRS4859679	SRP040661	PRJNA231221	Acinetobacter sp. FDAARGOS_724	FDAARGOS_724	PACBIO_SMRT	PacBio RS	804679311.0	163482.0	WGS	GENOMIC	SINGLE	
SRR31944014	SRX27300964	SRS23742444	SRP556326	PRJNA1190092	Escherichia	missing	PACBIO_SMRT	PacBio RS II	123545123.0	25060.0	WGS	GENOMIC	SINGLE	Wastewater sample KH_4
SRR14628262	SRX10968911	SRS9046482	SRP321015	PRJNA731114	Pseudomonas aeruginosa	PaLo45	OXFORD_NANOPORE	MinION	336207980.0	60481.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of Pseudomonas aeruginosa isolates
SRR26989783	SRX22682907	SRS19676645	SRP474947	PRJNA1046541	Chitinophaga sp. 212800010-3	212800010-3	OXFORD_NANOPORE	MinION	181171112.0	60934.0	WGS	GENOMIC	SINGLE	DNA-Seq of unclassified Chitinophaga 212800010-3: ISS WPA Wastewater
SRR23365150	SRX19306136	SRS16705500	SRP421404	PRJNA932460	Pseudomonas chlororaphis	ATCC 17809	OXFORD_NANOPORE	GridION	906712333.0	186668.0	WGS	GENOMIC	SINGLE	WGS of Pseudomonas chlororaphis
SRR14212337	SRX10578984	SRS8683481	SRP314058	PRJNA720284	Enterococcus faecalis	51271223	OXFORD_NANOPORE	GridION	543804739.0	40313.0	WGS	GENOMIC	SINGLE	E. faecalis 51271223
SRR12395119	SRX8893778	SRS7152800	SRP276100	PRJNA650381	Mycobacterium tuberculosis		OXFORD_NANOPORE	MinION	523294097.0	373598.0	WGS	GENOMIC	SINGLE	Nanopore TB WGS
DRR585580	DRX566127	DRS297315	DRP007849	PRJDB10842	Enterobacter asburiae	JBABAFF-19-0065	OXFORD_NANOPORE	GridION	991809142.0	83582.0	WGS	GENOMIC	SINGLE	GridION sequencing of SAMD00497549
SRR10504864	SRX7193802	SRS5699784	SRP230841	PRJNA347133	Demequina lutea	DSM 19970	PACBIO_SMRT	Sequel	1184384588.0	360298.0	WGS	GENOMIC	SINGLE	Demequina lutea DSM 19970
SRR28825845	SRX24388739	SRS21144501	SRP504527	PRJNA984017	Escherichia coli	E1N	OXFORD_NANOPORE	MinION	550139340.0	92375.0	WGS	GENOMIC	SINGLE	Escherichia coli E1N oxford nanopore reads
SRR28974805	SRX24504244	SRS21252775	SRP506647	PRJNA1109545	Staphylococcus ureilyticus	KL2L77	OXFORD_NANOPORE	MinION	599419670.0	134387.0	WGS	GENOMIC	SINGLE	WGS of Staphylococcus ureilyticus: mecA+
