srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
DRR311325	DRX300745	DRS199472	DRP007572	PRJDB12066	Prevotella lacticifex	R6025	OXFORD_NANOPORE	MinION	496085675.0	403575.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00394462
DRR572526	DRX555993	DRS426378	DRP012251	PRJDB17574	Escherichia coli	YK-IS1MA-L03-3_G08	OXFORD_NANOPORE	MinION	42152145.0	3928.0	WGS	GENOMIC	SINGLE	nanopore-seq of SAMD00748195 L03-3_G8
SRR35504421	SRX30580405	SRS26609583	SRP616549	PRJNA1314197	Mycobacterium tuberculosis	not applicable	OXFORD_NANOPORE	GridION	855112.0	1232.0	WGS	GENOMIC	SINGLE	WGS of M. tb from culture, Phenol-Rapid prep, Sample BC24
SRR17336057	SRX13511445	SRS697234	SRP032981	PRJNA215333	Salmonella enterica subsp. enterica	CFSAN023356	OXFORD_NANOPORE	GridION	904485251.0	173710.0	WGS	GENOMIC	SINGLE	Whole genome Oxford Nanopore MinION sequence of Salmonella enterica subsp. enterica
SRR13957735	SRX10335942	SRS8455486	SRP300861	PRJNA663900	Enterococcus sp. AZ161	AZ161	OXFORD_NANOPORE	GridION	657977253.0	296515.0	WGS	GENOMIC	SINGLE	sequencing of enterococcal diversity
SRR5163789	SRX2480909	SRS1876744	SRP095588	PRJNA355236	Pasteurella multocida subsp. multocida	CIRMBP-0884	PACBIO_SMRT	PacBio RS II	341813455.0	163482.0	WGS	GENOMIC	SINGLE	Genomic features of Pasteurella multocida involved in rabbit pasteurellosis
SRR12280581	SRX8784134	SRS7052930	SRP272861	PRJNA646575	Bacteroides caccae		OXFORD_NANOPORE	GridION	991788469.0	111270.0	WGS	GENOMIC	SINGLE	WGS  of Bacteroides fragilis group clinical isolates
SRR12699736	SRX9179263	SRS7416486	SRP285140	PRJNA616029	Vibrio cholerae	NGA/2018/206	OXFORD_NANOPORE	GridION	1481255184.0	207186.0	WGS	GENOMIC	SINGLE	Oxford Nanopore sequencing of Vibrio cholerae
SRR386600	SRX109818	SRS004883	SRP001079	PRJNA40077	Cereibacter sphaeroides 2.4.1	2.4.1	PACBIO_SMRT	PacBio RS	27167591.0	60667.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
ERR15424193	ERX14828137	ERS25489555	ERP174275	PRJEB91289	Acinetobacter baumannii		OXFORD_NANOPORE	PromethION	793521154.0	118081.0	WGS	GENOMIC	SINGLE	Raw reads: MED1369_L
ERR10499630	ERX10016912	ERS14257008			Escherichia coli		OXFORD_NANOPORE	GridION	472757169.0	41751.0	WGS	GENOMIC	SINGLE	GridION sequencing; Raw reads: ONT_30348_2#367
ERR14225741	ERX13626017	ERS18294165	ERP156237	PRJEB71438	Thauera mechernichensis		OXFORD_NANOPORE	MinION			WGS	GENOMIC	SINGLE	MinION sequencing
SRR28445742	SRX24049159	SRS20840578	SRP497734	PRJNA1077798	Alteromonas gracilis	J4	OXFORD_NANOPORE	MinION	2722822.0	1000.0	WGS	GENOMIC	SINGLE	Alteromonas gracilis strain J4, whole genome Nanopore Sequencing
SRR21563393	SRX17565781	SRS14987440	SRP354045	PRJNA747871	Streptomyces cellulosae	NBC 01773	OXFORD_NANOPORE	MinION	686450578.0	148218.0	WGS	GENOMIC	SINGLE	nanopore sequencing data from strain NBC_01773
SRR10198575	SRX6918712	SRS5449768	SRP051949	PRJNA271899	Enterobacter cloacae	UCI_282	OXFORD_NANOPORE	GridION	704680252.0	176828.0	WGS	GENOMIC	SINGLE	Sequencing of Carbapenem resistant bacteria
SRR2120746	SRX1113192	SRS995069	SRP061308	PRJNA290306	Acinetobacter baumannii	XH860	PACBIO_SMRT	PacBio RS II	3189279245.0	163482.0	WGS	GENOMIC	SINGLE	Acinetobacter baumannii XH860 Genome sequencing (OXA-23)
ERR3685815	ERX3675419	ERS4047616	ERP114207	PRJEB31632	bacterium		OXFORD_NANOPORE	GridION	314072047.0	42568.0	WGS	GENOMIC	SINGLE	GridION sequencing
ERR12488131	ERX11864214	ERS17745137	ERP153004	PRJEB67993	Mycobacterium tuberculosis		OXFORD_NANOPORE	MinION	367072701.0	92335.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR35245977	SRX30348876	SRS26392017	SRP617011	PRJNA958281	Pseudomonas synxantha	W2I4	PACBIO_SMRT	Sequel IIe	449827987.0	60080.0	WGS	GENOMIC	SINGLE	Pseudomonas synxantha W2I4
SRR31540989	SRX26907935	SRS23387394	SRP548173	PRJNA1190675	Escherichia coli	The same strain as the one under SRA accession SRR9967775	OXFORD_NANOPORE	MinION	1065886626.0	173836.0	WGS	GENOMIC	SINGLE	ONT of TAS041
SRR10053307	SRX6787227	SRS5333234	SRP220004	PRJNA546941	Saccharomonospora amisosensis	DSM 45685	PACBIO_SMRT	Sequel	950010556.0	303744.0	WGS	GENOMIC	SINGLE	Saccharomonospora amisosensis DSM 45685
SRR11140580	SRX7777020	SRS6189206	SRP250289	PRJNA399551	Cronobacter sakazakii	C105731	PACBIO_SMRT	Sequel	525258580.0	62266.0	WGS	GENOMIC	SINGLE	Complete genome sequencing of Cronobacter sakazakii C105731, PacBio
