srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
ERR10791304	ERX10240614	ERS2652098	ERP104475	PRJEB22771	Streptococcus pneumoniae		PACBIO_SMRT	Sequel II	6583346006.0	962109.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
ERR10367361	ERX9899292	ERS711016	SRP272326	PRJNA646837	Klebsiella pneumoniae	INF319	OXFORD_NANOPORE	MinION	224159613.0	38734.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR32857428	SRX28139096	SRS24493684	SRP573064	PRJNA1241873	Klebsiella pneumoniae		OXFORD_NANOPORE	GridION	501460985.0	113948.0	WGS	GENOMIC	SINGLE	Whole genome sequencing of Klebsiella pneumoniae
ERR14686230	ERX14087749	ERS23773369	ERP169826	PRJEB86481	Escherichia coli str. K-12 substr. MG1655	K-12	OXFORD_NANOPORE	MinION	150325367.0	70573.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR9722798	SRX6480410	SRS5130474	SRP215816	PRJNA470993	Staphylococcus aureus	pt177	PACBIO_SMRT	PacBio RS II	1389891482.0	187625.0	WGS	GENOMIC	SINGLE	WGS of Staphylococcus aureus
SRR9214047	SRX5984783	SRS4502287	SRP051949	PRJNA271899	Klebsiella pneumoniae	OC-CRE-9139	OXFORD_NANOPORE	GridION	1413728017.0	290931.0	WGS	GENOMIC	SINGLE	Sequencing of Carbapenem resistant bacteria
SRR5181866	SRX2497975	SRS1924828	SRP096895	PRJNA353873	Mycobacterium tuberculosis		PACBIO_SMRT	PacBio RS	628732800.0	163482.0	WGS	GENOMIC	SINGLE	DNA of Mtb
SRR32364816	SRX27699330	SRS21122552	SRP444583	PRJNA962904	Escherichia coli		PACBIO_SMRT	Sequel II	303640172.0	14125.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AS5452E1 for ARCH 1.0
SRR5833676	SRX3010574	SRS1832590	SRP094480	PRJNA279196	Bordetella pertussis	H762	PACBIO_SMRT	PacBio RS II	1332011022.0	163482.0	WGS	GENOMIC	SINGLE	
SRR2019239	SRX1025859	SRS934834	SRP042343	PRJNA243331	Escherichia coli	CFSAN029787	PACBIO_SMRT	PacBio RS II	1029541781.0	163482.0	WGS	GENOMIC	SINGLE	Whole genome shotgun sequencing of Escherichia coli  serovar O96:H19 str. CFSAN029787 by Pacific Biosciences SMRT
ERR16064460	ERX15454642	ERS28397595	ERP173262	PRJEB90249	Enterococcus faecium		OXFORD_NANOPORE	GridION	854598086.0	256744.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR12011651	SRX8544369	SRS6688703	SRP262563	PRJNA633476	Vibrio cholerae	E7G	PACBIO_SMRT	PacBio RS II	2650779199.0	163482.0	WGS	GENOMIC	SINGLE	E7G
SRR27145178	SRX22826937	SRS19807646	SRP476599	PRJNA1050169	Citroniella saccharovorans	DSM 29873	OXFORD_NANOPORE	MinION	41159978.0	3857.0	WGS	GENOMIC	SINGLE	Nanopore MinION of C. saccharovorans
SRR386240	SRX109858	SRS002782	SRP001679	PRJNA32483	Fusobacterium animalis 7_1	7_1	PACBIO_SMRT	PacBio RS	40721526.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR36920166	SRX31886371	SRS27841299	SRP665298	PRJNA1403646	Streptococcus parasanguinis	not applicable	OXFORD_NANOPORE	MinION	261938666.0	159036.0	WGS	GENOMIC	SINGLE	Long Reads for The Genomic Landscape of Head and Neck Cancer-associated Streptococci
SRR33871352	SRX29083468	SRS25295743	SRP543029	PRJNA1180603	Pseudomonas laurylsulfatiphila	R5	OXFORD_NANOPORE	MinION	143571589.0	41344.0	WGS	GENOMIC	SINGLE	Whole genome sequencing of hyphosphere isolate R5
SRR12147792	SRX8667832	SRS6947940	SRP270051	PRJNA632334	Kribbella sandramycini	DSM 15626	PACBIO_SMRT	PacBio RS II	3039392022.0	423167.0	WGS	GENOMIC	SINGLE	Kribbella sandramycini DSM 15626
DRR326739	DRX315779	DRS276267	DRP009472	PRJDB10765	Acinetobacter baumannii	OCU-Ac20	OXFORD_NANOPORE	MinION	1141204904.0	174222.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00414017
SRR34864063	SRX29995560	SRS26072156	SRP606522	PRJNA1301590	Lactococcus cremoris	T1F12	OXFORD_NANOPORE	PromethION	1846008143.0	297165.0	WGS	GENOMIC	SINGLE	WGS of Lactococcus cremoris strain T1F12: Tistrup starter culture
SRR29769132	SRX25269241	SRS21954093	SRP519182	PRJNA1129510	Candidatus Pelagibacter sp. Uisw_113	uisw_113	OXFORD_NANOPORE	MinION	133869803.0	34453.0	WGS	GENOMIC	SINGLE	ONT whole genome sequencing of Candidatus Pelagibacter sp. Uisw_113
SRR32164080	SRX27509537	SRS23928375	SRP560556	PRJNA1147241	Sphingomonas oligoaromativorans	CT11-139	OXFORD_NANOPORE	MinION	144906538.0	28100.0	WGS	GENOMIC	SINGLE	wheat associated bacteria:Sphingomonas oligoaromativorans
