srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR9663494	SRX6424368	SRS5080918	SRP214001	PRJNA536294	Arthrobacter sp. BA34(2011)	SLBN-100	PACBIO_SMRT	Sequel	1503547497.0	351820.0	WGS	GENOMIC	SINGLE	Arthrobacter sp BA34(2011)
ERR2543046	ERX2561388	ERS1932676	ERP005928	PRJEB6403	Listeria fleischmannii subsp. fleischmannii	NCTC13940	PACBIO_SMRT	PacBio RS	1034146004.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR32204082	SRX27545729	SRS23960614	SRP561120	PRJNA1214876	Ekhidna algicida	To15	OXFORD_NANOPORE	MinION	31107985.0	4000.0	WGS	GENOMIC	SINGLE	Ekhidna algicida strain To15 genome
ERR10498867	ERX10016156	ERS14256068	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	77721637.0	10743.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30602_2#268
SRR7410928	SRX4282465	SRS3447209	SRP151092	PRJNA450742	Vallitalea guaymasensis	L81	PACBIO_SMRT	PacBio RS II	782918559.0	163482.0	WGS	GENOMIC	SINGLE	Genome sequencing of Valitallea guaymasensis strain L81
ERR159985	ERX135918	ERS088717	ERP001163	PRJEB2848	Staphylococcus aureus subsp. aureus TW20	TW20	PACBIO_SMRT	PacBio RS	281391867.0	81741.0	WGS	GENOMIC	SINGLE	
SRR21415969	SRX17420519	SRS12115059	SRP361569	PRJNA768416	Paenibacillus sp. FSL H3-0286		OXFORD_NANOPORE	MinION	465428732.0	71175.0	WGS	GENOMIC	SINGLE	WGS of Bacilli
SRR26400213	SRX22105968	SRS19171049	SRP466608	PRJNA1028169	Escherichia coli	wildtype	OXFORD_NANOPORE	MinION	42221547.0	12585.0	WGS	GENOMIC	SINGLE	Mixture of Escherichia coli synthetic controls (ratio=1:4) (TaxID: 562)
SRR33300157	SRX28545171	SRS24844323	SRP581013	PRJNA1255117	Staphylococcus aureus	Staphylococcus	OXFORD_NANOPORE	GridION	661348045.0	199298.0	WGS	GENOMIC	SINGLE	WGS of S. aureus sample 31
ERR5984417	ERX5624140	ERS6796327	ERP129449	PRJEB45354	Escherichia coli		OXFORD_NANOPORE	GridION	182003004.0	56245.0	WGS	GENOMIC	SINGLE	GridION sequencing; Raw reads: ONT_30134_6#3
SRR30949798	SRX26352290	SRS22817278	SRP536567	PRJNA1165464	Escherichia coli	Not applicable	OXFORD_NANOPORE	MinION	319553365.0	98833.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of E.coli: blood isolate
ERR9843299	ERX9389096	ERS2651634	ERP104475	PRJEB22771	Streptococcus pneumoniae		PACBIO_SMRT	Sequel II	4747442361.0	642442.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
SRR387051	SRX109898	SRS281278	SRP001087	PRJNA40075	Escherichia coli str. K-12 substr. MG1655	K-12	PACBIO_SMRT	PacBio RS	91564986.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR18729759	SRX14829970	SRS12585814	SRP369762	PRJNA825705	Klebsiella pneumoniae	ST-13	OXFORD_NANOPORE	MinION	7724131294.0	837594.0	WGS	GENOMIC	SINGLE	ONT sequencing of Klebsiella pneumoniae: sample KLPN-37
SRR10319746	SRX7030662	SRS5550840	SRP224882	PRJNA483500	Escherichia coli O145	RM12275-C1	PACBIO_SMRT	PacBio RS II	450702774.0	163482.0	WGS	GENOMIC	SINGLE	Complete genome sequence of a Shiga toxin-producing Escherichia coli environmental isolate
SRR8305977	SRX5120479	SRS4134063	SRP056877	PRJNA243636	Salmonella enterica subsp. enterica	CFSAN006159	PACBIO_SMRT	Sequel	980447589.0	398438.0	WGS	GENOMIC	SINGLE	Whole genome PacBio Sequel sequence of Salmonella enterica subsp. enterica serovar Uganda
SRR35213393	SRX30316965	SRS26363900	SRP615992	PRJNA1301220	Acinetobacter baumannii	ABO20-E013	OXFORD_NANOPORE	MinION	155628995.0	46813.0	WGS	GENOMIC	SINGLE	Whole geneme sequencing of Acinetobacter baumannii: isolates of the Ab-One study
SRR34701452	SRX29836720	SRS25940507	SRP603238	PRJNA1295476	Stenotrophomonas muris	STK2_22	OXFORD_NANOPORE	PromethION	482102554.0	50833.0	WGS	GENOMIC	SINGLE	ONT SQK-NBD114-96 library of Stenotrophomonas muris STK2_22: R10.4.1 flowcell on PromethION, guppy v7.2.13 with model dna_r10.4.1_e8.2_400bps_sup@v4.2.0
SRR13680620	SRX10070088	SRS8231710	SRP303037	PRJNA694442	Salmonella enterica		OXFORD_NANOPORE	GridION	519230045.0	70407.0	WGS	GENOMIC	SINGLE	Multiplex WGS of Salmonella enterica
SRR35213419	SRX30317303	SRS26364238	SRP615992	PRJNA1301220	Acinetobacter baumannii	ABO21-E088	OXFORD_NANOPORE	MinION	94128945.0	25657.0	WGS	GENOMIC	SINGLE	Whole geneme sequencing of Acinetobacter baumannii: isolates of the Ab-One study
SRR35181383	SRX30286261	SRS7612164	SRP289628	PRJNA651893	Cryobacterium sp. CG_9.6	CG_9.6	PACBIO_SMRT	Sequel II	485667262.0	46239.0	WGS	GENOMIC	SINGLE	Cryobacterium sp. CG_9.6
DRR463739	DRX447987	DRS303218	DRP009953	PRJDB15760	Marinobacter shengliensis	D49	OXFORD_NANOPORE	MinION	989492550.0	35130.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00599713
SRR5216998	SRX2527208	SRS1948069	SRP098543	PRJNA368290	Burkholderia sp. BT03	BT03	PACBIO_SMRT	PacBio RS	255533473.0	58531.0	WGS	GENOMIC	SINGLE	Burkholderia sp. BT03
SRR21696372	SRX17693893	SRS11554272	SRP354045	PRJNA747871	Micromonospora sp. NBC_01412	NBC_01412	OXFORD_NANOPORE	MinION	160038501.0	39376.0	WGS	GENOMIC	SINGLE	nanopore sequencing data from strain NBC_01412
SRR25479592	SRX21211795	SRS12826182	SRP074197	PRJNA288601	Citrobacter freundii	2022CK-00286	OXFORD_NANOPORE	GridION	215707060.0	22647.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of ARLN isolate
ERR10498015	ERX10015304	ERS14254606	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	35903290.0	3955.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30348_1#271
SRR33422496	SRX28663472	SRS24931442	SRP583015	PRJNA1258586	Bacteroides fragilis	H1	PACBIO_SMRT	PacBio RS II	157910023.0	25150.0	WGS	GENOMIC	SINGLE	isolated from the initial H1R9 resistant clones,after five rounds of passaging,number_H1R9-4
ERR9939413	ERX9482812	ERS12345070	ERP138720	PRJEB53905	Haemophilus parainfluenzae	HUB-P04-HP03	OXFORD_NANOPORE	MinION	321483317.0	40902.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR14747317	ERX14148593	ERS23812302	ERP170065	PRJEB86767	Morganella morganii		OXFORD_NANOPORE	MinION	728530514.0	145183.0	WGS	GENOMIC	SINGLE	EXP-27-1-2025-03-14_14-42-05
SRR644337	SRX209658	SRS379417	SRP017524	PRJNA183628	Escherichia coli str. K-12 substr. MG1655	K-12 substr. MG1655	PACBIO_SMRT	PacBio RS	53145065.0	60667.0	WGS	GENOMIC	SINGLE	WGA E. coli genome DNA sequenced by FCR chemistry
SRR9722598	SRX6480170	SRS5130276	SRP215816	PRJNA470993	Staphylococcus aureus	ER04615.3	PACBIO_SMRT	PacBio RS II	1246901985.0	170321.0	WGS	GENOMIC	SINGLE	WGS of Staphylococcus aureus
ERR9030329	ERX8573739	ERS10792200	ERP133548	PRJEB49093	Mycobacterium tuberculosis	Lineage 4.1.3	OXFORD_NANOPORE	MinION	150320340.0	54142.0	WGS	GENOMIC	SINGLE	MinION sequencing; Raw reads: mada_2-31-nanopore
ERR15665897	ERX15070476	ERS203147	ERP001784	PRJEB3255	Klebsiella aerogenes	M546	OXFORD_NANOPORE	MinION	431803930.0	36035.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR5353107	ERX5141142	ERS5753027	ERP126298	PRJEB42440	Klebsiella pneumoniae		OXFORD_NANOPORE	MinION	475915474.0	60289.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR12395449	SRX8893448	SRS7152470	SRP276100	PRJNA650381	Mycobacterium tuberculosis		OXFORD_NANOPORE	MinION	749973329.0	389453.0	WGS	GENOMIC	SINGLE	Nanopore TB WGS
SRR31599121	SRX26963963	SRS23433672	SRP549287	PRJNA1185485	Escherichia coli	515	OXFORD_NANOPORE	PromethION	1143857604.0	305069.0	WGS	GENOMIC	SINGLE	R4R-barcode74
ERR2125877	ERX2182729	ERS1726468	ERP005928	PRJEB6403	Streptococcus mutans	NCTC10920	PACBIO_SMRT	PacBio RS	326080354.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR33239956	SRX28486497	SRS24805052	SRP580283	PRJNA1253762	Ralstonia pseudosolanacearum	UW607_UCD722	OXFORD_NANOPORE	PromethION	781663298.0	163657.0	WGS	GENOMIC	SINGLE	Genome sequencing of Ralstonia pseudosolanacearum in Guatemala: Sanarate, El Progreso
SRR873644	SRX290743	SRS431842	SRP023552	PRJNA176653	Vibrio parahaemolyticus VP-NY4	VP-NY4	PACBIO_SMRT	PacBio RS	123452056.0	81741.0	WGS	GENOMIC	SINGLE	
SRR27944608	SRX23601380	SRS20444152	SRP489348	PRJNA1067895	Neisseria gonorrhoeae	WHO_H_2024	PACBIO_SMRT	Sequel	617837466.0	132818.0	WGS	GENOMIC	SINGLE	2024 WHO N gonorrhoeae reference strain
SRR27972722	SRX23626443	SRS20465653	SRP489819	PRJNA1076692	Staphylococcus aureus	RIVM_M100707_rerio	OXFORD_NANOPORE	MinION	153808225.0	81752.0	WGS	GENOMIC	SINGLE	RIVM_M100707_rerio
