srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR33422524	SRX28663444	SRS24931414	SRP583015	PRJNA1258586	Bacteroides fragilis	H1	PACBIO_SMRT	PacBio RS II	180848019.0	45427.0	WGS	GENOMIC	SINGLE	isolated from the initial H1R1 resistant clones,after five rounds of passaging,number_H1R1-2
SRR28266712	SRX23876766	SRS20694906	SRP250705	PRJNA607328	synthetic metagenome	not applicable	PACBIO_SMRT	PacBio RS II	1466852618.0	297043.0	WGS	GENOMIC	SINGLE	Bacillus subtilis FELIX_MS501 PacBio
ERR5353137	ERX5141172	ERS5752874	ERP126298	PRJEB42440	Klebsiella pneumoniae		OXFORD_NANOPORE	MinION	268080313.0	47474.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR31093292	SRX26476363	SRS22990777	SRP451765	PRJNA998448	Listeria monocytogenes	WRLP46	OXFORD_NANOPORE	MinION	1426755058.0	216000.0	WGS	GENOMIC	SINGLE	Nanopore raw reads of Listeria monocytogenes
ERR10499034	ERX10016323	ERS14255513	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	107054677.0	12307.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30821_1#2
SRR14108849	SRX10479533	SRS8607967	SRP312756	PRJNA689092	Xanthomonas campestris pv. campestris	10008	PACBIO_SMRT	Sequel	5453586893.0	691751.0	WGS	GENOMIC	SINGLE	Xc isolated from weeds and crops
ERR10498960	ERX10016249	ERS14256030	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	130364043.0	23872.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30602_2#9
ERR16064527	ERX15454709	ERS28397662	ERP173262	PRJEB90249	Escherichia coli		OXFORD_NANOPORE	GridION	791469355.0	165864.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR13380366	SRX9803204	SRS7987492	SRP300808	PRJNA649533	Salmonella enterica		OXFORD_NANOPORE	GridION	523993166.0	51076.0	WGS	GENOMIC	SINGLE	ISF salmonella
ERR8433104	ERX8000013	ERS10153293	ERP134918	PRJEB50347	Escherichia coli		OXFORD_NANOPORE	MinION	311694562.0	40503.0	WGS	GENOMIC	SINGLE	MinION sequencing; Raw reads: 13_11_nano
DRR154116	DRX144798	DRS077420	DRP004534	PRJDB7410	Streptococcus pneumoniae	ATCC 49619	OXFORD_NANOPORE	MinION	499391134.0	165849.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00137665
SRR12298677	SRX8801900	SRS6792641	SRP266402	PRJNA605147	Escherichia coli	RHB07-C04	PACBIO_SMRT	PacBio RS II	1302806063.0	159180.0	WGS	GENOMIC	SINGLE	PACBIO_SMRT sequencing of Escherichia coli isolate RH07|T1-C04 cultured from Cattle faeces sample
SRR24474900	SRX20261328	SRS17592007	SRP436581	PRJNA967113	Klebsiella michiganensis	CPO595	OXFORD_NANOPORE	MinION	392114354.0	33722.0	WGS	GENOMIC	SINGLE	WGS of bacterial isolate possessing blaNDM carbapenemase
