srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR8358561	SRX5169323	SRS4177017	SRP018785	PRJNA186035	Salmonella enterica	CFSAN064033	PACBIO_SMRT	PacBio RS II	1722556975.0	163482.0	WGS	GENOMIC	SINGLE	Whole genome PacBio RS sequence of Salmonella enterica
SRR24139800	SRX19938605	SRS17287314	SRP247747	PRJNA604975	Escherichia coli	ox_bsi_385	OXFORD_NANOPORE	GridION	92659222.0	32432.0	WGS	GENOMIC	SINGLE	oxford_bsi
SRR30342830	SRX25801319	SRS22432795	SRP528120	PRJNA1150149	Staphylococcus aureus	ST8-1LV	OXFORD_NANOPORE	MinION	128391280.0	23817.0	WGS	GENOMIC	SINGLE	ONT long-read sequencing of potential healthcare transmission pathogens
SRR1980758	SRX998842	SRS912983	SRP057274	PRJNA281410	Helicobacter pylori J99	J99	PACBIO_SMRT	PacBio RS II	1064499781.0	163482.0	WGS	GENOMIC	SINGLE	Helicobacter pylori J99; 20,000 bp library (native DNA)
SRR36920152	SRX31886385	SRS27841263	SRP665298	PRJNA1403646	Streptococcus sp.	BHI_11	OXFORD_NANOPORE	MinION	31845598.0	19995.0	WGS	GENOMIC	SINGLE	Long Reads for The Genomic Landscape of Head and Neck Cancer-associated Streptococci
SRR12298810	SRX8801767	SRS6792689	SRP266402	PRJNA605147	Klebsiella pneumoniae	RHB26-C08	OXFORD_NANOPORE	GridION	1025077623.0	127636.0	WGS	GENOMIC	SINGLE	OXFORD_NANOPORE sequencing of Klebsiella pneumoniae isolate RH09|T2-C08 cultured from Cattle faeces sample
ERR4762222	ERX4635326	ERS5247722	ERP124695	PRJEB40976	Enterococcus faecalis		OXFORD_NANOPORE	GridION	818843948.0	60127.0	WGS	GENOMIC	SINGLE	GridION sequencing; Raw reads: 26975_2#146
SRR31926110	SRX27283532	SRS23726808	SRP486791	PRJNA1068844	Bacillus sp. SW14	SW14	OXFORD_NANOPORE	MinION	935682983.0	203085.0	WGS	GENOMIC	SINGLE	PGP bacteria
SRR26950757	SRX22644449	SRS19641537	SRP474291	PRJNA1043871	Bacillus sp. PBL-C9	PBL-C9	OXFORD_NANOPORE	MinION	10738818.0	3977.0	WGS	GENOMIC	SINGLE	Bacillus sp. PBL-C9 Genome sequencing and assembly
ERR9030322	ERX8573732	ERS10792333	ERP133548	PRJEB49093	Mycobacterium tuberculosis	Lineage 4	OXFORD_NANOPORE	GridION	316093966.0	483006.0	WGS	GENOMIC	SINGLE	GridION sequencing; Raw reads: 18_0622267-nanopore
SRR4063160	SRX2052213	SRS1644578	SRP082775	PRJNA217215	Maribacter forsetii DSM 18668	DSM 18668	PACBIO_SMRT	PacBio RS	29391753.0	9802.0	WGS	GENOMIC	SINGLE	Maribacter forsetii DSM18668
SRR33768715	SRX28991363	SRS22455898	SRP444583	PRJNA962904	Klebsiella pneumoniae		PACBIO_SMRT	Sequel II	187357226.0	8699.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AH0665HC1 for ARCH 2
SRR12390870	SRX8889395	SRS6902990	SRP268740	PRJNA641774	Salmonella enterica subsp. enterica serovar Kentucky		OXFORD_NANOPORE	MinION	533726048.0	305790.0	WGS	GENOMIC	SINGLE	MinION reads of Salmonella Kentucky S16BD08730
SRR4063149	SRX2052202	SRS1644577	SRP082774	PRJNA242130	Pantoea agglomerans	GR13	PACBIO_SMRT	PacBio RS	308362830.0	83630.0	WGS	GENOMIC	SINGLE	Pantoea agglomerans GR13
SRR364928	SRX032454	SRS140103	SRP004712	PRJNA61297	Vibrio cholerae O1 biovar El Tor str. N16961	N16961	PACBIO_SMRT	PacBio RS	37020869.0	60667.0	WGS	GENOMIC	SINGLE	Sequencing for N5 (Bangladesh, 1971)
SRR516882	SRX148633	SRS281882	SRP013241	PRJNA73829	Vibrio cholerae		PACBIO_SMRT	PacBio RS	36535248.0	60667.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of Haitian Vibrio cholerae: Continuous Long Read (CLR) data
SRR35246001	SRX30348900	SRS26392037	SRP617022	PRJNA958364	Streptomyces achromogenes	B2I10	PACBIO_SMRT	Sequel IIe	476911120.0	67892.0	WGS	GENOMIC	SINGLE	Streptomyces achromogenes B2I10
SRR27944593	SRX23601395	SRS20444139	SRP489348	PRJNA1067895	Neisseria gonorrhoeae	WHO_T_2024	PACBIO_SMRT	Sequel	644799391.0	147726.0	WGS	GENOMIC	SINGLE	2024 WHO N gonorrhoeae reference strain
SRR12801725	SRX9270564	SRS7499434	SRP286888	PRJNA668291	Mycobacterium tuberculosis	N1274	OXFORD_NANOPORE	MinION	558130098.0	90876.0	WGS	GENOMIC	SINGLE	Long read TB
SRR29316930	SRX24833680	SRS21545511	SRP512379	PRJNA1121190	Vibrio cholerae	137Vc03	OXFORD_NANOPORE	PromethION	330663095.0	54823.0	WGS	GENOMIC	SINGLE	WGS of Vcholerae isolates
SRR30111936	SRX25584647	SRS22235506	SRP511273	PRJNA1119266	Salmonella enterica subsp. enterica serovar Typhimurium		OXFORD_NANOPORE	MinION	276521826.0	41826.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of salmonella typhimurium from raw chicken
SRR389123	SRX111329	SRS004883	SRP001079	PRJNA40077	Cereibacter sphaeroides 2.4.1	2.4.1	PACBIO_SMRT	PacBio RS	32913495.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR21465137	SRX17468805	SRS4046087	SRP395888	PRJNA812595	Escherichia coli	PNUSAE019785	OXFORD_NANOPORE	MinION	1550538601.0	183535.0	WGS	GENOMIC	SINGLE	Pathogen: clinical or host-associated sample
SRR21415653	SRX17420227	SRS13525997	SRP361569	PRJNA768416	Weizmannia sp. FSL W8-1119	FSL W8-1119	OXFORD_NANOPORE	MinION	628481032.0	167256.0	WGS	GENOMIC	SINGLE	WGS of Bacilli
SRR33768725	SRX28991353	SRS22456089	SRP444583	PRJNA962904	Klebsiella pneumoniae		PACBIO_SMRT	Sequel II	202868812.0	9226.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AH0613HC1 for ARCH 2
SRR31834924	SRX27195254	SRS22210759	SRP523632	PRJNA1142676	Klebsiella variicola	kv220713_barcode52	OXFORD_NANOPORE	MinION	341314517.0	48668.0	WGS	GENOMIC	SINGLE	Klebsiella variicola strain kv220713_barcode52
