srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
ERR10498797	ERX10016086	ERS14256118	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	151888633.0	18523.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30602_1#75
SRR8902603	SRX5688448	SRS4628347	SRP092448	PRJNA316728	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	PNCS014855	OXFORD_NANOPORE	MinION	133130078.0	35377.0	WGS	GENOMIC	SINGLE	RBK004 barcoding sequencing of 10-2080
SRR16961502	SRX13153003	SRS11085094	SRP346457	PRJNA780366	Bacillus velezensis	JIN4	PACBIO_SMRT	Sequel II	1107497633.0	4791677.0	WGS	GENOMIC	PAIRED	Raw genome sequencing data for Bacillus velezensis JIN4
ERR5353092	ERX5141127	ERS5752866	ERP126298	PRJEB42440	Klebsiella pneumoniae		OXFORD_NANOPORE	MinION	1546917676.0	174381.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR26413106	SRX22118406	SRS16091094	SRP412517	PRJNA910977	Klebsiella pneumoniae	P0017	PACBIO_SMRT	Sequel II	708826619.0	59099.0	WGS	GENOMIC	SINGLE	WGS of K. pneumoniae
ERR13326602	ERX12697630	ERS20295518	ERP161282	PRJEB76791	Salmonella enterica subsp. enterica serovar Agona		OXFORD_NANOPORE	MinION	382795367.0	119522.0	WGS	GENOMIC	SINGLE	MinION sequencing
DRR154180	DRX144858	DRS056540	DRP003944	PRJDB6430	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	L-3838	PACBIO_SMRT	Sequel	337126895.0	52541.0	WGS	GENOMIC	SINGLE	Sequel sequencing of SAMD00097505
SRR9020433	SRX5798548	SRS4729776	SRP188851	PRJNA523365	Mycobacteroides abscessus	JHN_AB_0013_1	OXFORD_NANOPORE	GridION	122937841.0	172842.0	WGS	GENOMIC	SINGLE	Sequencing of non-tuberculosis mycobacteria
SRR36141292	SRX31182402	SRS27166204	SRP644510	PRJNA1363965	Neisseria gonorrhoeae	4840	OXFORD_NANOPORE	MinION	811695987.0	121784.0	WGS	GENOMIC	SINGLE	WGS of NG: adult male
ERR14686333	ERX14087852	ERS23773472	ERP169826	PRJEB86481	Escherichia coli str. K-12 substr. MG1655	K-12	OXFORD_NANOPORE	MinION	172241426.0	61074.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR1736244	SRX735345	SRS723694	SRP049022	PRJNA264128	Streptococcus pneumoniae ST556	ST556	PACBIO_SMRT	PacBio RS	205584678.0	163482.0	WGS	GENOMIC	SINGLE	SMRT sequencing data of S. pneumoniae ST556 at OD620=0.5
SRR32556706	SRX27866696	SRS21545371	SRP512379	PRJNA1121190	Vibrio cholerae	117Vc01	OXFORD_NANOPORE	PromethION	1552718.0	15972.0	WGS	GENOMIC	SINGLE	WGS of Vcholerae isolates
SRR22784524	SRX18744354	SRS16179634	SRP413484	PRJNA912639	Proteus mirabilis	EC_E3L_1_E_CuP_CeP	OXFORD_NANOPORE	MinION	330379191.0	43361.0	WGS	GENOMIC	SINGLE	WGS of Escherichia coli
DRR243753	DRX233553	DRS174485	DRP007043	PRJDB8155	Legionella pneumophila	NIIB0100	PACBIO_SMRT	PacBio RS II	887101893.0	103475.0	WGS	GENOMIC	SINGLE	PacBio RS II sequencing of SAMD00166270
SRR33223741	SRX28470806	SRS24790831	SRP579950	PRJNA1253082	Streptococcus pneumoniae		OXFORD_NANOPORE	MinION	113173162.0	110362.0	WGS	GENOMIC	SINGLE	WGS of Streptococcus pneumoniae
SRR32370077	SRX27704593	SRS24099092	SRP564386	PRJNA1224596	Klebsiella pneumoniae	K-903	OXFORD_NANOPORE	MinION	231306314.0	46135.0	WGS	GENOMIC	SINGLE	Long read WGS of Klebsiella pneumoniae: isolate K-903
ERR9979387	ERX9520364	ERS12496733	ERP139746	PRJEB54884	Escherichia coli		OXFORD_NANOPORE	MinION	407909529.0	50733.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR28445779	SRX24049122	SRS20840578	SRP497734	PRJNA1077798	Alteromonas gracilis	J4	OXFORD_NANOPORE	MinION	2678997.0	1000.0	WGS	GENOMIC	SINGLE	Alteromonas gracilis strain J4, whole genome Nanopore Sequencing
SRR9162943	SRX5935879	SRS4849011	SRP199911	PRJNA545503	Serratia marcescens	WVU-004	OXFORD_NANOPORE	MinION	1801834535.0	184997.0	WGS	GENOMIC	SINGLE	DNA-Seq of Serratia marcescens WVU-004
