srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR34967626	SRX30086611	SRS26152824	SRP608514	PRJNA1305037	Klebsiella michiganensis	MI_KPC_121	OXFORD_NANOPORE	PromethION	131317808.0	16841.0	WGS	GENOMIC	SINGLE	KPC CRE collection from state of Michigan
SRR29098539	SRX24622491	SRS21359634	SRP286211	PRJNA625574	Bordetella hinzii	LMG 10979 [Blackall TC 102]	OXFORD_NANOPORE	GridION	162307067.0	17020.0	WGS	GENOMIC	SINGLE	Oxford Nanopore Sequencing og ATCC 51784
SRR21563401	SRX17565773	SRS14987443	SRP354045	PRJNA747871	Streptomyces anthocyanicus	NBC 01777	OXFORD_NANOPORE	MinION	339846838.0	94755.0	WGS	GENOMIC	SINGLE	nanopore sequencing data from strain NBC_01777
ERR14686214	ERX14087733	ERS23773353	ERP169826	PRJEB86481	Escherichia coli str. K-12 substr. MG1655	K-12	OXFORD_NANOPORE	MinION	211617592.0	84353.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR2212611	ERX2266964	ERS1826253	ERP005928	PRJEB6403	Grimontia hollisae	NCTC11645	PACBIO_SMRT	PacBio RS	1004840297.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR9364037	ERX8906286	ERS11202262	ERP136327	PRJEB51675	Vibrio cholerae O1 biovar El Tor	not provided	OXFORD_NANOPORE	MinION	735584690.0	99643.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR10791328	ERX10240638	ERS2650827	ERP104475	PRJEB22771	Streptococcus pneumoniae		PACBIO_SMRT	Sequel II	1847150990.0	278066.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
SRR28921391	SRX24477512	SRS21227521	SRP499435	PRJNA1095671	Mammaliicoccus sciuri	JK1K25	OXFORD_NANOPORE	MinION	246718395.0	72211.0	WGS	GENOMIC	SINGLE	WGS of Mammaliicoccus sciuri: mecA+
ERR13354959	ERX12725891	ERS20228305	ERP160933	PRJEB76407	Mediterraneibacter gnavus		PACBIO_SMRT	Sequel IIe	224720212.0	25633.0	WGS	GENOMIC	SINGLE	Sequel IIe sequencing
SRR23384788	SRX19322874	SRS16720995	SRP421698	PRJNA924056	Enterobacter hormaechei	CPO543	OXFORD_NANOPORE	MinION	344680296.0	25705.0	WGS	GENOMIC	SINGLE	WGS of bacterial isolate possessing blaIMP-4 carbapenemase
