srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR23032140	SRX18986842	SRS16407903	SRP414243	PRJNA914626	Pseudomonas putida	PD584_L3	OXFORD_NANOPORE	MinION	306237276.0	64621.0	WGS	GENOMIC	SINGLE	DNA-Seq of Pseudomonas putida strain PD584_L3
SRR29303097	SRX24820158	SRS21490954	SRP511146	PRJNA1119015	Pseudomonas savastanoi pv. phaseolicola 1448A	Pseudomonas syringae	OXFORD_NANOPORE	MinION	2550988249.0	423978.0	WGS	GENOMIC	SINGLE	Nanopore sequenicng of psph_hsdmsrKO_R9_subsampled
SRR31235424	SRX26615409	SRS23113934	SRP543347	PRJNA1182389	Escherichia coli	NEB 10-beta	OXFORD_NANOPORE	MinION	8315896.0	3615.0	WGS	GENOMIC	SINGLE	Long Read Sequencing of synthetic plasmid
ERR13744128	ERX13145540	ERS16082384	ERP149426	PRJEB64289	Escherichia coli		PACBIO_SMRT	Sequel IIe	293944446.0	33275.0	WGS	GENOMIC	SINGLE	Sequel IIe sequencing
SRR10828861	SRX7502237	SRS5943605	SRP239488	PRJNA598947	Vibrio cholerae O1 biovar El Tor	E7946	PACBIO_SMRT	PacBio RS II	4829234393.0	163482.0	WGS	GENOMIC	SINGLE	WGS of E7946-BlokeschLab
SRR4061918	SRX2050972	SRS1527661	SRP077341	PRJNA225843	Arenibacter algicola	TG409	PACBIO_SMRT	PacBio RS	300734484.0	78899.0	WGS	GENOMIC	SINGLE	Arenibacter algicola TG409
ERR3685989	ERX3675593	ERS4047790	ERP114207	PRJEB31632	bacterium		OXFORD_NANOPORE	GridION	792240977.0	144030.0	WGS	GENOMIC	SINGLE	GridION sequencing
ERR13600818	ERX12971841	ERS5521185	ERP126193	PRJEB42350	Klebsiella pneumoniae		OXFORD_NANOPORE	GridION	313592248.0	12957.0	WGS	GENOMIC	SINGLE	GridION sequencing
ERR4352179	ERX4296718	ERS4535075	ERP115312	PRJEB32611	Methylomonas fluvii		PACBIO_SMRT	PacBio RS	2864835694.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR12298644	SRX8801933	SRS6792557	SRP266402	PRJNA605147	Escherichia coli	RHB31-C15	OXFORD_NANOPORE	GridION	2187027776.0	355180.0	WGS	GENOMIC	SINGLE	OXFORD_NANOPORE sequencing of Escherichia coli isolate RH10|T3-C15 cultured from Cattle faeces sample
ERR3523455	ERX3542714	ERS3738949	ERP009812	PRJEB8776	Escherichia coli		PACBIO_SMRT	PacBio RS	601315696.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR25689481	SRX21414653	SRS18495494	SRP395888	PRJNA812595	Escherichia coli O157:H7	PNUSAE145591	OXFORD_NANOPORE	GridION	1774856786.0	319945.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of ARLN isolate
SRR33769441	SRX28991921	SRS22455965	SRP444583	PRJNA962904	Klebsiella pneumoniae		PACBIO_SMRT	Sequel II	72394202.0	13883.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AH0895HC1 for ARCH 2
SRR30463438	SRX25888522	SRS22459530	SRP515179	PRJNA1126331	Candidatus Korobacteraceae bacterium		PACBIO_SMRT	Sequel II	4340846.0	1.0	WGS	GENOMIC	SINGLE	HiFi.Rittmann_complete.5631
SRR8365126	SRX5175453	SRS4182783	SRP174267	PRJNA510422	Salmonella enterica subsp. salamae	RSE09	OXFORD_NANOPORE	MinION	500035039.0	11587.0	WGS	GENOMIC	SINGLE	whole genome sequencing of Salmonella: animal isolate
