srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR21630282	SRX17630934	SRS14987499	SRP354045	PRJNA747871	Streptomyces sp. NBC_00009	NBC_00009	OXFORD_NANOPORE	MinION	314776803.0	29145.0	WGS	GENOMIC	SINGLE	nanopore sequencing data from strain NBC_00009
SRR19646396	SRX15696351	SRS13392699	SRP380121	PRJNA848627	Paraburkholderia fungorum	OTU2BAGNBA1	PACBIO_SMRT	Sequel II	393756984.0	52046.0	WGS	GENOMIC	SINGLE	OTU2BAGNBA1
SRR8270573	SRX5087268	SRS4099370	SRP171987	PRJNA501605	Xanthomonas vasicola	BLS185	PACBIO_SMRT	PacBio RS II	771546182.0	418336.0	WGS	GENOMIC	SINGLE	Xanthomonas vasicola pv. holcicola BLS185 methylation
ERR13350232	ERX12721132	ERS20276122	ERP151267	PRJEB66194	Vibrio cholerae		OXFORD_NANOPORE	GridION	703198810.0	102527.0	WGS	GENOMIC	SINGLE	Raw reads: Gridion_sequencing_of_Vibrio_cholerae_isolate_CTMA_1964
SRR12699743	SRX9179256	SRS7416479	SRP285140	PRJNA616029	Vibrio cholerae	NER/2018/211	OXFORD_NANOPORE	GridION	1163306765.0	404931.0	WGS	GENOMIC	SINGLE	Oxford Nanopore sequencing of Vibrio cholerae
ERR10499133	ERX10016422	ERS14255643	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	69627049.0	9221.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30859_5#214
SRR27972973	SRX23626192	SRS20465853	SRP489819	PRJNA1076692	Escherichia coli	RIVM_C050862_dorado	OXFORD_NANOPORE	MinION	324666472.0	88828.0	WGS	GENOMIC	SINGLE	RIVM_C050862_dorado
SRR10519622	SRX7204468	SRS5709267	SRP231794	PRJNA330529	Clostridium beijerinckii	DJ031	PACBIO_SMRT	PacBio RS II	316990790.0	114829.0	WGS	GENOMIC	SINGLE	Clostridium beijerenckii 031
DRR723766	DRX703787	DRS495859	DRP013760	PRJDB20694	Salinicoccus sesuvii	JCM 19029	PACBIO_SMRT	Revio	239755358.0	17383.0	WGS	GENOMIC	SINGLE	Revio sequencing of SAMD01611635
SRR32164182	SRX27509435	SRS23928314	SRP560556	PRJNA1147241	Peribacillus sp. Perisp51	CT11-51	OXFORD_NANOPORE	MinION	607111918.0	88518.0	WGS	GENOMIC	SINGLE	wheat associated bacteria:Peribacillus sp.
