srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
ERR1599932	ERX1670499	ERS1199551	ERP005928	PRJEB6403	Salmonella enterica subsp. houtenae serovar Houten	NCTC10401	PACBIO_SMRT	PacBio RS	778565680.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR1854453	ERX1916431	ERS1420468	ERP017350	PRJEB15537	Listeria monocytogenes	N12-0794	PACBIO_SMRT	PacBio RS	557394172.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR33769458	SRX28991904	SRS22456411	SRP444583	PRJNA962904	Enterobacter hormaechei		PACBIO_SMRT	Sequel II	698313002.0	36635.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AH0936HE2 for ARCH 2
ERR1550052	ERX1620822	ERS1143234	ERP005928	PRJEB6403	Streptococcus pneumoniae	NCTC11902	PACBIO_SMRT	PacBio RS	640414368.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR30107215	SRX25580127	SRS22231216	SRP486766	PRJNA1070447	Streptococcus pyogenes	Isolate 32	OXFORD_NANOPORE	GridION	156566778.0	34555.0	WGS	GENOMIC	SINGLE	WGS of Streptococcus pyogenes isolate  32
SRR35071040	SRX30184981	SRS26244989	SRP610420	PRJNA1308807	Escherichia coli	Ec_172	OXFORD_NANOPORE	MinION	706449705.0	102961.0	WGS	GENOMIC	SINGLE	Oxford Nanopore sequences of an isolated E. coli strain from wastewater
SRR33768673	SRX28991405	SRS22455957	SRP444583	PRJNA962904	Escherichia coli		PACBIO_SMRT	Sequel II	240018562.0	11719.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AH0224HE2 for ARCH 2
SRR30944903	SRX26347501	SRS22853398	SRP537443	PRJNA1170947	Aeromonas hydrophila	AH10	OXFORD_NANOPORE	MinION	1955908201.0	151221.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of CAV7674: Sink-1BS
ERR9030438	ERX8573848	ERS10792257	ERP133548	PRJEB49093	Mycobacterium tuberculosis	Lineage 1.1.2	OXFORD_NANOPORE	MinION	653897481.0	1259763.0	WGS	GENOMIC	SINGLE	MinION sequencing; Raw reads: mada_136-nanopore
SRR21630132	SRX17630882	SRS11554593	SRP354045	PRJNA747871	Streptomyces sp. NBC_00258	NBC_00258	OXFORD_NANOPORE	MinION	464105446.0	74519.0	WGS	GENOMIC	SINGLE	nanopore sequencing data from strain NBC_00258
SRR33346938	SRX28591102	SRS24878575	SRP581904	PRJNA1255604	Burkholderia cenocepacia	P39	OXFORD_NANOPORE	PromethION	3818301223.0	688691.0	WGS	GENOMIC	SINGLE	WGS of K56-2:dCas9 atpB parental mutant
SRR516885	SRX148633	SRS281882	SRP013241	PRJNA73829	Vibrio cholerae		PACBIO_SMRT	PacBio RS	124301828.0	60667.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of Haitian Vibrio cholerae: Continuous Long Read (CLR) data
ERR14721402	ERX14122827	ERS23791486	ERP170136	PRJEB86838	pig metagenome		OXFORD_NANOPORE	PromethION	14752019220.0	6011425.0	WGS	GENOMIC	SINGLE	Raw reads: DTU_2024_1037151_107_MG_P1_P2_four_rep2
SRR3438529	SRX1725697	SRS1411304	SRP073812	PRJNA318633	Enterococcus faecalis	sorialis	PACBIO_SMRT	PacBio RS II	3638327419.0	163482.0	WGS	GENOMIC	SINGLE	
SRR21285515	SRX17294808	SRS14859194	SRP394599	PRJNA874474	Lacticaseibacillus paracasei	VHProbi O44	PACBIO_SMRT	PacBio RS II	16566867555.0	1516332.0	WGS	GENOMIC	SINGLE	DNA-Seq of L.paracasei
SRR10902572	SRX7570743	SRS6006413	SRP242178	PRJNA601323	Staphylococcus aureus	USA300	OXFORD_NANOPORE	MinION	1161073429.0	105526.0	WGS	GENOMIC	SINGLE	Genomic DNA S. aureus: high copy csa1
ERR15094772	ERX14499374	ERS24813567	ERP119900	PRJEB36683	Klebsiella pneumoniae 11227-1		OXFORD_NANOPORE	PromethION	120324538.0	47737.0	WGS	GENOMIC	SINGLE	Raw reads: DKPR004_L
SRR27136107	SRX22817951	SRS18652574	SRP395888	PRJNA812595	Campylobacter jejuni	PNUSAC038379	OXFORD_NANOPORE	GridION	249471464.0	39267.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of PULSENET isolate
SRR28434853	SRX24038561	SRS20831692	SRP497546	PRJNA1091452	Klebsiella pneumoniae	KP14-PS	OXFORD_NANOPORE	MinION	1547462151.0	114040.0	WGS	GENOMIC	SINGLE	ONT performance study sequencing of K. pneumoniae
ERR10676331	ERX10144095	ERS14333430	ERP143248	PRJEB58185	Campylobacter coli		OXFORD_NANOPORE	MinION	207615954.0	344877.0	WGS	GENOMIC	PAIRED	MinION paired end sequencing
SRR7497310	SRX4366757	SRS3526004	SRP152767	PRJNA460327	Pseudomonas asplenii	ES_PA-B6	PACBIO_SMRT	PacBio RS II	527562845.0	184008.0	WGS	GENOMIC	SINGLE	Pseudomonas asplenii ES_PA-B6
SRR35587919	SRX30660541	SRS26534885	SRP620840	PRJNA1329285	Klebsiella variicola subsp. variicola	DM2	OXFORD_NANOPORE	MinION	1488374958.0	190391.0	WGS	GENOMIC	SINGLE	Long read sequencing of Klebsiella pneumoniae
ERR1562474	ERX1633230	ERS1183428	ERP005928	PRJEB6403	Salmonella enterica	NCTC10480	PACBIO_SMRT	PacBio RS	1423761997.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR10472510	ERX9992855	ERS6795233	ERP109413	PRJEB27342	Klebsiella pneumoniae		PACBIO_SMRT	Sequel II	6061097226.0	1050949.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
SRR9020498	SRX5798587	SRS4729800	SRP195666	PRJNA537960	Nocardia bhagyanarayanae	DSM 103495	PACBIO_SMRT	Sequel	961096188.0	278621.0	WGS	GENOMIC	SINGLE	Nocardia bhagyanarayanae DSM 103495
SRR23885812	SRX19697678	SRS17066384	SRP427816	PRJNA944970	Kitasatospora sp. GP157	GP157	OXFORD_NANOPORE	MinION	713980515.0	356332.0	WGS	GENOMIC	SINGLE	Genome sequencing of Harvard Forest soil isolates
SRR35215091	SRX30318909	SRS26365610	SRP616035	PRJNA834288	Bradyrhizobium elkanii	USDA 116	PACBIO_SMRT	Sequel IIe	3776023639.0	319531.0	WGS	GENOMIC	SINGLE	Bradyrhizobium elkanii USDA 116
SRR10519234	SRX7204076	SRS5708926	SRP231706	PRJNA330526	Clostridium beijerinckii	DJ211	PACBIO_SMRT	PacBio RS II	665955653.0	222083.0	WGS	GENOMIC	SINGLE	Clostridium beijerinckii 211
SRR13957765	SRX10335912	SRS8455456	SRP300861	PRJNA663900	Enterococcus sp. AZ007	AZ007	OXFORD_NANOPORE	GridION	574185191.0	341090.0	WGS	GENOMIC	SINGLE	sequencing of enterococcal diversity
SRR13358212	SRX9782557	SRS7969854	SRP300395	PRJNA689691	Escherichia coli	OW1E2	OXFORD_NANOPORE	MinION	300012751.0	21043.0	WGS	GENOMIC	SINGLE	Long-read sequencing of Escherichia coli OW1_ESBL_SK2
SRR27224222	SRX22902860	SRS19872751	SRP478253	PRJNA1050252	Pseudomonas chlororaphis	PCL1606	OXFORD_NANOPORE	PromethION	835349546.0	170880.0	WGS	GENOMIC	SINGLE	genome sequence of wastesater isolates
SRR12299053	SRX8802160	SRS6792399	SRP266402	PRJNA605147	Enterobacter sp. RHBSTW-00974	RHBSTW-00974	OXFORD_NANOPORE	GridION	454836440.0	64342.0	WGS	GENOMIC	SINGLE	OXFORD_NANOPORE sequencing of Enterobacter sp. isolate WTP3|T3-00974 cultured from WTP influent sample
SRR28331552	SRX23939826	SRS20743864	SRP495027	PRJNA1086569	Bacillus anthracis	Sterne-CLR1-32	OXFORD_NANOPORE	MinION	1080001457.0	46936.0	WGS	GENOMIC	SINGLE	Nanopore WGS of Bacillus anthracis
SRR27860887	SRX23523549	SRS20373840	SRP487941	PRJNA1073000	Leuconostoc mesenteroides	T3A7	OXFORD_NANOPORE	PromethION	469885224.0	82903.0	WGS	GENOMIC	SINGLE	WGS of Leuconostoc mesenteroides strain T3A7: Tistrup starter culture
ERR902051	ERX981440	ERS659583	ERP005928	PRJEB6403	Klebsiella pneumoniae	NCTC11676	PACBIO_SMRT	PacBio RS	1098649492.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR2262563	ERX2314289	ERS1906625	ERP005928	PRJEB6403	Brevibacterium casei	3012STDY7078520	PACBIO_SMRT	PacBio RS	611606312.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR35794931	SRX30844235	SRS26851178	SRP632532	PRJNA1345429	Mycobacterium tuberculosis	Not applicable	OXFORD_NANOPORE	MinION	323384066.0	384635.0	WGS	GENOMIC	SINGLE	Whole -genome sequencing of Mycobacterium tuberculosis: culture isolate
SRR31690031	SRX27051860	SRS23445981	SRP385391	PRJNA856406	Enterococcus faecium	AUSMDU00056207	OXFORD_NANOPORE	GridION	130291244.0	60601.0	WGS	GENOMIC	SINGLE	Whole genome sequencing of Enterococcus sp from Victoria, Australia Raw ONT sequence reads
ERR3685974	ERX3675578	ERS4047775	ERP114207	PRJEB31632	bacterium		OXFORD_NANOPORE	GridION	797932756.0	190367.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR29139885	SRX24661649	SRS21397085	SRP509352	PRJNA1114941	Acetobacter sp. A11-2	A11-2	PACBIO_SMRT	PacBio RS	2903561000.0	9618613.0	WGS	GENOMIC	PAIRED	WGS_A11-2
SRR16525713	SRX12728286	SRS10336814	SRP357537	PRJNA801416	Klebsiella pneumoniae	307	OXFORD_NANOPORE	GridION	1638768364.0	212791.0	WGS	GENOMIC	SINGLE	Extensive diversification and dissemination of blaNDM carbapenemase plasmids in Enterobacterales in Singapore 2010-2015
SRR24651183	SRX20431348	SRS17736869	SRP438478	PRJNA885826	Holdemanella biformis	DSM 3989	OXFORD_NANOPORE	MinION	1472402957.0	325811.0	WGS	GENOMIC	SINGLE	PCR free Oxford Nanopore sequencing of genomic DNA from Holdemanella-biformis-DSM-3989
SRR13516994	SRX9928109	SRS8104122	SRP303037	PRJNA694442	Salmonella enterica		OXFORD_NANOPORE	GridION	535999525.0	72812.0	WGS	GENOMIC	SINGLE	WGS of Salmonella enterica
ERR15092761	ERX14497143	ERS24808771	ERP172787	PRJEB89771	Klebsiella pneumoniae		PACBIO_SMRT	PacBio RS II	2129531772.0	130465.0	WGS	GENOMIC	SINGLE	Raw reads: F5C03AC6-979A-5985-ADF5-4EE3586F780B
SRR15031954	SRX11343425	SRS9383692	SRP326726	PRJNA737600	Streptomyces sp. GMY02	GMY02	OXFORD_NANOPORE	GridION	9295808.0	4000.0	WGS	GENOMIC	SINGLE	WGS Streptomyces sp. GMY02
SRR25466986	SRX21199939	SRS18458349	SRP452337	PRJNA1000618	Escherichia coli	Escherichia coli BL21(DE3)	OXFORD_NANOPORE	MinION	5826258.0	4000.0	WGS	GENOMIC	SINGLE	CASTVK transposition with different condition
SRR10135781	SRX6863879	SRS5401538	SRP222248	PRJNA546911	Citrobacter freundii	51R	PACBIO_SMRT	PacBio RS II	343816680.0	125120.0	WGS	GENOMIC	SINGLE	Citrobacter freundii 51R
SRR5413256	SRX2705207	SRS2098865	SRP040661	PRJNA231221	Helicobacter pylori	FDAARGOS_300	PACBIO_SMRT	PacBio RS	3112636840.0	163482.0	WGS	GENOMIC	SINGLE	
SRR386625	SRX109813	SRS004883	SRP001079	PRJNA40077	Cereibacter sphaeroides 2.4.1	2.4.1	PACBIO_SMRT	PacBio RS	100257943.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
ERR1716484	ERX1786718	ERS1234138	ERP005928	PRJEB6403	Veillonella parvula	NCTC11810	PACBIO_SMRT	PacBio RS	1421779179.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR13577333	ERX12947236	ERS20900516	ERP161852	PRJEB77420	Serratia marcescens		OXFORD_NANOPORE	MinION	820518062.0	242817.0	WGS	GENOMIC	SINGLE	Raw reads: Long reads sequencing of P24-38311 isolate
SRR4116482	SRX2096002	SRS1664643	SRP084006	PRJNA255620	Methylotuvimicrobium kenyense	AMO	PACBIO_SMRT	PacBio RS	231241854.0	71945.0	WGS	GENOMIC	SINGLE	Methylomicrobium kenyense AMO1
SRR26752390	SRX22451080	SRS19465126	SRP471000	PRJNA1036818	Nonlabens ulvanivorans	R78033	OXFORD_NANOPORE	MinION	291598583.0	72360.0	WGS	GENOMIC	SINGLE	WGS of Nonlabens ulvanivorans
SRR924418	SRX317133	SRS454372	SRP026481	PRJNA178554	Streptococcus intermedius BA1	BA1	PACBIO_SMRT	PacBio RS	122897001.0	81741.0	WGS	GENOMIC	SINGLE	
SRR12298567	SRX8801500	SRS6792768	SRP266402	PRJNA605147	Escherichia coli	RHB17-C03	OXFORD_NANOPORE	GridION	2083069126.0	220347.0	WGS	GENOMIC	SINGLE	OXFORD_NANOPORE sequencing of Escherichia coli isolate RH03|T2-C03 cultured from Pig faeces sample
SRR36388080	SRX31416379	SRS27399732	SRP653897	PRJNA1378463	Klebsiella pneumoniae	#3171	OXFORD_NANOPORE	MinION	261063885.0	37275.0	WGS	GENOMIC	SINGLE	WGS of Klebsiella pneumoniae ST307 and ST5994: clinical isolates from Cantabria (Spain)
ERR15402417	ERX14806058	ERS25299878	ERP176862	PRJEB93985	Bacillus thuringiensis		PACBIO_SMRT	Sequel II	3949534430.0	296180.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
SRR787506	SRX252716	SRS401438	SRP019218	PRJNA188139	Vibrio cholerae	2011EL-2323	PACBIO_SMRT	PacBio RS	121546897.0	81741.0	WGS	GENOMIC	SINGLE	2011EL-2323
SRR13575415	SRX9973447	SRS8145954	SRP303741	PRJNA695586	Streptococcus pyogenes	M4C20	OXFORD_NANOPORE	MinION	3590804.0	4000.0	WGS	GENOMIC	SINGLE	Whole genome sequence of Streptococcus pyogenes strain M4C20
SRR5319797	SRX2619208	SRS2029325	SRP101530	PRJNA378144	Xanthomonas oryzae pv. oryzae	XM9	PACBIO_SMRT	PacBio RS II	20653524306.0	3197005.0	WGS	GENOMIC	SINGLE	WGS of Xoo: rice blight disease
SRR28434466	SRX24038785	SRS20831658	SRP497546	PRJNA1091452	Staphylococcus aureus	SA76-PS	OXFORD_NANOPORE	MinION	474045712.0	238978.0	WGS	GENOMIC	SINGLE	ONT performance study sequencing of S. aureus
SRR386443	SRX109876	SRS212335	SRP007231	PRJNA49881	Scardovia wiggsiae F0424	F0424	PACBIO_SMRT	PacBio RS	99177472.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
ERR13600500	ERX12971523	ERS6631042	ERP109316	PRJEB27256	Klebsiella pneumoniae		OXFORD_NANOPORE	GridION	1750866444.0	125778.0	WGS	GENOMIC	SINGLE	GridION sequencing
ERR2603029	ERX2619685	ERS2016237	ERP005928	PRJEB6403	Achromobacter denitrificans		PACBIO_SMRT	PacBio RS	2277083627.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR12299051	SRX8802162	SRS6792401	SRP266402	PRJNA605147	Enterobacter sp. RHBSTW-00975	RHBSTW-00975	OXFORD_NANOPORE	GridION	844874384.0	190414.0	WGS	GENOMIC	SINGLE	OXFORD_NANOPORE sequencing of Enterobacter sp. isolate WTP3|T3-00975 cultured from WTP influent sample
SRR21630324	SRX17631074	SRS11554615	SRP354045	PRJNA747871	Amycolatopsis sp. NBC_00438	NBC_00438	OXFORD_NANOPORE	MinION	136315205.0	67645.0	WGS	GENOMIC	SINGLE	nanopore sequencing data from strain NBC_00438
ERR10498429	ERX10015718	ERS14255586	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	73406773.0	12060.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30345_1#363
SRR21547809	SRX17549990	SRS14972671	SRP395888	PRJNA812595	Enterobacter hormaechei	2022CK-00453	OXFORD_NANOPORE	GridION	442318904.0	26223.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of ARLN isolate
SRR17200557	SRX13380492	SRS11284594	SRP350304	PRJNA786653	Haemophilus influenzae	mpi547	PACBIO_SMRT	PacBio RS II	132626769.0	20490.0	WGS	GENOMIC	SINGLE	WGS of Haemophilus influenzae: mpi547
SRR26465474	SRX22169483	SRS19227329	SRP467862	PRJNA1000275	Acinetobacter baumannii	2008N08-156	OXFORD_NANOPORE	MinION	266534263.0	51585.0	WGS	GENOMIC	SINGLE	VP3
ERR15941384	ERX15336929	ERS27416700	ERP185476	PRJEB104171	Escherichia coli		OXFORD_NANOPORE	MinION	205342355.0	56372.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR11288493	SRX7894203	SRS6268456	SRP366961	PRJNA822085	Clostridium botulinum	V73	PACBIO_SMRT	PacBio RS II	1503586207.0	163482.0	WGS	GENOMIC	SINGLE	WGS of C. botulinum
ERR13326686	ERX12697714	ERS20295582	ERP161282	PRJEB76791	Salmonella enterica subsp. enterica serovar Agona		OXFORD_NANOPORE	MinION	155028434.0	45592.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR21563410	SRX17565764	SRS11554496	SRP354045	PRJNA747871	Streptomyces sp. NBC_01237	NBC_01237	OXFORD_NANOPORE	MinION	84272400.0	25992.0	WGS	GENOMIC	SINGLE	nanopore sequencing data from strain NBC_01237
SRR13708667	SRX10097585	SRS8254912	SRP255655	PRJNA622823	Lysinibacillus fusiformis	NEB1292	PACBIO_SMRT	PacBio RS II	191547066.0	163482.0	WGS	GENOMIC	SINGLE	SMRT_BfuAI_Tet2
SRR33895122	SRX29106731	SRS25313071	SRP590843	PRJNA1272507	Salmonella enterica	SAL-079	OXFORD_NANOPORE	GridION	1090893324.0	201604.0	WGS	GENOMIC	SINGLE	ONT-WGS of Salmonella enterica
SRR25466932	SRX21199992	SRS18458352	SRP452337	PRJNA1000618	Escherichia coli	Escherichia coli BL21(DE3)	OXFORD_NANOPORE	MinION	6669113.0	3999.0	WGS	GENOMIC	SINGLE	CASTVK transposition with different condition
SRR801660	SRX255779	SRS000462	SRP020003	PRJNA194437	Escherichia coli str. K-12 substr. MG1655	K-12	PACBIO_SMRT	PacBio RS	266091630.0	81741.0	WGS	GENOMIC	SINGLE	E. coli K12 PacBio RS C2 CCS sequencing
SRR16775495	SRX12974662	SRS10915497	SRP215816	PRJNA470993	Staphylococcus aureus		PACBIO_SMRT	PacBio RS II	782247599.0	102586.0	WGS	GENOMIC	SINGLE	WGS of Staphylococcus aureus
SRR28119315	SRX23764087	SRS20589361	SRP492002	PRJNA1080686	Enterococcus faecalis	JLR.RB001	OXFORD_NANOPORE	MinION	33870475.0	14267.0	WGS	GENOMIC	SINGLE	Whole genome nanopore sequencing of isolate JLR.RB001
DRR572670	DRX556137	DRS426452	DRP012251	PRJDB17574	Escherichia coli	YK-IS1MA-L11-1_G20	OXFORD_NANOPORE	MinION	31745252.0	2675.0	WGS	GENOMIC	SINGLE	nanopore-seq of SAMD00748269 L11-1_G20
SRR10034490	SRX6769673	SRS5317234	SRP219593	PRJNA442819	Ornithinibacter aureus	DSM 23364	PACBIO_SMRT	PacBio RS II	640518245.0	130706.0	WGS	GENOMIC	SINGLE	Ornithinibacter aureus DSM 23364
ERR2532414	ERX2550835	ERS2419141	ERP005928	PRJEB6403	Neisseria flavescens	NCTC3656	PACBIO_SMRT	PacBio RS	2246263993.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR29779021	SRX25278859	SRS21698238	SRP418402	PRJNA925803	Streptococcus dysgalactiae subsp. equisimilis	MGCS35737	OXFORD_NANOPORE	GridION	100332752.0	61955.0	WGS	GENOMIC	SINGLE	WGS of Streptococcus dysgalactiae subsp. equisimilis
SRR35148141	SRX30253772	SRS12559765	SRP369059	PRJNA695682	Nocardioides nitrophenolicus	DSM 15529	PACBIO_SMRT	Sequel II	241964349.0	34231.0	WGS	GENOMIC	SINGLE	Nocardioides nitrophenolicus DSM 15529
SRR13957732	SRX10335945	SRS8455489	SRP300861	PRJNA663900	Enterococcus sp. DIV0346	DIV0346	OXFORD_NANOPORE	GridION	1051046863.0	138198.0	WGS	GENOMIC	SINGLE	sequencing of enterococcal diversity
SRR11140587	SRX7777013	SRS6189207	SRP250289	PRJNA399551	Cronobacter sakazakii	C79	PACBIO_SMRT	Sequel	191562643.0	10714.0	WGS	GENOMIC	SINGLE	Complete genome sequencing of Cronobacter sakazakii C79, PacBio
DRR331382	DRX320386	DRS211980	DRP007942	PRJDB12645	Bacillus paralicheniformis	J36TS2	PACBIO_SMRT	PacBio RS II	1105646883.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS II sequencing of SAMD00425496
SRR5121404	SRX2436601	SRS1871582	SRP139534	PRJNA386014	Sphingomonas koreensis	ABOJV	PACBIO_SMRT	PacBio RS II	2536745984.0	163482.0	WGS	GENOMIC	SINGLE	PacBio SMRT Sequencing of Sphingomonas ABOJV Genomic Library
SRR30149514	SRX25617119	SRS21937440	SRP518730	PRJNA1133668	Enterobacter asburiae	NR0791	OXFORD_NANOPORE	MinION	195369275.0	36650.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of clinical CRE isolates: human
SRR25479595	SRX21211792	SRS11330421	SRP074197	PRJNA288601	Pseudomonas aeruginosa	2021CK-01786	OXFORD_NANOPORE	GridION	1025804438.0	488000.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of ARLN isolate
SRR385994	SRX109796	SRS001120	SRP000361	PRJNA32935	Enterococcus casseliflavus EC20	899205	PACBIO_SMRT	PacBio RS	79655594.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR26413089	SRX22118423	SRS16091303	SRP412517	PRJNA910977	Escherichia coli	P1189	PACBIO_SMRT	Sequel II	639707823.0	50676.0	WGS	GENOMIC	SINGLE	WGS of E. coli
DRR707966	DRX687987	DRS603314	DRP016123	PRJDB35593	Bordetella pertussis	2412-020	OXFORD_NANOPORE	MinION	671405631.0	144419.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD01593374
ERR2028499	ERX2087638	ERS1814731	ERP023978	PRJEB21703	Leptospirillum ferriphilum		PACBIO_SMRT	PacBio RS			WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR15880206	ERX15277159	ERS26933657	ERP180772	PRJEB98371	Listeria monocytogenes		OXFORD_NANOPORE	MinION	18708161.0	1935.0	WGS	GENOMIC	SINGLE	Raw reads: sample_028_nanopore_12
