srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
ERR12742689	ERX12116614	ERS18422158	ERP158495	PRJEB73759	Mycobacterium tuberculosis	P074-N1402	PACBIO_SMRT	Sequel II	218737308.0	31862.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
SRR21563527	SRX17565868	SRS14987569	SRP354045	PRJNA747871	Streptomyces sp. NBC_01799	NBC_01799	OXFORD_NANOPORE	MinION	617177458.0	86021.0	WGS	GENOMIC	SINGLE	nanopore sequencing data from strain NBC_01799
SRR23508027	SRX19401294	SRS16796232	SRP423167	PRJNA935284	Shigella dysenteriae	CIP 58-28	PACBIO_SMRT	Sequel	690727180.0	127382.0	WGS	GENOMIC	SINGLE	Sequencing of Shigella dysenteriae 10 strain CIP 58-28
ERR13253019	ERX12623642	ERS20229404	ERP161024	PRJEB76496	Klebsiella pneumoniae	Zagreb003	OXFORD_NANOPORE	GridION	850085296.0	143018.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR5182127	SRX2498234	SRS1925087	SRP096895	PRJNA353873	Mycobacterium tuberculosis		PACBIO_SMRT	PacBio RS	530340277.0	163482.0	WGS	GENOMIC	SINGLE	DNA of Mtb
SRR31375115	SRX26748702	SRS23237334	SRP545813	PRJNA1185690	Pseudomonas syringae	GBBC 3525	OXFORD_NANOPORE	MinION	1038888883.0	384629.0	WGS	GENOMIC	SINGLE	Nanopore WGS sequencing of Pseudomonas spp. Strains
SRR31583408	SRX26948846	SRS23420307	SRP548954	PRJNA1193326	Campylobacter jejuni		OXFORD_NANOPORE	MinION	289423291.0	35254.0	WGS	GENOMIC	SINGLE	Long-read Nanopore-based WGS characterization of antimicrobial resistant Campylobacter jejuni and Campylobacter coli isolates from humans, animals and food products in Northern Spain within a One Health approach
SRR5572247	SRX2830940	SRS2206027	SRP107163	PRJNA386843	Halomonas beimenensis	NTU-111	PACBIO_SMRT	PacBio RS II	280539205.0	39996.0	WGS	GENOMIC	SINGLE	The whole-transcriptome sequence of Halomonas beimenensis NTU-111 was sequenced by PacBio
SRR31481146	SRX26849667	SRS23333285	SRP547245	PRJNA1189825	Brucella inopinata	5043	OXFORD_NANOPORE	PromethION	2748.0	1.0	WGS	GENOMIC	SINGLE	complete genome sequence of Brucella inopinata 5043
DRR723704	DRX703725	DRS495842	DRP013760	PRJDB20694	Thermus brockianus	JCM 11602	PACBIO_SMRT	Revio	121258326.0	7844.0	WGS	GENOMIC	SINGLE	Revio sequencing of SAMD01611618
ERR15693054	ERX15097255	ERS26984929	ERP171481	PRJEB88388	Sphingobacterium siyangense subsp. cladoniae	R-91899	OXFORD_NANOPORE	MinION	1103921056.0	373634.0	WGS	GENOMIC	SINGLE	Raw reads: Sphingobacterium siyangense subsp. cladoniae R-91899
SRR28063711	SRX23713266	SRS20528134	SRP490965	PRJNA1079198	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	13-SA00799-0	OXFORD_NANOPORE	MinION	118429623.0	26277.0	WGS	GENOMIC	SINGLE	WGS of Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:- isolate 13-SA00799-0 using ONT technology
SRR19667680	SRX15717086	SRS13154010	SRP376797	PRJNA835677	Klebsiella pneumoniae subsp. pneumoniae	Kpn76	OXFORD_NANOPORE	GridION	1301764135.0	69723.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of K. pneumoniae from pigs
ERR15007574	ERX14412073	ERS24604253	ERP172702	PRJEB89693	Kitasatospora purpeofusca		PACBIO_SMRT	PacBio RS II	459104746.0	44929.0	WGS	GENOMIC	SINGLE	PacBio RS II sequencing
SRR27972989	SRX23626176	SRS20465524	SRP489819	PRJNA1076692	Staphylococcus aureus	RIVM_M096758_rerio	OXFORD_NANOPORE	MinION	155671850.0	74919.0	WGS	GENOMIC	SINGLE	RIVM_M096758_rerio
SRR10201366	SRX6921508	SRS5452629	SRP223650	PRJNA574878	Escherichia coli	K-12	PACBIO_SMRT	PacBio RS II	580000000.0	58000.0	WGS	GENOMIC	SINGLE	Simulated 10 kbp PacBio long reads from E. coli K-12
SRR801648	SRX255228	SRS000462	SRP020003	PRJNA194437	Escherichia coli str. K-12 substr. MG1655	K-12	PACBIO_SMRT	PacBio RS	193259666.0	81741.0	WGS	GENOMIC	SINGLE	E. coli K12 MG1655 PacBio RS C2 Sequencing
ERR14686184	ERX14087703	ERS23773323	ERP169826	PRJEB86481	Escherichia coli str. K-12 substr. MG1655	K-12	OXFORD_NANOPORE	MinION	225938908.0	78609.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR15665866	ERX15070445	ERS203091	ERP001784	PRJEB3255	Salmonella sp.	M495	OXFORD_NANOPORE	MinION	556210114.0	47583.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR32204143	SRX27545668	SRS23960614	SRP561120	PRJNA1214876	Ekhidna algicida	To15	OXFORD_NANOPORE	MinION	33428341.0	4000.0	WGS	GENOMIC	SINGLE	Ekhidna algicida strain To15 genome
SRR28777797	SRX24342749	SRS20831697	SRP497546	PRJNA1091452	Listeria monocytogenes	L-12	OXFORD_NANOPORE	MinION	398147855.0	76120.0	WGS	GENOMIC	SINGLE	ONT performance study sequencing of L. monocytogenes
DRR667331	DRX647433	DRS457079	DRP012869	PRJDB20344	Desulfotomaculum varum	JCM 39194	PACBIO_SMRT	Revio	18094324.0	1743.0	WGS	GENOMIC	SINGLE	Revio sequencing of SAMD00887383
SRR31369799	SRX26743390	SRS23232351	SRP545638	PRJNA1187009	Escherichia coli	1-2-10	OXFORD_NANOPORE	PromethION	1216783193.0	79729.0	WGS	GENOMIC	SINGLE	Whole genome of bovine commensal Escherichia coli from feces of Holstein dairy cow
SRR15076413	SRX11386437	SRS9431085	SRP040661	PRJNA231221	Providencia rettgeri	FDAARGOS 1450	PACBIO_SMRT	Sequel II	5407203913.0	485675.0	WGS	GENOMIC	SINGLE	
SRR32743027	SRX28028801	SRS9928220	SRP334216	PRJNA729458	Streptococcus oralis	E649	OXFORD_NANOPORE	MinION	408131121.0	88236.0	WGS	GENOMIC	SINGLE	5
SRR3750616	SRX1904182	SRS1546179	SRP078085	PRJNA246204	Methylomarinum vadi	IT-4	PACBIO_SMRT	PacBio RS	421810499.0	134595.0	WGS	GENOMIC	SINGLE	Methylomarinum vadi IT-4
SRR2925075	SRX1438371	SRS1168979	SRP066418	PRJNA301979	Clostridium botulinum	CDC_69094	PACBIO_SMRT	PacBio RS II	614133349.0	90010.0	WGS	GENOMIC	SINGLE	NPD_3_PacBio
