srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
ERR9669050	ERX9218275	ERS9873892	ERP134564	PRJEB50014	Streptococcus pneumoniae	24F-HUB-10861	OXFORD_NANOPORE	MinION	56846696.0	13688.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR25147129	SRX20898545	SRS18173847	SRP447457	PRJNA842383	Staphylococcus aureus	AF4005	OXFORD_NANOPORE	MinION	487500930.0	36284.0	WGS	GENOMIC	SINGLE	Staphylococcus Aureus from human patient
SRR16925226	SRX13117376	SRS11052361	SRP345712	PRJNA779856	Lacticaseibacillus paracasei		PACBIO_SMRT	Sequel	1452101379.0	156663.0	WGS	GENOMIC	SINGLE	DNA methylation-guided metabolism
SRR21607600	SRX17608718	SRS15144888	SRP397687	PRJNA812594	Acinetobacter baumannii	1326933-3	OXFORD_NANOPORE	GridION	258545933.0	46124.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of CRAB
ERR10499138	ERX10016427	ERS14255651	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	76615361.0	12939.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30859_5#211
SRR25466764	SRX21199657	SRS18458348	SRP452337	PRJNA1000618	Escherichia coli	Escherichia coli BL21(DE3)	OXFORD_NANOPORE	MinION	5260766.0	3998.0	WGS	GENOMIC	SINGLE	CASTVK transposition with different condition
SRR13269240	SRX9699217	SRS7895390	SRP272861	PRJNA646575	Bacteroides thetaiotaomicron		OXFORD_NANOPORE	GridION	299094514.0	21368.0	WGS	GENOMIC	SINGLE	WGS  of Bacteroides fragilis group clinical isolates
SRR12280412	SRX8784303	SRS7052984	SRP272861	PRJNA646575	Bacteroides ovatus		OXFORD_NANOPORE	GridION	1346861203.0	143654.0	WGS	GENOMIC	SINGLE	WGS  of Bacteroides fragilis group clinical isolates
SRR21362416	SRX17368037	SRS14917038	SRP361569	PRJNA768416	Thermoactinomyces sp. FSL K6-2592	FSL K6-2592	OXFORD_NANOPORE	MinION	110364423.0	139349.0	WGS	GENOMIC	SINGLE	WGS of Bacilli
SRR8176977	SRX4997094	SRS4032096	SRP040661	PRJNA231221	Burkholderia multivorans	FDAARGOS_496	PACBIO_SMRT	PacBio RS	3194354755.0	163482.0	WGS	GENOMIC	SINGLE	
ERR8441265	ERX8008174	ERS10153330	ERP134918	PRJEB50347	Escherichia coli		OXFORD_NANOPORE	MinION	254938753.0	26878.0	WGS	GENOMIC	SINGLE	MinION sequencing; Raw reads: 19_181_nano
SRR11557488	SRX8127192	SRS6491521	SRP276048	PRJNA615636	Escherichia coli		OXFORD_NANOPORE	MinION	117116517.0	36953.0	WGS	GENOMIC	SINGLE	Native DNA sequencing of 5_formyl_dC
ERR15289512	ERX14695346	ERS25258602	ERP160926	PRJEB76400	Staphylococcus epidermidis		OXFORD_NANOPORE	MinION	97064419.0	25932.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR3253088	ERX3279892	ERS2016215	ERP005928	PRJEB6403	Aggregatibacter actinomycetemcomitans		PACBIO_SMRT	Sequel	98956165.0	24410.0	WGS	GENOMIC	SINGLE	Sequel sequencing
