srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR26327159	SRX22035215	SRS19107626	SRP465262	PRJNA1022162	Thalassospira lucentensis	LC.270.F.C4	OXFORD_NANOPORE	PromethION	146888132.0	30201.0	WGS	GENOMIC	SINGLE	Raw sequencing reads of thalassospira lucentensis isolated from giant kelp gametophyte
DRR293633	DRX283130	DRS174900	DRP004189	PRJDB5929	Klebsiella pneumoniae	C143	OXFORD_NANOPORE	GridION	1107418106.0	161648.0	WGS	GENOMIC	SINGLE	GridION sequencing of SAMD00108886
SRR35019449	SRX30135893	SRS26197629	SRP609550	PRJNA1305695	Proteus mirabilis	Proteus	OXFORD_NANOPORE	GridION	480857480.0	206673.0	WGS	GENOMIC	SINGLE	RIVM_C081951
SRR8258035	SRX5075236	SRS4088852	SRP171057	PRJNA435429	Spiroplasma phoeniceum P40	P40	PACBIO_SMRT	PacBio RS	222678535.0	29380.0	WGS	GENOMIC	SINGLE	Spiroplasma phoeniceum strain P40
ERR1911782	ERX1972262	ERS1403243	ERP005928	PRJEB6403	Vibrio anguillarum	NCTC12159	PACBIO_SMRT	PacBio RS	1375788373.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR30949612	SRX26352174	SRS22817433	SRP536567	PRJNA1165464	Escherichia coli	Not applicable	OXFORD_NANOPORE	MinION	98673725.0	27667.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of E.coli: blood isolate
SRR9214041	SRX5984789	SRS4498668	SRP051949	PRJNA271899	Klebsiella pneumoniae	OC-CRE-9105	OXFORD_NANOPORE	GridION	416062254.0	112221.0	WGS	GENOMIC	SINGLE	Sequencing of Carbapenem resistant bacteria
ERR1854437	ERX1916415	ERS1353911	ERP005928	PRJEB6403	Comamonas testosteroni	NCTC10698	PACBIO_SMRT	PacBio RS	622183718.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR35329208	SRX30430169	SRS26464550	SRP618831	PRJNA1321367	Escherichia coli	600055	OXFORD_NANOPORE	MinION	412838203.0	298125.0	WGS	GENOMIC	SINGLE	Sequencing of Escherichia coli isolate 600055
SRR32194410	SRX27535972	SRS23952468	SRP560996	PRJNA1218017	Bacteroides thetaiotaomicron	vpi-5482	OXFORD_NANOPORE	MinION	118992329.0	20000.0	WGS	GENOMIC	SINGLE	WGS of Bacteroides thetatiotaomicron grown on different carbon sources
