srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR12969366	SRX9421680	SRS7636749	SRP290888	PRJNA673360	Enterococcus faecium		OXFORD_NANOPORE	MinION	300066617.0	59837.0	WGS	GENOMIC	SINGLE	long-read sequencing of Enterococcus faecium: PR07292-17
SRR9018686	SRX5796804	SRS4728004	SRP195595	PRJNA531715	Pseudomonas putida	1290	PACBIO_SMRT	PacBio RS II	685035591.0	163482.0	WGS	GENOMIC	SINGLE	WGS of Pseudomonas putida 1290
SRR30006352	SRX25485938	SRS22141555	SRP321830	PRJNA674638	Weissella cibaria	7.8.48	PACBIO_SMRT	Sequel IIe	1561808030.0	211757.0	WGS	GENOMIC	SINGLE	Weissella cibaria 7.8.48
ERR15424221	ERX14828165	ERS25261024	ERP176764	PRJEB93885	Escherichia coli		OXFORD_NANOPORE	PromethION	1106099992.0	169719.0	WGS	GENOMIC	SINGLE	Raw reads: run0_pilot_96_ont_AHB19
ERR10497943	ERX10015232	ERS14254416	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	128996678.0	20699.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30345_1#2
SRR30944963	SRX26347441	SRS22853338	SRP537443	PRJNA1170947	Serratia marcescens	CAV1492	OXFORD_NANOPORE	MinION	1188030625.0	106379.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of CAV3279: Sink-3PS
SRR37104819	SRX32051050	SRS27988468	SRP674540	PRJNA1314445	Rhodanobacter sp. UC4451_H18	UC4451_H18	OXFORD_NANOPORE	MinION	238736596.0	43379.0	WGS	GENOMIC	SINGLE	UC4451
DRR718849	DRX698870	DRS648412	DRP016988	PRJDB20385	Escherichia coli	21AH006	OXFORD_NANOPORE	MinION	651347492.0	92592.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD01608462
ERR4762209	ERX4635313	ERS5247742	ERP124695	PRJEB40976	Enterococcus faecalis		OXFORD_NANOPORE	GridION	1552915789.0	127238.0	WGS	GENOMIC	SINGLE	GridION sequencing; Raw reads: 26975_1#66
SRR30934835	SRX26337474	SRS22863377	SRP537571	PRJNA1168290	Paenibacillus sp. TAB_01	TAB_01	OXFORD_NANOPORE	MinION	1514288.0	175.0	WGS	GENOMIC	SINGLE	Paenibacillus sp. TAB 01 from cotton plant tissue
ERR11749496	ERX11148828	ERS15539456	ERP147189	PRJEB62104	Escherichia coli		OXFORD_NANOPORE	MinION	57627099.0	14963.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR35213064	SRX30316881	SRS26363836	SRP615968	PRJNA834252	Bradyrhizobium japonicum	USDA 57	PACBIO_SMRT	Sequel II	338013749.0	30201.0	WGS	GENOMIC	SINGLE	Bradyrhizobium japonicum USDA 57
SRR13448641	SRX9861890	SRS8041966	SRP295672	PRJNA681856	Salmonella enterica	LHICA_E3	OXFORD_NANOPORE	MinION	39738032.0	4000.0	WGS	GENOMIC	SINGLE	WGS of Salmonella Lhica E3_64
SRR498055	SRX148634	SRS281882	SRP013241	PRJNA73829	Vibrio cholerae		PACBIO_SMRT	PacBio RS	562989.0	1341.0	WGS	GENOMIC	SINGLE	
SRR609199	SRX188639	SRS364998	SRP015810	PRJNA175447	Escherichia coli ER2796	ER2796/DB24	PACBIO_SMRT	PacBio RS	138509191.0	60961.0	WGS	GENOMIC	SINGLE	M.Sau3AI Native DNA
