srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
DRR416263	DRX401830	DRS296619	DRP009888	PRJDB14712	Aeromonas caviae	12BC1	OXFORD_NANOPORE	GridION	906128874.0	145763.0	WGS	GENOMIC	SINGLE	GridION sequencing of SAMD00553961
SRR28434836	SRX24038414	SRS20831670	SRP497546	PRJNA1091452	Listeria monocytogenes	L-05	OXFORD_NANOPORE	MinION	452403922.0	91335.0	WGS	GENOMIC	SINGLE	ONT performance study sequencing of L. monocytogenes
SRR25467217	SRX21199848	SRS18458353	SRP452337	PRJNA1000618	Escherichia coli	Escherichia coli BL21(DE3)	OXFORD_NANOPORE	MinION	8076301.0	4000.0	WGS	GENOMIC	SINGLE	CASTVK transposition with different condition
SRR9616113	SRX6379190	SRS5039844	SRP212399	PRJNA548188	Borreliella burgdorferi	K73	OXFORD_NANOPORE	GridION	153153070.0	90874.0	WGS	GENOMIC	SINGLE	Borreliella burgdorferi Genome sequencing and assembly
SRR10211234	SRX6931010	SRS5461305	SRP191068	PRJNA528511	Enterobacter cloacae	GTEN_337	OXFORD_NANOPORE	GridION	1777143314.0	541818.0	WGS	GENOMIC	SINGLE	Global TravEpiNet AMR surveillance Genome sequencing and assembly
SRR35556730	SRX30631330	SRS19727529	SRP150360	PRJNA475751	Klebsiella pneumoniae	KLP00662	OXFORD_NANOPORE	MinION	50874954.0	5006.0	WGS	GENOMIC	SINGLE	WGS Sequencing of Klebsiella pneumoniae
SRR33123752	SRX28387275	SRS24711202	SRP578427	PRJNA1244367	Bacillus cereus ATCC 14579	ATCC 14579	OXFORD_NANOPORE	GridION	4716749922.0	942626.0	WGS	GENOMIC	SINGLE	WGS of Bacillus cereus Strain ATCC14675
SRR24139784	SRX19938621	SRS17287330	SRP247747	PRJNA604975	Escherichia coli	ox_bsi_529	OXFORD_NANOPORE	GridION	149967860.0	33268.0	WGS	GENOMIC	SINGLE	oxford_bsi
SRR11209256	SRX7822177	SRS6233359	SRP251108	PRJNA609126	Staphylococcus aureus	SA1428	OXFORD_NANOPORE	GridION	84372541.0	4000.0	WGS	GENOMIC	SINGLE	Genome sequence of a chronic Staphylococcus aureus isolated from dairy cow that is non-responsive to antibiotic treatment
ERR581098	ERX539185	ERS437412	ERP005355	PRJEB5919	Salmonella enterica subsp. enterica serovar Typhi		PACBIO_SMRT	PacBio RS	573903561.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR1417241	ERX1488025	ERS1068194	ERP005928	PRJEB6403	Lacticaseibacillus rhamnosus	NCTC13710	PACBIO_SMRT	PacBio RS	1600569792.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR10499430	ERX10016716	ERS14256982			Escherichia coli		OXFORD_NANOPORE	GridION	347165474.0	23932.0	WGS	GENOMIC	SINGLE	GridION sequencing; Raw reads: ONT_30134_6#289
SRR22581012	SRX18543994	SRS15321958	SRP074197	PRJNA288601	Klebsiella michiganensis	2022CK-00495	OXFORD_NANOPORE	GridION	369450224.0	35147.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of ARLN isolate
SRR24833079	SRX20597517	SRS17897658	SRP441246	PRJNA980403	Staphylococcus aureus	MRSA11	OXFORD_NANOPORE	MinION	572638467.0	147568.0	WGS	GENOMIC	SINGLE	SAU_R941
SRR18559436	SRX14688768	SRS12452254	SRP215816	PRJNA470993	Staphylococcus aureus		PACBIO_SMRT	PacBio RS II	8456336600.0	1028771.0	WGS	GENOMIC	SINGLE	WGS of Staphylococcus aureus
ERR968261	ERX1045239	ERS706556	ERP005928	PRJEB6403	Klebsiella pneumoniae	NCTC9171	PACBIO_SMRT	PacBio RS	435864987.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR13893559	SRX10273455	SRS8406447	SRP309815	PRJNA686978	Enterobacter cloacae	not collected	OXFORD_NANOPORE	MinION	5542145137.0	884290.0	WGS	GENOMIC	SINGLE	nanopore sequencing of e cloacae: clinical isolate
SRR10148549	SRX6874099	SRS5410009	SRP222550	PRJNA472346	Streptococcus suis	ISU1606	PACBIO_SMRT	PacBio RS II	2741264399.0	163482.0	WGS	GENOMIC	SINGLE	Genome sequence of Streptococcus suis ISU1606
ERR13600377	ERX12971400	SRS13153954	SRP376797	PRJNA835677	Klebsiella pneumoniae	Kpn44	OXFORD_NANOPORE	GridION	1533847240.0	48672.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR12916665	SRX9381221	SRS7601333	SRP288865	PRJNA672657	Mycobacterium orygis	MUHC/MB/EPTB/Orygis/51145	PACBIO_SMRT	Sequel	56903023.0	25135.0	WGS	GENOMIC	SINGLE	Mycobacterium orygis
SRR2823950	SRX1385894	SRS1135294	SRP040661	PRJNA231221	Bordetella pertussis 18323	FDAARGOS_178	PACBIO_SMRT	PacBio RS	1403501802.0	163482.0	WGS	GENOMIC	SINGLE	
SRR27972420	SRX23626033	SRS20465799	SRP489819	PRJNA1076692	Escherichia coli	RIVM_C055449_dorado	OXFORD_NANOPORE	MinION	203678745.0	55800.0	WGS	GENOMIC	SINGLE	RIVM_C055449_dorado
ERR16137141	ERX15526807	SRS10826671	ERP187675	PRJEB106623	Neisseria gonorrhoeae		OXFORD_NANOPORE	MinION	364327144.0	82099.0	WGS	GENOMIC	SINGLE	Raw reads: EEE024
SRR13680598	SRX10070110	SRS8231709	SRP303037	PRJNA694442	Salmonella enterica		OXFORD_NANOPORE	GridION	915339902.0	105882.0	WGS	GENOMIC	SINGLE	Multiplex WGS of Salmonella enterica
SRR23473168	SRX19376211	SRS11330447	SRP074197	PRJNA288601	Pseudomonas aeruginosa	2021CK-01678	OXFORD_NANOPORE	GridION	9803142.0	696.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of ARLN isolate
SRR516870	SRX148633	SRS281882	SRP013241	PRJNA73829	Vibrio cholerae		PACBIO_SMRT	PacBio RS	82682548.0	60667.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of Haitian Vibrio cholerae: Continuous Long Read (CLR) data
SRR12298431	SRX8801636	SRS6792792	SRP266402	PRJNA605147	Klebsiella grimontii	RHBSTW-00092	PACBIO_SMRT	PacBio RS II	886267238.0	98863.0	WGS	GENOMIC	SINGLE	PACBIO_SMRT sequencing of Klebsiella oxytoca isolate WTP5|T1-00092 cultured from WTP effluent sample
