srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR15989454	SRX12278085	SRS9998539	SRP357537	PRJNA801416	Klebsiella pneumoniae	E515	OXFORD_NANOPORE	GridION	3311955375.0	501763.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of Carbapenemase-producing Enterobacterales (CPE)
ERR9843290	ERX9389087	ERS2651242	ERP104475	PRJEB22771	Streptococcus pneumoniae		PACBIO_SMRT	Sequel II	2028107916.0	290486.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
ERR15004466	ERX14408441	ERS24538113	ERP172436	PRJEB89409	Lacticaseibacillus paracasei		OXFORD_NANOPORE	GridION	1696070434.0	728009.0	WGS	GENOMIC	SINGLE	GridION sequencing
ERR11757540	ERX11156708	ERS16090794	ERP143198	PRJEB58136	Klebsiella quasipneumoniae		OXFORD_NANOPORE	MinION	36077408.0	8064.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR7640590	SRX4504096	SRS3624620	SRP156241	PRJNA437124	Megasphaera elsdenii	NCIMB702410	PACBIO_SMRT	PacBio RS II	124356481.0	23268.0	WGS	GENOMIC	SINGLE	pacbio-NCIMB2
ERR13326613	ERX12697641	ERS20295575	ERP161282	PRJEB76791	Salmonella enterica subsp. enterica serovar Agona		OXFORD_NANOPORE	MinION	172806832.0	51955.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR30037966	SRX25513445	SRS21850007	SRP517074	PRJNA1130015	Xanthomonas citri pv. rhynchosiae	NCPPB 1827	OXFORD_NANOPORE	PromethION	14669703.0	3535.0	WGS	GENOMIC	SINGLE	Genome sequencing of NCPPB 1827
SRR24140451	SRX19939022	SRS17287731	SRP247747	PRJNA604975	Escherichia coli	ox_bsi_685	OXFORD_NANOPORE	GridION	561082310.0	191957.0	WGS	GENOMIC	SINGLE	oxford_bsi
DRR275235	DRX264819	DRS173581	DRP006554	PRJDB10561	Escherichia coli	missing	OXFORD_NANOPORE	MinION	232044543.0	63386.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00281840
SRR14347923	SRX10701830	SRS8791703	SRP316763	PRJNA716667	Escherichia coli	0H25	OXFORD_NANOPORE	MinION	395859566.0	56697.0	WGS	GENOMIC	SINGLE	Whole genome sequencing of Escherichia coli isolates from beef
ERR10498702	ERX10015991	ERS14255877	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	164304699.0	39745.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30602_1#278
SRR34699561	SRX29834859	SRS25898691	SRP602616	PRJNA1294593	Salmonella enterica subsp. enterica serovar Typhimurium var. monophasic	22-SA00426-0	OXFORD_NANOPORE	MinION	90417567.0	15642.0	WGS	GENOMIC	SINGLE	WGS of Salmonella enterica subsp. enterica isolate 22-SA00426-0 using ONT technology
SRR7637787	SRX4501330	SRS3622098	SRP156143	PRJNA449717	Helicobacter saguini	16-048 (F4)	PACBIO_SMRT	PacBio RS II	313381768.0	64749.0	WGS	GENOMIC	SINGLE	WGS of H. saguini 16-0408 (F4)
SRR32146572	SRX27492420	SRS23779843	SRP557125	PRJNA1210070	Vibrio harveyi	Vh-47	OXFORD_NANOPORE	MinION	1633327334.0	429788.0	WGS	GENOMIC	SINGLE	Long-read sequencing of Vibro harveyi isolated from moribund grouper
ERR12686586	ERX12060690	ERS18335002	ERP157651	PRJEB72852	Streptococcus pyogenes M1 GAS	SF370	OXFORD_NANOPORE	MinION	327621770.0	119803.0	WGS	GENOMIC	SINGLE	MinION sequencing
