srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR24140247	SRX19938830	SRS17287537	SRP247747	PRJNA604975	Escherichia coli	ox_bsi_177	OXFORD_NANOPORE	GridION	291461876.0	58711.0	WGS	GENOMIC	SINGLE	oxford_bsi
SRR34986125	SRX30104845	SRS26168495	SRP608826	PRJNA1305362	Listeria monocytogenes	Lm_145	OXFORD_NANOPORE	MinION	554551088.0	76266.0	WGS	GENOMIC	SINGLE	Oxford Nanopore sequences of an isolated L. monocytogenes strain from wastewater
SRR386424	SRX109882	SRS212335	SRP007231	PRJNA49881	Scardovia wiggsiae F0424	F0424	PACBIO_SMRT	PacBio RS	65848781.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
ERR1210800	ERX1283042	ERS879584	ERP005928	PRJEB6403	Streptococcus pyogenes	NCTC12050	PACBIO_SMRT	PacBio RS	2297428895.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR31611463	SRX26976062	SRS23443684	SRP549287	PRJNA1185485	Escherichia coli	431	OXFORD_NANOPORE	PromethION	2600649775.0	508401.0	WGS	GENOMIC	SINGLE	pig-inf-barcode74
SRR34701456	SRX29836716	SRS25940501	SRP603238	PRJNA1295476	Stenotrophomonas muris	STK15_22	OXFORD_NANOPORE	PromethION	450868883.0	52081.0	WGS	GENOMIC	SINGLE	ONT SQK-NBD114-96 library of Stenotrophomonas muris STK15_22: R10.4.1 flowcell on PromethION, guppy v7.2.13 with model dna_r10.4.1_e8.2_400bps_sup@v4.2.0
SRR29837597	SRX25335410	SRS22003015	SRP520032	PRJNA1082471	Streptococcus agalactiae	QMA0496	OXFORD_NANOPORE	MinION	27921525.0	5897.0	WGS	GENOMIC	SINGLE	HMW DNA extracted by RLS (Resource Limited Settings) method:Streptococcus agalactiae
DRR572677	DRX556144	DRS426419	DRP012251	PRJDB17574	Escherichia coli	YK-IS1MA-L02-4_G20	OXFORD_NANOPORE	MinION	14279.0	1.0	WGS	GENOMIC	SINGLE	nanopore-seq of SAMD00748236 L02-4_G20
SRR4061919	SRX2050973	SRS1527661	SRP077341	PRJNA225843	Arenibacter algicola	TG409	PACBIO_SMRT	PacBio RS	296007987.0	83890.0	WGS	GENOMIC	SINGLE	Arenibacter algicola TG409
SRR14252789	SRX10615251	SRS8712994	SRP315092	PRJNA721536	Enterobacter hormaechei subsp. xiangfangensis	PLCR15	OXFORD_NANOPORE	MinION	160006788.0	42306.0	WGS	GENOMIC	SINGLE	blaNdm harbouring Enterobacter
SRR18254048	SRX14395308	SRS10759047	SRP071789	PRJNA315192	Shigella sonnei	1502196	OXFORD_NANOPORE	MinION	802967278.0	69736.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of Shigella sonnei
SRR26799572	SRX22496842	SRS19509808	SRP471421	PRJNA1039545	Staphylococcus aureus	SAWL001	PACBIO_SMRT	Sequel IIe	857971748.0	88880.0	WGS	GENOMIC	SINGLE	Long-read sequencing of Staphylococcus aureus SAWL001
DRR403241	DRX388940	DRS254989	DRP008960	PRJDB9531	Escherichia coli	IPCEC42	OXFORD_NANOPORE	MinION	2021993990.0	600809.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00533654
DRR332835	DRX321832	DRS217920	DRP008020	PRJDB10858	Streptococcus parasuis	SUT-503	OXFORD_NANOPORE	MinION	88375639.0	20835.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00265709
SRR2984615	SRX1473500	SRS1199434	SRP067210	PRJNA254109	Corynebacterium pseudotuberculosis	CS_10	PACBIO_SMRT	PacBio RS II	1248963027.0	326964.0	WGS	GENOMIC	SINGLE	Corynebacterium pseudotuberculosis strain CS_10
SRR12606297	SRX9089961	SRS7335823	SRP281161	PRJNA660404	Neisseria gonorrhoeae	SW0011	OXFORD_NANOPORE	MinION	3366980732.0	2480960.0	WGS	GENOMIC	SINGLE	WGS of neisseria gonorrhoeae
SRR27887947	SRX23549716	SRS19902421	SRP478651	PRJNA1053631	Lamprobacter modestohalophilus	ShNLb02	OXFORD_NANOPORE	MinION	9199974.0	3820.0	WGS	GENOMIC	SINGLE	The genome sequence of the moderately halophilic Lamprobacter modestohalophilus ShNLb02_OxfordNanoporeLongReads
SRR36246120	SRX31281364	SRS27258093	SRP650037	PRJNA1371786	Klebsiella pneumoniae		OXFORD_NANOPORE	MinION	644100247.0	203446.0	WGS	GENOMIC	SINGLE	Genomic Profiling of Clinical Klebsiella pneumoniae Isolate NGCE-709 in Dhaka, Bangladesh Using Nanopore Sequencing
SRR9047915	SRX5824547	SRS4752602	SRP051949	PRJNA271899	Enterobacter cloacae	MGH323	OXFORD_NANOPORE	GridION	1983940788.0	568471.0	WGS	GENOMIC	SINGLE	Sequencing of Carbapenem resistant bacteria
SRR28811878	SRX24375142	SRS21036774	SRP501980	PRJNA894337	Legionella pneumophila	PATHC018	OXFORD_NANOPORE	MinION	629057401.0	255291.0	WGS	GENOMIC	SINGLE	whole genome sequencing of environmental isolates of Legionella
ERR10155838	ERX9691958	ERS6426044	ERP109413	PRJEB27342	Klebsiella pneumoniae		PACBIO_SMRT	Sequel II	6518707211.0	1062965.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
ERR10769192	ERX10220086	ERS2784868	ERP104475	PRJEB22771	Streptococcus pneumoniae		PACBIO_SMRT	Sequel II	2020417727.0	281797.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
SRR30949448	SRX26352036	SRS22817361	SRP536567	PRJNA1165464	Escherichia coli	Not applicable	OXFORD_NANOPORE	MinION	195832026.0	43907.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of E.coli: blood isolate
SRR1740553	SRX747884	SRS734221	SRP049417	PRJNA259789	Klebsiella pneumoniae	34618	PACBIO_SMRT	PacBio RS	1284920709.0	163482.0	WGS	GENOMIC	SINGLE	
SRR31235476	SRX26615357	SRS23113880	SRP543347	PRJNA1182389	Escherichia coli	NEB 10-beta	OXFORD_NANOPORE	MinION	2780280.0	261.0	WGS	GENOMIC	SINGLE	Long Read Sequencing of synthetic plasmid
SRR11460775	SRX8038050	SRS6015394	SRP242738	PRJNA602061	Escherichia coli	201609	OXFORD_NANOPORE	GridION	86483456.0	7998.0	WGS	GENOMIC	SINGLE	Genome of E.coli ST648
SRR36037091	SRX31086208	SRS4806047	SRP199219	PRJNA533806	Pseudomonas aeruginosa	BWH047	OXFORD_NANOPORE	MinION	1692307498.0	265002.0	WGS	GENOMIC	SINGLE	WGS of Pseudomonas aeruginosa
SRR35071107	SRX30184914	SRS26244922	SRP610420	PRJNA1308807	Escherichia coli	Ec_045	OXFORD_NANOPORE	MinION	599320617.0	85642.0	WGS	GENOMIC	SINGLE	Oxford Nanopore sequences of an isolated E. coli strain from wastewater
SRR644335	SRX209658	SRS379417	SRP017524	PRJNA183628	Escherichia coli str. K-12 substr. MG1655	K-12 substr. MG1655	PACBIO_SMRT	PacBio RS	14407902.0	60667.0	WGS	GENOMIC	SINGLE	WGA E. coli genome DNA sequenced by FCR chemistry
SRR21979964	SRX17963139	SRS15479490	SRP403610	PRJNA757133	Escherichia coli	MS20658	OXFORD_NANOPORE	MinION	341686311.0	112631.0	WGS	GENOMIC	SINGLE	NMEC whole genome sequence
SRR12298906	SRX8801989	SRS6792634	SRP266402	PRJNA605147	Escherichia coli	RHB22-C06	OXFORD_NANOPORE	GridION	594042981.0	91868.0	WGS	GENOMIC	SINGLE	OXFORD_NANOPORE sequencing of Escherichia coli isolate RH07|T2-C06 cultured from Cattle faeces sample
SRR16525677	SRX12728322	SRS10336671	SRP357534	PRJNA801415	Klebsiella pneumoniae	147	OXFORD_NANOPORE	GridION	2494904304.0	382653.0	WGS	GENOMIC	SINGLE	Extensive diversification and dissemination of blaNDM carbapenemase plasmids in Enterobacterales in Singapore 2010-2015
SRR33560917	SRX28791052	SRS25029389	SRP585209	PRJNA1248570	Pseudomonas aeruginosa	P4	OXFORD_NANOPORE	GridION	1049295557.0	239640.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of Pseudomonas aeruginosa strain P4
SRR19183958	SRX15249210	SRS12981719	SRP375062	PRJNA837734	Listeria monocytogenes	F4642	OXFORD_NANOPORE	MinION	1558639357.0	190057.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of Listeria monocytogenes
ERR15373179	ERX14776864	ERS23666143	ERP169391	PRJEB86018	Haemophilus influenzae		PACBIO_SMRT	Sequel II	300533528.0	24908.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
ERR11040730	ERX10487978	ERS14796154	ERP145810	PRJEB60752	Escherichia coli		OXFORD_NANOPORE	MinION	235482630.0	32898.0	WGS	GENOMIC	SINGLE	Raw reads: 25183_S37_[Oxford_Nanopore]
SRR19552020	SRX15604045	SRS13304875	SRP378750	PRJNA846333	Salmonella enterica	S18BD02037	OXFORD_NANOPORE	MinION	603947424.0	851741.0	WGS	GENOMIC	SINGLE	MinION reads of Salmonella S18BD02037
SRR16525388	SRX12728097	SRS10337107	SRP357537	PRJNA801416	Klebsiella pneumoniae	133	OXFORD_NANOPORE	GridION	959568791.0	189374.0	WGS	GENOMIC	SINGLE	Extensive diversification and dissemination of blaNDM carbapenemase plasmids in Enterobacterales in Singapore 2010-2015
SRR9899748	SRX6651593	SRS5213103	SRP217322	PRJNA542380	Rickettsia parkeri	Atlantic Rainforest	OXFORD_NANOPORE	MinION	2183561367.0	917002.0	WGS	GENOMIC	SINGLE	Ricket_Nanopore_BC07
SRR36035058	SRX31084188	SRS27072671	SRP644837	PRJNA1364846	Escherichia coli	GPT22-004	OXFORD_NANOPORE	GridION	1418491067.0	711051.0	WGS	GENOMIC	SINGLE	Escherchia coli, DBT kit, 12-plex and 100 ng DNA, replicate 1
SRR24474994	SRX20261234	SRS17592027	SRP436581	PRJNA967113	Acinetobacter baumannii	CPO228	OXFORD_NANOPORE	MinION	563115194.0	47502.0	WGS	GENOMIC	SINGLE	WGS of bacterial isolate possessing blaNDM carbapenemase
SRR28553139	SRX24152668	SRS20934128	SRP499691	PRJNA1009252	Microbacterium sp. LWH13-1.2	LWH13-1.2	PACBIO_SMRT	Sequel IIe	82262435.0	8016.0	WGS	GENOMIC	SINGLE	Sequencing of LWH13
SRR873645	SRX290743	SRS431842	SRP023552	PRJNA176653	Vibrio parahaemolyticus VP-NY4	VP-NY4	PACBIO_SMRT	PacBio RS	124651442.0	81741.0	WGS	GENOMIC	SINGLE	
