srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
ERR902055	ERX981444	ERS659587	ERP005928	PRJEB6403	Klebsiella pneumoniae	NCTC11688	PACBIO_SMRT	PacBio RS	1325499486.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR13600484	ERX12971507	ERS2874465	ERP109316	PRJEB27256	Klebsiella pneumoniae		OXFORD_NANOPORE	GridION	917080711.0	74979.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR10211220	SRX6931024	SRS5461319	SRP191068	PRJNA528511	Escherichia coli	GTEN_308	OXFORD_NANOPORE	GridION	1421558789.0	1897090.0	WGS	GENOMIC	SINGLE	Global TravEpiNet AMR surveillance Genome sequencing and assembly
ERR2632350	ERX2648844	ERS2295897	ERP005928	PRJEB6403	Legionella santicrucis		PACBIO_SMRT	PacBio RS	2959092545.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR31599287	SRX26964396	SRS23434105	SRP549287	PRJNA1185485	Escherichia coli	363	OXFORD_NANOPORE	PromethION	1068981423.0	217364.0	WGS	GENOMIC	SINGLE	Pig-barcode66
SRR12298763	SRX8801814	SRS6792249	SRP266402	PRJNA605147	Escherichia coli	RHB01-C21	PACBIO_SMRT	PacBio RS II	1226795302.0	145262.0	WGS	GENOMIC	SINGLE	PACBIO_SMRT sequencing of Escherichia coli isolate RH11|T1-C21 cultured from Sheep faeces sample
SRR26255289	SRX21965259	SRS3673305	SRP102667	PRJNA292664	Campylobacter jejuni	CVM N17C399	OXFORD_NANOPORE	MinION	446438370.0	24594.0	WGS	GENOMIC	SINGLE	Complete Genome of Campylobacter CVM N17C399
SRR6799407	SRX3758159	SRS3013417	SRP133836	PRJNA316321	Escherichia coli	AR_0371	PACBIO_SMRT	PacBio RS	940509082.0	163482.0	WGS	GENOMIC	SINGLE	
SRR35148437	SRX30254067	SRS26305898	SRP613321	PRJNA958338	Pantoea agglomerans	PvP026	PACBIO_SMRT	Sequel II	4940560.0	695.0	WGS	GENOMIC	SINGLE	Pantoea agglomerans PvP026
SRR9722574	SRX6480195	SRS5130301	SRP215816	PRJNA470993	Staphylococcus aureus	ER01109.3	PACBIO_SMRT	PacBio RS II	159599561.0	34857.0	WGS	GENOMIC	SINGLE	WGS of Staphylococcus aureus
SRR13950235	SRX10329081	SRS5598755	SRP310366	PRJNA695105	Bacillus anthracis	4-IZSLT	OXFORD_NANOPORE	GridION	469381344.0	38878.0	WGS	GENOMIC	SINGLE	Whole genome nanopore sequencing of Bacillus anthracis strain 4-IZSLT
