srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR21362355	SRX17368098	SRS14917026	SRP361569	PRJNA768416	Solibacillus sp. FSL W8-0474	FSL W8-0474	OXFORD_NANOPORE	MinION	964834296.0	162569.0	WGS	GENOMIC	SINGLE	WGS of Bacilli
SRR21444795	SRX17448785	SRS15002732	SRP395881	PRJNA877253	Enterococcus faecium	VRED06-02	OXFORD_NANOPORE	GridION	1378935205.0	182842.0	WGS	GENOMIC	SINGLE	WGS of Enterococcus faecium: within-patient diversity
SRR35247264	SRX30350163	SRS26393285	SRP617153	PRJNA958300	Streptomyces sp. B3I8	HBUD30310 B3I8	PACBIO_SMRT	Sequel IIe	331943330.0	45321.0	WGS	GENOMIC	SINGLE	Streptomyces sp. HBUD30310 B3I8
SRR33967307	SRX29166017	SRS25366745	SRP591850	PRJNA1274668	Serratia nematodiphila	K-M0312	OXFORD_NANOPORE	GridION	44925719.0	10058.0	WGS	GENOMIC	SINGLE	ONT SQK-NBD112-96 library of Serratia nematodiphila K-M0312: R10.4 flowcell on GridION, guppy v6.2.7 in super high accuracy mode
ERR2205698	ERX2260060	ERS1826230	ERP005928	PRJEB6403	Campylobacter lari	NCTC 12894	PACBIO_SMRT	PacBio RS	384268520.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR10498364	ERX10015653	ERS14255391	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	100542487.0	14915.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30345_1#174
SRR7554941	SRX4420771	SRS3332956	SRP093625	PRJNA354244	Salmonella enterica subsp. arizonae serovar 63:g,z51:-	SA19981204	OXFORD_NANOPORE	MinION	130106054.0	23378.0	WGS	GENOMIC	SINGLE	SA19981204
SRR35861728	SRX30911018	SRS26909479	SRP637014	PRJNA1348464	Acetobacter indonesiensis	SB003	OXFORD_NANOPORE	PromethION	289405816.0	51824.0	WGS	GENOMIC	SINGLE	Genome sequence of Acetobacter Indonesiensis strain SB0003
ERR12833668	ERX12206479	ERS18714767	ERP157202	PRJEB72410	Klebsiella pneumoniae		OXFORD_NANOPORE	MinION	416539209.0	95910.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR8258103	SRX5075303	SRS2837648	SRP129824	PRJNA423165	Klebsiella pneumoniae	002SK2	PACBIO_SMRT	PacBio RS II	1318665481.0	112169.0	WGS	GENOMIC	SINGLE	Complete and assembled genome sequence of an NDM-9 and CTX-M-15 producing Klebsiella pneumoniae
SRR13380304	SRX9803266	SRS7987550	SRP300808	PRJNA649533	Salmonella enterica		OXFORD_NANOPORE	GridION	123205302.0	13391.0	WGS	GENOMIC	SINGLE	ISF salmonella
SRR14307901	SRX10663275	SRS8204871	SRP301498	PRJNA690640	Enterococcus faecium		OXFORD_NANOPORE	MinION	15921811.0	1639.0	WGS	GENOMIC	SINGLE	WGS of E. faecium
SRR21630059	SRX17630637	SRS14987483	SRP354045	PRJNA747871	Streptomyces sp. NBC_00589	NBC_00589	OXFORD_NANOPORE	MinION	1316611988.0	182932.0	WGS	GENOMIC	SINGLE	nanopore sequencing data from strain NBC_00589
