srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR2819357	SRX1384523	SRS1134897	SRP040661	PRJNA231221	Klebsiella pneumoniae	FDAARGOS_127	PACBIO_SMRT	PacBio RS	663054824.0	163482.0	WGS	GENOMIC	SINGLE	
SRR25759839	SRX21482529	SRS18715067	SRP457026	PRJNA1008870	Mucilaginibacter gossypii	P3	OXFORD_NANOPORE	PromethION	1102804566.0	152821.0	WGS	GENOMIC	SINGLE	WGS of Mucilaginibacter rubeus:P3
SRR9722630	SRX6480138	SRS5130244	SRP215816	PRJNA470993	Staphylococcus aureus	ER02578.3	PACBIO_SMRT	PacBio RS II	315447413.0	92351.0	WGS	GENOMIC	SINGLE	WGS of Staphylococcus aureus
SRR28445657	SRX24049244	SRS20840578	SRP497734	PRJNA1077798	Alteromonas gracilis	J4	OXFORD_NANOPORE	MinION	2712774.0	1000.0	WGS	GENOMIC	SINGLE	Alteromonas gracilis strain J4, whole genome Nanopore Sequencing
SRR35556744	SRX30631316	SRS19727466	SRP150360	PRJNA475751	Escherichia coli	EC01257	OXFORD_NANOPORE	MinION	106012443.0	31611.0	WGS	GENOMIC	SINGLE	WGS Sequencing of Escherichia coli
SRR33600005	SRX28829551	SRS25061967	SRP585898	PRJNA1263016	Staphylococcus aureus	LAC	OXFORD_NANOPORE	MinION	497696592.0	102100.0	WGS	GENOMIC	SINGLE	WGS long read sequencing of MRSA
SRR10520593	SRX7205375	SRS5709781	SRP231881	PRJNA556438	Salmonella enterica subsp. enterica serovar Birkenhead	AUSMDU00010532	PACBIO_SMRT	PacBio RS II	2638844982.0	163482.0	WGS	GENOMIC	SINGLE	WGS of AUSMDU00010532: PacBio
SRR12298448	SRX8801619	SRS6791993	SRP266402	PRJNA605147	Klebsiella pneumoniae	RHBSTW-00062	PACBIO_SMRT	PacBio RS II	940573977.0	112589.0	WGS	GENOMIC	SINGLE	PACBIO_SMRT sequencing of Klebsiella pneumoniae isolate WTP5|T1-00062 cultured from WTP influent sample
SRR5829351	SRX3006703	SRS1832487	SRP094480	PRJNA279196	Bordetella pertussis	H779	PACBIO_SMRT	PacBio RS II	897091744.0	163482.0	WGS	GENOMIC	SINGLE	
SRR12298647	SRX8801930	SRS6792555	SRP266402	PRJNA605147	Escherichia coli	RHB31-C08	OXFORD_NANOPORE	GridION	1812644489.0	470328.0	WGS	GENOMIC	SINGLE	OXFORD_NANOPORE sequencing of Escherichia coli isolate RH10|T3-C08 cultured from Cattle faeces sample
ERR2403051	ERX2443813	ERS1884375	ERP002103	PRJEB1271	Klebsiella pneumoniae	2485STDY7075086	PACBIO_SMRT	PacBio RS	714625640.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
DRR522856	DRX506742	DRS419931	DRP012118	PRJDB16803	Burkholderia gladioli	NB6	PACBIO_SMRT	Sequel	1656031214.0	176697.0	WGS	GENOMIC	SINGLE	Sequel sequencing of SAMD00651214
SRR1185269	SRX482680	SRS420803	SRP022645	PRJNA201983	Escherichia coli BWH 24	BWH 24	PACBIO_SMRT	PacBio RS	173680006.0	81741.0	WGS	GENOMIC	SINGLE	Pacbio whole genome shotgun sequencing of genomic DNA library 'PACBIO-465' containing sample 'Escherichia coli BWH 24'
SRR29224851	SRX24744260	SRS21466221	SRP510673	PRJNA1112792	Salmonella enterica	E1S-038	OXFORD_NANOPORE	GridION	1132747950.0	295200.0	WGS	GENOMIC	SINGLE	Whole genome sequence of E1S-038
DRR401495	DRX387198	DRS253385	DRP005500	PRJDB8147	Escherichia coli	JNE071324	OXFORD_NANOPORE	MinION	1474517273.0	167081.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00523005
SRR36388029	SRX31416430	SRS27399783	SRP653897	PRJNA1378463	Klebsiella pneumoniae	#8012	OXFORD_NANOPORE	MinION	181769404.0	110370.0	WGS	GENOMIC	SINGLE	WGS of Klebsiella pneumoniae ST307 and ST5994: clinical isolates from Cantabria (Spain)
SRR386410	SRX109879	SRS212335	SRP007231	PRJNA49881	Scardovia wiggsiae F0424	F0424	PACBIO_SMRT	PacBio RS	67454658.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR14347932	SRX10701821	SRS8791732	SRP316763	PRJNA716667	Escherichia coli	CX16	OXFORD_NANOPORE	MinION	1602262737.0	195444.0	WGS	GENOMIC	SINGLE	Whole genome sequencing of Escherichia coli isolates from beef
DRR536146	DRX519965	DRS369631	DRP011327	PRJDB17653	Thermus thermophilus	TF25	OXFORD_NANOPORE	MinION	757559343.0	124457.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00754791
SRR25221959	SRX20968622	SRS18241453	SRP448345	PRJNA988043	Rickettsia rickettsii	Highland Creek	PACBIO_SMRT	Sequel II	217386980.0	50887.0	WGS	GENOMIC	SINGLE	Whole genome sequencing of Rickettsia phillipi: Highland Creek strain
ERR11144646	ERX10592030	ERS14838567	ERP144960	PRJEB59914	Streptomyces sp. SudanB5_2050		PACBIO_SMRT	Sequel	2139183743.0	297340.0	WGS	GENOMIC	SINGLE	Sequel sequencing; Raw reads: SudanB5_2050
SRR24807240	SRX20579505	SRS17881495	SRP338930	PRJNA766641	Mycobacterium tuberculosis	IDR 2200029431	OXFORD_NANOPORE	MinION	60942599.0	62915.0	WGS	GENOMIC	SINGLE	MinION sequencing of TB isolates
SRR12280254	SRX8784459	SRS7053126	SRP272861	PRJNA646575	Bacteroides ovatus		OXFORD_NANOPORE	GridION	1575938792.0	169793.0	WGS	GENOMIC	SINGLE	WGS  of Bacteroides fragilis group clinical isolates
SRR24474968	SRX20261260	SRS17592049	SRP436581	PRJNA967113	Enterobacter hormaechei	CPO351	OXFORD_NANOPORE	MinION	577183343.0	44590.0	WGS	GENOMIC	SINGLE	WGS of bacterial isolate possessing blaNDM carbapenemase
SRR9620229	SRX6383252	SRS5042856	SRP212575	PRJNA547252	Pseudonocardia hierapolitana	DSM 45671	PACBIO_SMRT	Sequel	713167781.0	183556.0	WGS	GENOMIC	SINGLE	Pseudonocardia hierapolitana DSM 45671
SRR26193459	SRX21904963	SRS18990964	SRP463451	PRJNA1021585	Mycobacterium tuberculosis	14	PACBIO_SMRT	Sequel II	944359133.0	341324.0	WGS	GENOMIC	SINGLE	PreXDR-TB
SRR5852283	SRX3021715	SRS1832565	SRP094480	PRJNA279196	Bordetella pertussis	I110	PACBIO_SMRT	PacBio RS II	1983943990.0	163482.0	WGS	GENOMIC	SINGLE	
SRR23886250	SRX19698091	SRS17066758	SRP427835	PRJNA944972	Streptomyces sp. MAA1	MAA1	OXFORD_NANOPORE	MinION	330414071.0	507000.0	WGS	GENOMIC	SINGLE	Genome sequencing of Harvard Forest soil isolates
SRR33769034	SRX28991734	SRS22397023	SRP444583	PRJNA962904	Escherichia coli		PACBIO_SMRT	Sequel II	326563749.0	18901.0	WGS	GENOMIC	SINGLE	PacBio sequencing of A010002HE3 for ARCH 2
SRR10918399	SRX7585738	SRS6019394	SRP051949	PRJNA271899	Enterobacter cloacae	UCI_284	OXFORD_NANOPORE	GridION	1847689808.0	713626.0	WGS	GENOMIC	SINGLE	Sequencing of Carbapenem resistant bacteria
ERR15991581	ERX15386687	ERS28170767	ERP184281	PRJEB102899	Pseudomonas aeruginosa		OXFORD_NANOPORE	MinION	624145551.0	51242.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR22890792	SRX18848706	SRS16280074	SRP414793	PRJNA871981	plant metagenome		PACBIO_SMRT	Sequel	19577558.0	12946.0	WGS	GENOMIC	SINGLE	Microbial diversity of alfalfa
ERR14711344	ERX14112771	ERS23791412	ERP170064	PRJEB86764	Escherichia coli		OXFORD_NANOPORE	MinION	434802825.0	162675.0	WGS	GENOMIC	SINGLE	EXP-4-1-2025-03-10_15-51-09
SRR36153811	SRX31194322	SRS27177414	SRP648098	PRJNA1368854	Neisseria gonorrhoeae	FFF043 gyrBD429N	OXFORD_NANOPORE	MinION	284580964.0	45984.0	WGS	GENOMIC	SINGLE	Genome sequencing of Neisseria gonorrhoeae mutant strain FFF043_gyrBD429N
