srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR30149531	SRX25617102	SRS21937545	SRP518730	PRJNA1133668	Klebsiella pneumoniae	ST258KP79	OXFORD_NANOPORE	MinION	301152179.0	39632.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of clinical CRE isolates: human
SRR13575561	SRX9973691	SRS8145954	SRP303741	PRJNA695586	Streptococcus pyogenes	M4C20	OXFORD_NANOPORE	MinION	3579155.0	4000.0	WGS	GENOMIC	SINGLE	Whole genome sequence of Streptococcus pyogenes strain M4C20
SRR9722807	SRX6480401	SRS5130465	SRP215816	PRJNA470993	Staphylococcus aureus	pt235	PACBIO_SMRT	PacBio RS II	901650412.0	145069.0	WGS	GENOMIC	SINGLE	WGS of Staphylococcus aureus
SRR9821894	SRX6578695	SRS5139492	SRP216005	PRJNA266749	Pandoraea fibrosis	6399	OXFORD_NANOPORE	MinION	210717082.0	14113.0	WGS	GENOMIC	SINGLE	MinION DNA sequecing of Pandoraea fibrosis:6399
SRR34500466	SRX29644320	SRS1278938	SRP069749	PRJNA310138	Rhizobium leguminosarum	KDH_Rht_462_C	PACBIO_SMRT	Revio	368842651.0	34734.0	WGS	GENOMIC	SINGLE	Rhizobium leguminosarum long reads
ERR13316827	ERX12687683	ERS20329813	ERP159336	PRJEB74697	Klebsiella pneumoniae		OXFORD_NANOPORE	MinION	565502253.0	133493.0	WGS	GENOMIC	SINGLE	Raw reads: HMC-Kp-2-LR
ERR15195562	ERX14601266	ERS25144001	ERP160948	PRJEB76420	Klebsiella oxytoca		OXFORD_NANOPORE	MinION			WGS	GENOMIC	SINGLE	MinION sequencing
SRR31599345	SRX26964338	SRS23434052	SRP549287	PRJNA1185485	Escherichia coli	167	OXFORD_NANOPORE	PromethION	351999749.0	94202.0	WGS	GENOMIC	SINGLE	FW-Pig-barcode81
SRR35674130	SRX30725536	SRS26742239	SRP561673	PRJNA1219398	Pasteurella multocida	192906	OXFORD_NANOPORE	MinION	87598539.0	14802.0	WGS	GENOMIC	SINGLE	DNA-Seq of Pasteurella multocida 192906
SRR25890244	SRX21610595	SRS18783823	SRP458186	PRJNA1012291	Enterococcus	Enterococcus faecium	OXFORD_NANOPORE	MinION	432154188.0	201517.0	WGS	GENOMIC	SINGLE	Nanopore sequencing data of VRE
