srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
ERR12736517	ERX12110446	ERS18417566	ERP152806	PRJEB67799	Gardnerella vaginalis		OXFORD_NANOPORE	MinION	327596794.0	179588.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR14686300	ERX14087819	ERS23773439	ERP169826	PRJEB86481	Escherichia coli str. K-12 substr. MG1655	K-12	OXFORD_NANOPORE	MinION	210064912.0	78756.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR13893804	SRX10273210	SRS8406479	SRP309815	PRJNA686978	Klebsiella pneumoniae	not collected	OXFORD_NANOPORE	MinION	497459941.0	63317.0	WGS	GENOMIC	SINGLE	nanopore sequencing of k pneumoniae: clinical isolate
SRR13575518	SRX9973343	SRS8145954	SRP303741	PRJNA695586	Streptococcus pyogenes	M4C20	OXFORD_NANOPORE	MinION	2924987.0	4000.0	WGS	GENOMIC	SINGLE	Whole genome sequence of Streptococcus pyogenes strain M4C20
SRR16525820	SRX12728179	SRS10336754	SRP357534	PRJNA801415	Morganella morganii	-	OXFORD_NANOPORE	GridION	2099951400.0	255817.0	WGS	GENOMIC	SINGLE	Extensive diversification and dissemination of blaNDM carbapenemase plasmids in Enterobacterales in Singapore 2010-2015
ERR10496618	ERX10013937	ERS14249026	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	158914748.0	35216.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30134_6#11
ERR10814914	ERX10261473	ERS14463613	ERP142188	PRJEB57216	Pseudomonas aeruginosa D421		OXFORD_NANOPORE	MinION	831315723.0	66276.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR14628365	SRX10968808	SRS8660125	SRP321015	PRJNA731114	Pseudomonas aeruginosa	PaLo12	OXFORD_NANOPORE	MinION	277920439.0	33556.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of Pseudomonas aeruginosa isolates
SRR21696598	SRX17694183	SRS11554671	SRP354045	PRJNA747871	Streptomyces sp. NBC_00988	NBC_00988	OXFORD_NANOPORE	MinION	352773257.0	30550.0	WGS	GENOMIC	SINGLE	nanopore sequencing data from strain NBC_00988
SRR30949603	SRX26352183	SRS22817442	SRP536567	PRJNA1165464	Escherichia coli	Not applicable	OXFORD_NANOPORE	MinION	587132469.0	176837.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of E.coli: blood isolate
SRR387046	SRX109905	SRS281278	SRP001087	PRJNA40075	Escherichia coli str. K-12 substr. MG1655	K-12	PACBIO_SMRT	PacBio RS	59612529.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR30149192	SRX25617040	SRS21570381	SRP074197	PRJNA288601	Escherichia coli	2024CK-00787	OXFORD_NANOPORE	GridION	702412739.0	104537.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of ARLN isolate
