srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR26130527	SRX21843943	SRS18941955	SRP462274	PRJNA1016902	Streptomyces canus	SAI-126	PACBIO_SMRT	Sequel IIe	973953661.0	194674.0	WGS	GENOMIC	SINGLE	Streptomyces sp. SAI-126
SRR13950593	SRX10329398	SRS8449257	SRP310371	PRJNA712975	Wolbachia pipientis		OXFORD_NANOPORE	MinION	7100327036.0	2092337.0	WGS	GENOMIC	SINGLE	WGS of Rhagoletis cerasi
SRR34973190	SRX30092622	SRS26157655	SRP608514	PRJNA1305037	Enterobacter hormaechei	MI_KPC_843	OXFORD_NANOPORE	PromethION	500002124.0	73816.0	WGS	GENOMIC	SINGLE	KPC CRE collection from state of Michigan
SRR388121	SRX110614	SRS000872	SRP000269	PRJNA32793	Neisseria gonorrhoeae FA19	FA19	PACBIO_SMRT	PacBio RS	23980106.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
ERR701173	ERX645436	ERS184249	ERP007023	PRJEB7314	Enterobacter cloacae	EC606	OXFORD_NANOPORE	MinION	84728859.0	15911.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR31879107	SRX27237984	SRS23684074	SRP555050	PRJNA1205886	Escherichia coli	ST410	OXFORD_NANOPORE	MinION	1578254873.0	209686.0	WGS	GENOMIC	SINGLE	WGS of Escherichia coli : Wastewater
SRR12806643	SRX9275458	SRS7504007	SRP286977	PRJNA668381	Escherichia coli BL21(DE3)	BL21(DE3)	PACBIO_SMRT	Sequel II	3012185785.0	301312.0	WGS	GENOMIC	SINGLE	Vo_etal_2020_SLMS04_pacbio_crRNA-12
SRR18729732	SRX14829997	SRS12585927	SRP369762	PRJNA825705	Klebsiella pneumoniae	ST-231	OXFORD_NANOPORE	MinION	284110128.0	39945.0	WGS	GENOMIC	SINGLE	ONT sequencing of Klebsiella pneumoniae: sample KLPN-147
SRR25778653	SRX21501163	SRS18732637	SRP457287	PRJNA1010209	Mycobacterium tuberculosis	CT2018-00099	OXFORD_NANOPORE	MinION	952522360.0	404077.0	WGS	GENOMIC	SINGLE	WGS from BCCM_099 Oxford Nanopore
SRR16775437	SRX12974719	SRS10915554	SRP215816	PRJNA470993	Staphylococcus aureus		PACBIO_SMRT	PacBio RS II	1339436191.0	186678.0	WGS	GENOMIC	SINGLE	WGS of Staphylococcus aureus
SRR13162085	SRX9600982	SRS7805034	SRP294652	PRJNA679599	Klebsiella pneumoniae		OXFORD_NANOPORE	MinION	700921592.0	156282.0	WGS	GENOMIC	SINGLE	nanopore sequence of Klebsiella pneumoniae Kp_N5_L1_11.17
SRR12048253	SRX8576835	SRS6868713	SRP040661	PRJNA231221	Bacillus cereus	FDAARGOS_918	PACBIO_SMRT	PacBio RS	2138562828.0	163482.0	WGS	GENOMIC	SINGLE	
SRR27779102	SRX23443994	SRS20297348	SRP486696	PRJNA1070974	Propionibacterium freudenreichii	TL29	OXFORD_NANOPORE	PromethION	375927983.0	117462.0	WGS	GENOMIC	SINGLE	WGS of Propionibacterium freudenreichii strain TL29: CIRM-BIA Culture
SRR31834145	SRX27194519	SRS23368101	SRP074197	PRJNA288601	Acinetobacter proteolyticus		OXFORD_NANOPORE	GridION	1916246640.0	1765881.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of ARLN isolate
SRR21798866	SRX17792849	SRS15318674	SRP400905	PRJNA885388	Duffyella gerundensis	HEN01	OXFORD_NANOPORE	MinION	832247939.0	114862.0	WGS	GENOMIC	SINGLE	WGS of Erwinia gerundensis HEN01
ERR1274837	ERX1346425	ERS945417	ERP010683	PRJEB9562	Salmonella sp.		PACBIO_SMRT	PacBio RS	3155670015.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR12247611	SRX8755556	SRS6976424	SRP266402	PRJNA605147	Escherichia coli		OXFORD_NANOPORE	GridION	840874329.0	103896.0	WGS	GENOMIC	SINGLE	Oxford Nanopore sequencing of Escherichia coli isolate RH19|T1-C12 cultured from poultry farm faeces sample
SRR33346834	SRX28591037	SRS24859096	SRP581397	PRJNA1255661	Agrobacterium vitis	CG673	OXFORD_NANOPORE	PromethION	290947207.0	48930.0	WGS	GENOMIC	SINGLE	WGS of Agrobacterium vitis CG673
ERR3685829	ERX3675433	ERS4047630	ERP114207	PRJEB31632	bacterium		OXFORD_NANOPORE	GridION	252237577.0	36026.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR30949797	SRX26352291	SRS22817280	SRP536567	PRJNA1165464	Escherichia coli	Not applicable	OXFORD_NANOPORE	MinION	595351713.0	122455.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of E.coli: blood isolate
SRR9900641	SRX6652483	SRS5213984	SRP117119	PRJNA400628	Escherichia coli	UMB1800_23	OXFORD_NANOPORE	GridION	1461972898.0	349227.0	WGS	GENOMIC	SINGLE	Sequencing of UPEC isolates
SRR33168917	SRX28429695	SRS24752564	SRP579172	PRJNA1250235	Candidatus Caldatribacterium saccharofermentans	GBS	OXFORD_NANOPORE	MinION	663485416.0	53222.0	WGS	GENOMIC	SINGLE	Whole genome sequencing of Caldatribacterium saccharofermentans using Nanopore long reads
ERR8433102	ERX8000011	ERS10153291	ERP134918	PRJEB50347	Escherichia coli		OXFORD_NANOPORE	MinION	268580929.0	28019.0	WGS	GENOMIC	SINGLE	MinION sequencing; Raw reads: 12_19_nano
SRR19776526	SRX15820970	SRS12274041	SRP364249	PRJNA816422	Helicobacter pylori	Hpfe118	OXFORD_NANOPORE	MinION	790517253.0	104997.0	WGS	GENOMIC	SINGLE	nanopore sequencing of h. pylori genomic DNA
