srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR287686	SRX078299	SRS212383	SRP007207	PRJNA68253	Escherichia coli		PACBIO_SMRT	PacBio RS	130722329.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing for C1010-00
ERR2028496	ERX2087635	ERS1814731	ERP023978	PRJEB21703	Leptospirillum ferriphilum		PACBIO_SMRT	PacBio RS	417809560.0	54494.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR13802551	ERX13203303	ERS21186426	ERP164461	PRJEB80477	Staphylococcus aureus		OXFORD_NANOPORE	MinION	487392225.0	167440.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR17698254	SRX13861313	SRS11735434	SRP356218	PRJNA799443	Duffyella gerundensis		OXFORD_NANOPORE	MinION	85852000.0	21942.0	WGS	GENOMIC	SINGLE	nanopore whole genome sequencing of citrus endophyte
ERR4047311	ERX4048444	ERS3340502	ERP113355	PRJEB30866	Escherichia coli		PACBIO_SMRT	Sequel	3060736356.0	631909.0	WGS	GENOMIC	SINGLE	Sequel sequencing
SRR15989433	SRX12278106	SRS9999307	SRP357537	PRJNA801416	Escherichia coli	E554	OXFORD_NANOPORE	GridION	123945932.0	14661.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of Carbapenemase-producing Enterobacterales (CPE)
SRR24140285	SRX19938792	SRS17287501	SRP247747	PRJNA604975	Escherichia coli	ox_bsi_110	OXFORD_NANOPORE	GridION	264707455.0	44893.0	WGS	GENOMIC	SINGLE	oxford_bsi
ERR14686194	ERX14087713	ERS23773333	ERP169826	PRJEB86481	Escherichia coli str. K-12 substr. MG1655	K-12	OXFORD_NANOPORE	MinION	87574908.0	30061.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR1820597	ERX1883099	ERS1420632	ERP003621	PRJEB4345	Enterococcus faecium		PACBIO_SMRT	PacBio RS	1203894157.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR1229124	ERX1301176	ERS945387	ERP010683	PRJEB9562	Salmonella sp.		PACBIO_SMRT	PacBio RS	2868702786.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR35213156	SRX30317202	SRS26364137	SRP615992	PRJNA1301220	Acinetobacter baumannii	ABO22-A073	OXFORD_NANOPORE	MinION	166548738.0	98371.0	WGS	GENOMIC	SINGLE	Whole geneme sequencing of Acinetobacter baumannii: isolates of the Ab-One study
SRR12280435	SRX8784281	SRS7053052	SRP272861	PRJNA646575	Bacteroides uniformis		OXFORD_NANOPORE	GridION	1028599811.0	116565.0	WGS	GENOMIC	SINGLE	WGS  of Bacteroides fragilis group clinical isolates
SRR24055092	SRX19856716	SRS17214272	SRP430655	PRJNA941349	Pantoea ananatis	ATCC 35400	OXFORD_NANOPORE	MinION	85738993.0	66841.0	WGS	GENOMIC	SINGLE	Draft Genome Sequence of Pantoea ananatis ATCC 35400
SRR287738	SRX078308	SRS212387	SRP007207	PRJNA68253	Escherichia coli		PACBIO_SMRT	PacBio RS	158385338.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing for C734-09
SRR14576006	SRX10919088	SRS9008835	SRP320318	PRJNA730534	Escherichia coli BL21(DE3)	BL21(DE3)	PACBIO_SMRT	Sequel II	424010939.0	36274.0	WGS	GENOMIC	SINGLE	ShCAST sg252 BW25113 Rep 2
SRR19357514	SRX15416287	SRS12115255	SRP361569	PRJNA768416	Cytobacillus sp. FSL R5-0569	FSL R5-0569	OXFORD_NANOPORE	MinION	750301837.0	166589.0	WGS	GENOMIC	SINGLE	WGS of Bacilli
SRR33822608	SRX29043838	SRS25259218	SRP589762	PRJNA1271261	Burkholderia pseudomallei	PPS-00731	OXFORD_NANOPORE	GridION	934509443.0	196780.0	WGS	GENOMIC	SINGLE	ONT-WGS of Burkholderia pseudomallei: from  of
SRR5145062	SRX2463459	SRS1453013	SRP075474	PRJNA289138	Burkholderia cenocepacia	VC5486	PACBIO_SMRT	PacBio RS II	181599620.0	34663.0	WGS	GENOMIC	SINGLE	WGS of Burkholderia cenocepacia: Bcc179
SRR33300116	SRX28545212	SRS24844364	SRP581013	PRJNA1255117	Staphylococcus aureus	Staphylococcus	OXFORD_NANOPORE	GridION	271653554.0	160756.0	WGS	GENOMIC	SINGLE	WGS of S. aureus sample 69
SRR30868090	SRX26265725	SRS19001462	SRP250705	PRJNA607328	Bacillus altitudinis	BDGP7	OXFORD_NANOPORE	MinION	2308685425.0	552677.0	WGS	GENOMIC	SINGLE	Bacillus altitudinis FELIX_MS379 Nanopore reads
ERR2246668	ERX2298691	ERS1906607	ERP005928	PRJEB6403	Shigella sonnei	NCTC12984	PACBIO_SMRT	PacBio RS	1440931149.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR24886940	SRX20649498	SRS17947425	SRP442129	PRJNA708446	Mycolicibacterium senegalense	DSM 43656	PACBIO_SMRT	Sequel II	7961778064.0	1970284.0	WGS	GENOMIC	SINGLE	Mycobacterium senegalense DSM 43656
ERR15516422	ERX14920268	ERS26654017	ERP165332	PRJEB81499	Klebsiella pneumoniae		OXFORD_NANOPORE	GridION	500000040.0	175176.0	WGS	GENOMIC	SINGLE	GridION sequencing
ERR10499470	ERX10016756	ERS14257024			Escherichia coli		OXFORD_NANOPORE	GridION	434063862.0	44373.0	WGS	GENOMIC	SINGLE	GridION sequencing; Raw reads: ONT_30345_1#127
ERR14125699	ERX13528356	ERS22899861	ERP159032	PRJEB74343	Duganella zoogloeoides		OXFORD_NANOPORE	PromethION			WGS	GENOMIC	SINGLE	Duganella_zoogloeoides
ERR2146851	ERX2203384	ERS1765913	ERP005928	PRJEB6403	Providencia stuartii		PACBIO_SMRT	PacBio RS	809812497.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR19858343	SRX15901917	SRS13590466	SRP383692	PRJNA853172	Escherichia coli		OXFORD_NANOPORE	MinION	98711012.0	89440.0	WGS	GENOMIC	SINGLE	Long read sequencing of MDR E. coli from Laos
ERR10498519	ERX10015808	ERS14255327	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	81228827.0	8784.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30348_2#169
SRR31480958	SRX26849365	SRS23333081	SRP547242	PRJNA1188493	Bacillus cereus	C46	OXFORD_NANOPORE	GridION	2585765454.0	641061.0	WGS	GENOMIC	SINGLE	WGS of Bacillus Cereus
SRR27972537	SRX23625916	SRS20465401	SRP489819	PRJNA1076692	Klebsiella pneumoniae	RIVM_C047430_rerio	OXFORD_NANOPORE	MinION	130971074.0	37237.0	WGS	GENOMIC	SINGLE	RIVM_C047430_rerio
SRR24951499	SRX20709572	SRS18002482	SRP444442	PRJNA984723	Pseudomonas aeruginosa	22-690	OXFORD_NANOPORE	MinION	674269067.0	246052.0	WGS	GENOMIC	SINGLE	WGS of Pseudomonas aeruginosa: carbapenem resistant
SRR12811539	SRX9280182	SRS7508086	SRP287122	PRJNA667445	Klebsiella pneumoniae	S26_CRE26	PACBIO_SMRT	Sequel	1050025589.0	183764.0	WGS	GENOMIC	SINGLE	Genome sequencing of carbapenem-resistant Enterobacteriaceae
DRR228292	DRX218556	DRS144652	DRP006272	PRJDB9848	Paraburkholderia sp. PGU19	PGU19	PACBIO_SMRT	PacBio RS II	967694410.0	83881.0	WGS	GENOMIC	SINGLE	PacBio RS II sequencing of SAMD00227921
