srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR27362893	SRX23039419	SRS20000580	SRP480268	PRJNA1057774	Staphylococcus aureus	LA7	OXFORD_NANOPORE	MinION	99666646.0	23691.0	WGS	GENOMIC	SINGLE	DNA-Seq of Staphylococcus aureus: equine frontal sinus abscess swab
SRR5884781	SRX3050804	SRS2397396	SRP040661	PRJNA231221	Escherichia coli	FDAARGOS_433	PACBIO_SMRT	PacBio RS	2175237385.0	163482.0	WGS	GENOMIC	SINGLE	
SRR34266788	SRX29440677	SRS25586675	SRP595571	PRJNA1283097	Enterobacter hormaechei	missing	OXFORD_NANOPORE	MinION	131832444.0	44312.0	WGS	GENOMIC	SINGLE	id10_day35_1
DRR165746	DRX156362	DRS089370	DRP004879	PRJDB7920	Pseudomonas asiatica	MY756	OXFORD_NANOPORE	MinION	430583282.0	63676.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00158980
DRR572628	DRX556095	DRS426381	DRP012251	PRJDB17574	Escherichia coli	YK-IS1MA-L04-2_G08	OXFORD_NANOPORE	MinION	34140198.0	3188.0	WGS	GENOMIC	SINGLE	nanopore-seq of SAMD00748198 L04-2_G8
SRR34180268	SRX29360480	SRS25530792	SRP594568	PRJNA1281689	Neisseria gonorrhoeae	AM387	OXFORD_NANOPORE	MinION	427912879.0	97210.0	WGS	GENOMIC	SINGLE	Genome sequence of Neisseria gonorrhoeae mutant strain GCGS0481 gyrA91F95A
SRR33769284	SRX28991485	SRS22396670	SRP444583	PRJNA962904	Escherichia coli		PACBIO_SMRT	Sequel II	574632732.0	29206.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AH0008HE1 for ARCH 2
SRR18729578	SRX14829789	SRS12585778	SRP369762	PRJNA825705	Klebsiella pneumoniae	ST-299	OXFORD_NANOPORE	MinION	719857964.0	94830.0	WGS	GENOMIC	SINGLE	ONT sequencing of Klebsiella pneumoniae: sample 13SUS
SRR9722883	SRX6480325	SRS5130389	SRP215816	PRJNA470993	Staphylococcus aureus	pt167	PACBIO_SMRT	PacBio RS II	1253786881.0	216932.0	WGS	GENOMIC	SINGLE	WGS of Staphylococcus aureus
SRR19904952	SRX15947747	SRS13590994	SRP383698	PRJNA793527	Streptococcus suis	Ss39	OXFORD_NANOPORE	MinION	516297094.0	293770.0	WGS	GENOMIC	SINGLE	streptococcus suis
