srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR32653558	SRX27957847	SRS9226845	SRP569638	PRJNA1234602	Listeria monocytogenes	PNUSAL010589	OXFORD_NANOPORE	PromethION	798455932.0	99036.0	WGS	GENOMIC	SINGLE	ONT of clinical Listeria monocytogenes from NY state surveillance
SRR8106747	SRX4933358	SRS1519260	SRP018785	PRJNA186035	Salmonella enterica subsp. enterica serovar Worthington	CFSAN051295	PACBIO_SMRT	Sequel	2414730522.0	316899.0	WGS	GENOMIC	SINGLE	PacBio SMRT Sequencing of Salmonella enterica subsp. enterica serovar Worthington
SRR30200681	SRX25663702	SRS22306252	SRP525621	PRJNA1133913	Escherichia coli	12_eco	OXFORD_NANOPORE	GridION	783850643.0	81933.0	WGS	GENOMIC	SINGLE	ONT seq of eco:bronchoalveolar lavage
SRR32486269	SRX27799669	SRS24175778	SRP406175	PRJNA897941	Listeria innocua	AUSMDU00097430	OXFORD_NANOPORE	PromethION	1895074393.0	304840.0	WGS	GENOMIC	SINGLE	WGS of Listeria species from ONT reads
SRR36068611	SRX31114795	SRS27072669	SRP644837	PRJNA1364846	Enterococcus faecalis	GPT22-006	OXFORD_NANOPORE	GridION	247828215.0	78335.0	WGS	GENOMIC	SINGLE	Enterococcus faecalis, DBT kit, 36-plex and 50 ng DNA, replicate 3
SRR4184802	SRX2143365	SRS1674869	SRP087319	PRJNA303204	Tenacibaculum sp. MAR_2009_124	Mar_2009_124	PACBIO_SMRT	PacBio RS	502225631.0	226997.0	WGS	GENOMIC	SINGLE	Tenacibaculum sp. Mar_2009_124
SRR9900620	SRX6652462	SRS5213969	SRP051949	PRJNA271899	Escherichia coli	BIDMC-137	OXFORD_NANOPORE	GridION	1555060813.0	207543.0	WGS	GENOMIC	SINGLE	Sequencing of Carbapenem resistant bacteria
SRR29819969	SRX25318982	SRS21988591	SRP519730	PRJNA1135485	Salmonella		OXFORD_NANOPORE	MinION	941159764.0	251627.0	WGS	GENOMIC	SINGLE	WGS Salmonella isolates from cattle
SRR30149246	SRX25617387	SRS21937480	SRP518730	PRJNA1133668	Klebsiella planticola	RP1	OXFORD_NANOPORE	MinION	393438105.0	52584.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of clinical CRE isolates: human
SRR14753670	SRX11087172	SRS9152682	SRP323129	PRJNA735522	Bacillus velezensis	GMEKP1	OXFORD_NANOPORE	GridION	24283804.0	4000.0	WGS	GENOMIC	SINGLE	SRA Bacillus velezensis GMEKP1
ERR15191325	ERX14596952	ERS25135695	ERP160948	PRJEB76420	Escherichia coli		OXFORD_NANOPORE	MinION			WGS	GENOMIC	SINGLE	MinION sequencing
SRR35213339	SRX30317018	SRS26363953	SRP615992	PRJNA1301220	Acinetobacter baumannii	ABO22-H054	OXFORD_NANOPORE	MinION	201795354.0	68015.0	WGS	GENOMIC	SINGLE	Whole geneme sequencing of Acinetobacter baumannii: isolates of the Ab-One study
SRR12047325	SRX8575909	SRS6867815	SRP040661	PRJNA231221	Stutzerimonas degradans	FDAARGOS_876	PACBIO_SMRT	PacBio RS	821670549.0	163482.0	WGS	GENOMIC	SINGLE	
SRR9901956	SRX6653773	SRS420744	SRP022868	PRJNA201967	Enterobacter sp. MGH 37	MGH 37	OXFORD_NANOPORE	GridION	1212683720.0	456018.0	WGS	GENOMIC	SINGLE	Sequencing of Carbapenem resistant bacteria
ERR5353082	ERX5141117	ERS5752852	ERP126298	PRJEB42440	Enterobacter cloacae		OXFORD_NANOPORE	MinION			WGS	GENOMIC	SINGLE	MinION sequencing
SRR25776669	SRX21499267	SRS18730872	SRP457237	PRJNA987829	Streptomyces coelicolor	missing	OXFORD_NANOPORE	MinION	1018791165.0	128908.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of M22-2C43
SRR10740965	SRX7416561	SRS4260088	SRP056445	PRJNA278886	Clostridioides difficile		PACBIO_SMRT	Sequel	139334522.0	39220.0	WGS	GENOMIC	SINGLE	Whole genome PacBio Sequel sequence of Clostridium difficile
SRR9722799	SRX6480409	SRS5130473	SRP215816	PRJNA470993	Staphylococcus aureus	pt174	PACBIO_SMRT	PacBio RS II	1264255646.0	181743.0	WGS	GENOMIC	SINGLE	WGS of Staphylococcus aureus
ERR16080318	ERX15470106	ERS28438702	ERP187240	PRJEB106135	Enterococcus faecium	3450528237	OXFORD_NANOPORE	PromethION			WGS	GENOMIC	SINGLE	Raw reads: LRE_18_3450528237_ONT_P2_solo
SRR36114698	SRX31159322	SRS27145596	SRP647288	PRJNA1357910	Streptomyces sp. CLCI03	CLCI03	OXFORD_NANOPORE	MinION	419288895.0	56036.0	WGS	GENOMIC	SINGLE	wgs of chitinolytic Streptomyces sp. strain CLCI03
ERR15879578	ERX15276531	ERS27259340	ERP182816	PRJEB101410	Escherichia coli	Esc11	OXFORD_NANOPORE	GridION	375986829.0	69882.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR29081079	SRX24605315	SRS21342991	SRP508604	PRJNA1113402	Mycobacterium tuberculosis	TH-19-4055	OXFORD_NANOPORE	MinION	264453584.0	318993.0	WGS	GENOMIC	SINGLE	WGS of clinical Mycobacterium tuberculosis isolates from the Philippines
SRR31647093	SRX27010149	SRS23474499	SRP550213	PRJNA1193534	Staphylococcus aureus	p42832	OXFORD_NANOPORE	GridION	1712410.0	1814.0	WGS	GENOMIC	SINGLE	Genomic Analysis of Plasmids in Animal-Associated Staphylococcus aureus
SRR29014186	SRX24540744	SRS21285548	SRP507435	PRJNA1111250	Serratia symbiotica CWBI2.3		OXFORD_NANOPORE	MinION	3235891737.0	577067.0	WGS	GENOMIC	SINGLE	WGS of CWBI ancestor, sample 01
ERR2987305	ERX2989733	ERS1921030	ERP024139	PRJEB21840	Rhizobium sp. Khangiran2	Khangiran2	PACBIO_SMRT	PacBio RS	1966137519.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR10357019	ERX9889135	ERS7159924	ERP109413	PRJEB27342	Klebsiella grimontii		PACBIO_SMRT	Sequel II	3058497558.0	454740.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
SRR20016366	SRX16057163	SRS13590320	SRP383685	PRJNA793297	Streptococcus gallolyticus	Sg53	OXFORD_NANOPORE	MinION	1258352264.0	252387.0	WGS	GENOMIC	SINGLE	Streptococcus gallolyticus
SRR684517	SRX228380	SRS411280	SRP023490	PRJNA82527	Enterococcus faecium EnGen0376	EnGen0376	PACBIO_SMRT	PacBio RS	81240428.0	81741.0	WGS	GENOMIC	SINGLE	Pacbio whole genome shotgun sequencing of genomic DNA library 'LR_139_Efaecium_2_3' containing sample 'Pat2-2' from individual 'Enterococcus_faecium_Patient2-3'
DRR393822	DRX379641	DRS297157	DRP007849	PRJDB10842	Citrobacter koseri	JBEAAFA-19-0160	OXFORD_NANOPORE	GridION	2201544332.0	275999.0	WGS	GENOMIC	SINGLE	GridION sequencing of SAMD00502228
DRR629215	DRX609542	DRS438764	DRP012484	PRJDB19189	Mycobacterium intracellulare subsp. chimaera	GA61936	OXFORD_NANOPORE	MinION	411097702.0	55928.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00833266
SRR24140103	SRX19938302	SRS17287011	SRP247747	PRJNA604975	Escherichia coli	ox_bsi_64	OXFORD_NANOPORE	GridION	338636132.0	68474.0	WGS	GENOMIC	SINGLE	oxford_bsi
SRR21696295	SRX17693970	SRS11554550	SRP354045	PRJNA747871	Streptomyces albidoflavus	NBC_01374	OXFORD_NANOPORE	MinION	918079476.0	130607.0	WGS	GENOMIC	SINGLE	nanopore sequencing data from strain NBC_01374
SRR13957757	SRX10335920	SRS8455464	SRP300861	PRJNA663900	Enterococcus sp. AZ034	AZ034	OXFORD_NANOPORE	GridION	333483683.0	164797.0	WGS	GENOMIC	SINGLE	sequencing of enterococcal diversity
SRR35148480	SRX30254111	SRS26305928	SRP613329	PRJNA710998	Rhizobium sp. PvP014	PvP014	PACBIO_SMRT	Sequel II	1003012040.0	88673.0	WGS	GENOMIC	SINGLE	Rhizobium sp. PvP014
SRR23690828	SRX19553269	SRS16938021	SRP425383	PRJNA934404	Lactobacillus gasseri	VSI07	OXFORD_NANOPORE	MinION	604883870.0	127071.0	WGS	GENOMIC	SINGLE	VSI07
ERR1140951	ERX1219800	ERS825153	ERP005928	PRJEB6403	Staphylococcus aureus	NCTC10344	PACBIO_SMRT	PacBio RS	3445361502.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR13328052	SRX9755160	SRS7944805	SRP299781	PRJNA684363	Pseudomonas sp. TH34	TH34	OXFORD_NANOPORE	MinION	414598102.0	369942.0	WGS	GENOMIC	SINGLE	WGS of Pseudomonas sp. : bacterial isolate
SRR19976181	SRX16018431	SRS13698856	SRP367133	PRJNA819855	Staphylococcus aureus	81118	PACBIO_SMRT	Sequel II	553036959.0	56902.0	WGS	GENOMIC	SINGLE	DNA-seq of Staphylococcus aureus 81118 PacBioCC398
SRR5221026	SRX2530864	SRS1951753	SRP093756	PRJNA352974	Burkholderia pseudomallei	2011756295	PACBIO_SMRT	PacBio RS II	1217567630.0	163482.0	WGS	GENOMIC	SINGLE	
SRR25426600	SRX21161179	SRS18423174	SRP451518	PRJNA998774	Klebsiella pneumoniae	726369	OXFORD_NANOPORE	MinION	244763060.0	73041.0	WGS	GENOMIC	SINGLE	WGS of Klebsiella pneumoniae
SRR35213260	SRX30317098	SRS26364033	SRP615992	PRJNA1301220	Acinetobacter baumannii	ABO22-H019	OXFORD_NANOPORE	MinION	117031113.0	44587.0	WGS	GENOMIC	SINGLE	Whole geneme sequencing of Acinetobacter baumannii: isolates of the Ab-One study
ERR10479079	ERX9999418	ERS14237025	ERP142410	PRJEB57435	Escherichia coli		OXFORD_NANOPORE	MinION	388152149.0	45757.0	WGS	GENOMIC	SINGLE	MinION sequencing; Whole Genome Sequencing
ERR10498114	ERX10015403	ERS14254793	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	71228000.0	16256.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30348_2#295
SRR6516686	SRX3604657	SRS2872251	SRP131587	PRJNA402572	Streptomyces sp. 42	42	PACBIO_SMRT	PacBio RS II	169410451.0	62101.0	WGS	GENOMIC	SINGLE	Streptomyces sp. 42
DRR629307	DRX609634	DRS438856	DRP012484	PRJDB19189	Mycobacteroides abscessus subsp. abscessus	GA61915	OXFORD_NANOPORE	MinION	473849518.0	67880.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00833360
