srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR5182103	SRX2498210	SRS1925063	SRP096895	PRJNA353873	Mycobacterium tuberculosis		PACBIO_SMRT	PacBio RS	555795879.0	163482.0	WGS	GENOMIC	SINGLE	DNA of Mtb
SRR10580008	SRX7260455	SRS5756059	SRP234504	PRJNA592166	Klebsiella grimontii	LF-2019B	OXFORD_NANOPORE	MinION	370249357.0	107859.0	WGS	GENOMIC	SINGLE	DNA seq of  Klebsiella oxytoca  patient1
SRR34973528	SRX30092798	SRS26157779	SRP608514	PRJNA1305037	Klebsiella pneumoniae	MI_KPC_813	OXFORD_NANOPORE	PromethION	500000452.0	69652.0	WGS	GENOMIC	SINGLE	KPC CRE collection from state of Michigan
SRR14753644	SRX11087201	SRS9152682	SRP323129	PRJNA735522	Bacillus velezensis	GMEKP1	OXFORD_NANOPORE	GridION	27610515.0	4000.0	WGS	GENOMIC	SINGLE	SRA Bacillus velezensis GMEKP1
SRR33768809	SRX28991269	SRS22455648	SRP444583	PRJNA962904	Klebsiella pneumoniae		PACBIO_SMRT	Sequel II	305364582.0	14357.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AH0860HE1 for ARCH 2
SRR19184123	SRX15249045	SRS12981625	SRP375062	PRJNA837734	Listeria monocytogenes	07/039	OXFORD_NANOPORE	MinION	1126581287.0	151047.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of Listeria monocytogenes
SRR6799388	SRX3758141	SRS3013407	SRP133836	PRJNA316321	Pseudomonas aeruginosa	AR_0359	PACBIO_SMRT	PacBio RS	1252617099.0	163482.0	WGS	GENOMIC	SINGLE	
SRR387143	SRX109923	SRS281278	SRP001087	PRJNA40075	Escherichia coli str. K-12 substr. MG1655	K-12	PACBIO_SMRT	PacBio RS	65967469.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR21601287	SRX17602935	SRS15139584	SRP397572	PRJNA880979	Pectobacterium aroidearum	QJ021	OXFORD_NANOPORE	PromethION	1082973535.0	64495.0	WGS	GENOMIC	SINGLE	WGS of Pectobacterium aroidearum:QJ021
SRR30944962	SRX26347442	SRS22853340	SRP537443	PRJNA1170947	Klebsiella pneumoniae	KPNIH24	OXFORD_NANOPORE	MinION	500010659.0	18128.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of CAV2343: Sink-2BS
