srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR8707512	SRX5502932	SRS4471521	SRP051949	PRJNA271899	Klebsiella aerogenes	OC-CRE-9063	OXFORD_NANOPORE	GridION	7623205.0	752.0	WGS	GENOMIC	SINGLE	Sequencing of Carbapenem resistant bacteria
ERR12488151	ERX11864234	ERS17745157	ERP153004	PRJEB67993	Mycobacterium tuberculosis		OXFORD_NANOPORE	MinION	819319727.0	237215.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR9620673	SRX6383686	SRS5043284	SRP212590	PRJNA547258	Helcobacillus massiliensis	DSM 23040	PACBIO_SMRT	Sequel	246235931.0	54200.0	WGS	GENOMIC	SINGLE	Helcobacillus massiliensis DSM 23040
SRR13328080	SRX9755132	SRS7944842	SRP299781	PRJNA684363	Pseudomonas sp. TH60	TH60	OXFORD_NANOPORE	MinION	953827718.0	454401.0	WGS	GENOMIC	SINGLE	WGS of Pseudomonas sp. : bacterial isolate
ERR12738998	ERX12112923	ERS18421857	ERP154232	PRJEB69284	Shewanella putrefaciens		OXFORD_NANOPORE	PromethION	714201351.0	524530.0	WGS	GENOMIC	SINGLE	PromethION sequencing
SRR12390701	SRX8889223	SRS7148747	SRP275988	PRJNA632190	Pseudomonas sp. B11D7D	B11D7D	PACBIO_SMRT	PacBio RS II	3409762289.0	443768.0	WGS	GENOMIC	SINGLE	Pseudomonas sp. B11D7D
SRR24140054	SRX19938351	SRS17287060	SRP247747	PRJNA604975	Escherichia coli	ox_bsi_156	OXFORD_NANOPORE	GridION	509533601.0	224209.0	WGS	GENOMIC	SINGLE	oxford_bsi
SRR18681686	SRX14782811	SRS12539584	SRP368114	PRJNA824420	Escherichia coli	GD02937_ECOL_HY_54	OXFORD_NANOPORE	MinION	547488907.0	70565.0	WGS	GENOMIC	SINGLE	Long-read sequencing of Escherichia coli: isolate #54 urine
SRR35213157	SRX30317201	SRS26364136	SRP615992	PRJNA1301220	Acinetobacter baumannii	ABO22-A072	OXFORD_NANOPORE	MinION	130899257.0	29902.0	WGS	GENOMIC	SINGLE	Whole geneme sequencing of Acinetobacter baumannii: isolates of the Ab-One study
SRR13258508	SRX9689307	SRS7886597	SRP298076	PRJNA675717	Limosilactobacillus reuteri		PACBIO_SMRT	PacBio RS II	2280760843.0	163482.0	WGS	GENOMIC	SINGLE	Genome sequencing and assembly of novel probiotic Lactobacillus reuteri strains: ATCC PTA-126787 & PTA-126788
SRR1947331	SRX973319	SRS888567	SRP056694	PRJNA203156	Burkholderia contaminans FFH2055	FFH2055	PACBIO_SMRT	PacBio RS II	1388034532.0	163482.0	WGS	GENOMIC	SINGLE	PacBio data for Burkholderia contaminans FFH2055
SRR19349838	SRX15408595	SRS12115360	SRP361569	PRJNA768416	Priestia sp. FSL P4-0332	FSL P4-0332	OXFORD_NANOPORE	MinION	895427944.0	184718.0	WGS	GENOMIC	SINGLE	WGS of Bacilli
DRR242201	DRX232001	DRS165244	DRP006773	PRJDB10450	Escherichia coli	Zam_UTH_18	OXFORD_NANOPORE	MinION	268768297.0	30931.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00243962
