srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR30149504	SRX25617129	SRS21937446	SRP518730	PRJNA1133668	Klebsiella pneumoniae	ST258KP90	OXFORD_NANOPORE	MinION	424170733.0	56311.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of clinical CRE isolates: human
SRR29837592	SRX25335415	SRS22003020	SRP520032	PRJNA1082471	Streptococcus iniae	QMA0186	OXFORD_NANOPORE	MinION	80135092.0	27547.0	WGS	GENOMIC	SINGLE	HMW DNA extracted by RLS (Resource Limited Settings) method:Streptococcus iniae
SRR25572403	SRX21301058	SRS18549861	SRP454060	PRJNA1003500	Pasteurella multocida	P1933	OXFORD_NANOPORE	MinION	2916602138.0	285639.0	WGS	GENOMIC	SINGLE	WGS of Pasteurella multocida: bovine lung
SRR33300110	SRX28545218	SRS24844370	SRP581013	PRJNA1255117	Staphylococcus aureus	Staphylococcus	OXFORD_NANOPORE	GridION	236667281.0	136191.0	WGS	GENOMIC	SINGLE	WGS of S. aureus sample 74
SRR787415	SRX252625	SRS400720	SRP019218	PRJNA188139	Vibrio cholerae	2010EL-1799	PACBIO_SMRT	PacBio RS	239739297.0	81741.0	WGS	GENOMIC	SINGLE	2010EL-1799
SRR3820054	SRX1921728	SRS1551276	SRP078173	PRJNA239495	Kineothrix alysoides	KNHs209	PACBIO_SMRT	PacBio RS	26669445.0	11411.0	WGS	GENOMIC	SINGLE	Candidatus Clostridium sp. KNHs209
ERR5353106	ERX5141141	ERS5753026	ERP126298	PRJEB42440	Klebsiella pneumoniae		OXFORD_NANOPORE	MinION	330258030.0	47315.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR32364694	SRX27699452	SRS21122715	SRP444583	PRJNA962904	Escherichia coli		PACBIO_SMRT	Sequel II	596419686.0	27301.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AS26560C1 for ARCH 1.0
SRR13955668	SRX10334097	SRS8453815	SRP310443	PRJNA714107	Mannheimia haemolytica	1532	PACBIO_SMRT	PacBio RS II	1040414852.0	242114.0	WGS	GENOMIC	SINGLE	PacBio reads of M. haemolytica
ERR5353090	ERX5141125	ERS5752864	ERP126298	PRJEB42440	Klebsiella pneumoniae		OXFORD_NANOPORE	MinION			WGS	GENOMIC	SINGLE	MinION sequencing
SRR12247726	SRX8755441	SRS6976307	SRP266402	PRJNA605147	Escherichia coli	RHB31-E3-C03	OXFORD_NANOPORE	GridION	1461463911.0	146114.0	WGS	GENOMIC	SINGLE	Oxford Nanopore sequencing of Escherichia coli isolate RH10|T3-E3C03 cultured from cattle farm sediment sample
SRR28345615	SRX23952146	SRS20752671	SRP495250	PRJNA1087979	Vibrio cholerae	Sudan_2019_7	OXFORD_NANOPORE	MinION	691036743.0	262453.0	WGS	GENOMIC	SINGLE	Genomic Seq of cholera: human stool 26
ERR15732394	ERX15137518	ERS27093553	ERP182414	PRJEB100987	Xanthomonas oryzae pv. oryzae	CIX4275	OXFORD_NANOPORE	MinION	536183523.0	38435.0	WGS	GENOMIC	SINGLE	OXFORD_NANOPORE MinION sequencing; CSG_017 WGS GENOMIC
SRR29316816	SRX24833327	SRS21545158	SRP512379	PRJNA1121190	Vibrio cholerae	134Vc05	OXFORD_NANOPORE	PromethION	892504966.0	156977.0	WGS	GENOMIC	SINGLE	WGS of Vcholerae isolates
SRR34006325	SRX29202682	SRS25399853	SRP592562	PRJNA1274016	Halomonas mongoliensis	BS226	OXFORD_NANOPORE	PromethION	2743308437.0	656639.0	WGS	GENOMIC	SINGLE	WGS of Halomonas mangoliensis
SRR16530879	SRX12733488	SRS10681795	SRP342662	PRJNA773639	Pectobacterium brasiliense	TS20HJ1	OXFORD_NANOPORE	PromethION	1082296208.0	116999.0	WGS	GENOMIC	SINGLE	DNA-Seq of Pectobacterium brasiliense
SRR712053	SRX228393	SRS411271	SRP022780	PRJNA82563	Lactococcus garvieae ATCC 49156	ATCC 49156	PACBIO_SMRT	PacBio RS	66522088.0	81741.0	WGS	GENOMIC	SINGLE	Pacbio whole genome shotgun sequencing of genomic DNA library 'LR_136_Lgarvieae' containing sample 'ATCC49156' from individual 'Lactococcus_garvieae_NCIMB_31208'
SRR11588740	SRX8156203	SRS6518316	SRP257898	PRJNA607764	Shigella boydii	602068	PACBIO_SMRT	PacBio RS	145022387.0	12550.0	WGS	GENOMIC	SINGLE	Genome sequencing and assembly of Shigella boydii
SRR5160941	SRX2479152	SRS1910217	SRP095178	PRJNA357595	Serratia marcescens	UMH6	PACBIO_SMRT	PacBio RS II	1426977583.0	163482.0	WGS	GENOMIC	SINGLE	Insertion site sequencing (InSeq) of Serratia marcescens during bacteremia
SRR13448256	SRX9861437	SRS8041700	SRP295672	PRJNA681856	Salmonella enterica subsp. salamae	LHICA_SA1	OXFORD_NANOPORE	MinION	33721942.0	4000.0	WGS	GENOMIC	SINGLE	WGS of Salmonella Lhica SA1_9
SRR32145575	SRX27491455	SRS23913106	SRP560261	PRJNA1129067	Escherichia	coli	OXFORD_NANOPORE	MinION	151356622.0	59954.0	WGS	GENOMIC	SINGLE	SEPT_RS2
SRR33768935	SRX28991144	SRS22456239	SRP444583	PRJNA962904	Escherichia coli		PACBIO_SMRT	Sequel II	132645447.0	6543.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AH0325HE2 for ARCH 2
SRR29687054	SRX25190201	SRS21879491	SRP517666	PRJNA1131125	Pseudomonas aeruginosa	p48	OXFORD_NANOPORE	MinION	349654780.0	101246.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of pseudomonas aeruginosa
SRR9732389	SRX6489617	SRS5138403	SRP215929	PRJNA555902	Comamonas testosteroni	Col-0-39	OXFORD_NANOPORE	GridION	453995265.0	106620.0	WGS	GENOMIC	SINGLE	Genome sequencing of bacterial strain Col-0-39
DRR538216	DRX522035	DRS397850	DRP011824	PRJDB17661	Agathobaculum massiliense	k40-0107-F7	PACBIO_SMRT	Sequel	445867298.0	21327.0	WGS	GENOMIC	SINGLE	Sequel single end sequencing of  SAMD00759066
ERR13802537	ERX13203289	ERS21186412	ERP164461	PRJEB80477	Staphylococcus aureus		OXFORD_NANOPORE	MinION	256578475.0	127642.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR36093054	SRX31138664	SRS27124438	SRP151512	PRJNA478278	Salmonella enterica	R25.1962	OXFORD_NANOPORE	MinION	369976819.0	101213.0	WGS	GENOMIC	SINGLE	WGS of Salmonella enterica
SRR28434901	SRX24038658	SRS20831690	SRP497546	PRJNA1091452	Enterococcus faecium	EF40-PS	OXFORD_NANOPORE	MinION	630685000.0	176828.0	WGS	GENOMIC	SINGLE	ONT performance study sequencing of E.faecium
SRR11110294	SRX7747868	SRS6167174	SRP249985	PRJNA559804	Serratia liquefaciens	S1	OXFORD_NANOPORE	MinION	573064702.0	48884.0	WGS	GENOMIC	SINGLE	WGS of tetracycline-resistant Serratia liquefaciens S1 from mixed salad
SRR30949515	SRX26351969	SRS22817295	SRP536567	PRJNA1165464	Escherichia coli	Not applicable	OXFORD_NANOPORE	MinION	616540079.0	221174.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of E.coli: blood isolate
