srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
ERR9127550	ERX8670835	ERS10853301	ERP135763	PRJEB51164	Escherichia coli		OXFORD_NANOPORE	GridION			WGS	GENOMIC	SINGLE	GridION sequencing
DRR275266	DRX264850	DRS173612	DRP006554	PRJDB10561	Escherichia coli	missing	OXFORD_NANOPORE	MinION	294724703.0	61635.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00281871
ERR15991595	ERX15386701	ERS28170781	ERP184281	PRJEB102899	Pseudomonas aeruginosa		OXFORD_NANOPORE	MinION	121999654.0	10353.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR24952283	SRX20710322	SRS18002654	SRP444472	PRJNA984747	Escherichia coli	TUM1886	OXFORD_NANOPORE	MinION	2108300268.0	450680.0	WGS	GENOMIC	SINGLE	Full-length genome sequencing of Escherichia coli possessing blaCTX-M-2
ERR11053010	ERX10499801	ERS14796245	ERP145810	PRJEB60752	Escherichia coli		OXFORD_NANOPORE	MinION	592906596.0	39215.0	WGS	GENOMIC	SINGLE	Raw reads: IMT44759_[Oxford_Nanopore]
SRR26413134	SRX22118378	SRS16091282	SRP412517	PRJNA910977	Escherichia coli	P0056	PACBIO_SMRT	Sequel II	698107644.0	55636.0	WGS	GENOMIC	SINGLE	WGS of E. coli
SRR4180914	SRX2142210	SRS1673921	SRP086928	PRJNA303736	Arthrobacter woluwensis	DSM 10495	PACBIO_SMRT	PacBio RS	894795368.0	207516.0	WGS	GENOMIC	SINGLE	Arthrobacter woluwensis DSM 10495
SRR4159289	SRX2134222	SRS1669667	SRP085838	PRJNA319694	Rhizobium sp. AN6A	AN6A	PACBIO_SMRT	PacBio RS	426057771.0	106993.0	WGS	GENOMIC	SINGLE	Rhizobium sp. AN6A
SRR22784828	SRX18744616	SRS16179762	SRP413484	PRJNA912639	Escherichia coli	EC_A_4957_3S1_D_CuP_CeN	OXFORD_NANOPORE	MinION	1461965078.0	172000.0	WGS	GENOMIC	SINGLE	WGS of Escherichia coli
ERR4763105	ERX4636158	ERS5247824	ERP124695	PRJEB40976	Enterococcus faecalis		OXFORD_NANOPORE	GridION	1163279964.0	85531.0	WGS	GENOMIC	SINGLE	GridION sequencing; Raw reads: 27725_1#262
SRR28570773	SRX24170454	SRS20947016	SRP499978	PRJNA1096750	Sphingobacterium thalpophilum	ATCC BAA-1094	OXFORD_NANOPORE	MinION	1758673602.0	1647523.0	WGS	GENOMIC	SINGLE	Nanopore seq of Stringobacterium thalpophilium (BAA-1094)
ERR10155868	ERX9691988	ERS6426126	ERP109413	PRJEB27342	Klebsiella terrigena		PACBIO_SMRT	Sequel II	5742611951.0	902908.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
SRR21131528	SRX17143802	SRS14716473	SRP392938	PRJNA672949	Xylella fastidiosa subsp. morus	Riv25	OXFORD_NANOPORE	MinION			WGS	GENOMIC	SINGLE	Oxford Nanopore native genomic DNA of Xylella fastidiosa strain Riv25
SRR32655883	SRX27959906	SRS24326286	SRP569671	PRJNA912210	Prochlorococcus marinus str. MIT 9302	MIT 9302	PACBIO_SMRT	Sequel	86247517.0	16877.0	WGS	GENOMIC	SINGLE	PacBio HiFi data of Prochlorococcus marinus str. MIT 9302
DRR393697	DRX379516	DRS297015	DRP007849	PRJDB10842	Klebsiella michiganensis	JBBDAJB-19-0065	OXFORD_NANOPORE	GridION	405849259.0	37916.0	WGS	GENOMIC	SINGLE	GridION sequencing of SAMD00499125
