srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR5071725	SRX2383557	SRS924277	SRP094110	PRJNA355549	Listeria monocytogenes	HPB5415	PACBIO_SMRT	PacBio RS	1285734148.0	163482.0	WGS	GENOMIC	SINGLE	Whole genome shotgun sequencing of Listeria monocytogenes str. HPB5415 by PacBio RS
ERR11181589	ERX10614687	ERS14863249	ERP143744	PRJEB58678	Escherichia coli	EC0026B	OXFORD_NANOPORE	MinION	796653412.0	182442.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR32250970	SRX27588891	SRS20831686	SRP497546	PRJNA1091452	Enterococcus faecium	EF36-PS	OXFORD_NANOPORE	MinION	353758754.0	101720.0	WGS	GENOMIC	SINGLE	native ONT data from Enterococcus faecium
SRR13269113	SRX9699344	SRS7895462	SRP272861	PRJNA646575	Bacteroides ovatus		OXFORD_NANOPORE	GridION	145109089.0	27974.0	WGS	GENOMIC	SINGLE	WGS  of Bacteroides fragilis group clinical isolates
SRR28445770	SRX24049131	SRS20840578	SRP497734	PRJNA1077798	Alteromonas gracilis	J4	OXFORD_NANOPORE	MinION	2742459.0	1000.0	WGS	GENOMIC	SINGLE	Alteromonas gracilis strain J4, whole genome Nanopore Sequencing
SRR5740336	SRX2946175	SRS1613887	SRP068738	PRJNA292900	Enterobacter cloacae complex sp. AR_0053	AR_0053	PACBIO_SMRT	PacBio RS II	1598404170.0	163482.0	WGS	GENOMIC	SINGLE	PacBio SMRT Sequencing of Enterobacter cloacae FDA-CDC-AR_0053 Genomic Library
SRR9722867	SRX6480342	SRS5130406	SRP215816	PRJNA470993	Staphylococcus aureus	pt192	PACBIO_SMRT	PacBio RS II	982658439.0	142751.0	WGS	GENOMIC	SINGLE	WGS of Staphylococcus aureus
SRR35737846	SRX30787069	SRS26801255	SRP630567	PRJNA1337272	Salmonella enterica subsp. enterica serovar Tennessee	not applicable	OXFORD_NANOPORE	GridION	523483283.0	137104.0	WGS	GENOMIC	SINGLE	Nanopore whole genome sequencing of Salmonella enterica subspecies enterica isolate 1936940-1
DRR293665	DRX283115	DRS178794	DRP004189	PRJDB5929	Klebsiella pneumoniae	C814	OXFORD_NANOPORE	GridION	1434569462.0	201458.0	WGS	GENOMIC	SINGLE	GridION sequencing of SAMD00138212
SRR3722297	SRX1880059	SRS1527081	SRP077294	PRJNA215347	Anaerocellum danielii	Wai35.B1	PACBIO_SMRT	PacBio RS	313356803.0	86684.0	WGS	GENOMIC	SINGLE	Caldicellulosiruptor sp. Wai35.B1 DSM 8977
SRR11209304	SRX7822129	SRS6233359	SRP251108	PRJNA609126	Staphylococcus aureus	SA1428	OXFORD_NANOPORE	GridION	83671254.0	4000.0	WGS	GENOMIC	SINGLE	Genome sequence of a chronic Staphylococcus aureus isolated from dairy cow that is non-responsive to antibiotic treatment
ERR581135	ERX539222	ERS462513	ERP005713	PRJEB6235	Streptococcus pyogenes		PACBIO_SMRT	PacBio RS	592228482.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR13358217	SRX9782552	SRS7969850	SRP300395	PRJNA689691	Escherichia coli	ABW_S22	OXFORD_NANOPORE	MinION	300006375.0	34848.0	WGS	GENOMIC	SINGLE	Long-read sequencing of Escherichia coli ABW_S22
SRR7971244	SRX4804295	SRS3883047	SRP163896	PRJNA494713	Escherichia coli	ERL06-2442	PACBIO_SMRT	PacBio RS II	1751105734.0	163482.0	WGS	GENOMIC	SINGLE	Compete closed genomes of ten Shiga toxin-containing Escherichia coli O157:H7 strains             from New Zealand
SRR15989444	SRX12278095	SRS9998540	SRP357537	PRJNA801416	Klebsiella pneumoniae	661	OXFORD_NANOPORE	GridION	803713491.0	82981.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of Carbapenemase-producing Enterobacterales (CPE)
ERR597268	ERX554231	ERS462981	ERP005928	PRJEB6403	Moellerella wisconsensis	NCTC12132	PACBIO_SMRT	PacBio RS	946303916.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR19539238	SRX15591285	SRS13202051	SRP377466	PRJNA842739	Klebsiella quasivariicola		OXFORD_NANOPORE	MinION	1495399882.0	202749.0	WGS	GENOMIC	SINGLE	Whole genome sequencing of Klebsiella isolate
SRR35019440	SRX30135902	SRS26197636	SRP609550	PRJNA1305695	Staphylococcus aureus	Staphylococcus	OXFORD_NANOPORE	GridION	379749669.0	27909.0	WGS	GENOMIC	SINGLE	RIVM_M041248
SRR21836796	SRX17825866	SRS15349490	SRP401473	PRJNA887340	Neisseria gonorrhoeae	1130991	OXFORD_NANOPORE	GridION	1236603072.0	100494.0	WGS	GENOMIC	SINGLE	Oxford Nanopore reads of Neisseria gonorrhoeae NGC-3
