srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR29384789	SRX24898880	SRS21605137	SRP512887	PRJNA991498	Comamonas testosteroni		PACBIO_SMRT	Sequel II	1778865379.0	170280.0	WGS	GENOMIC	SINGLE	Long-read sequencing of Comamonas testosteroni, Isolate 1 of Microcosm 3 of condition CAtCtMlBa
SRR8143886	SRX4964549	SRS3452228	SRP143617	PRJNA453501	Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	M9A.F.Ca.ET.002.03.1.2	PACBIO_SMRT	PacBio RS II	2414128500.0	163482.0	WGS	GENOMIC	SINGLE	2P3S1-b
ERR968264	ERX1045242	ERS706559	ERP005928	PRJEB6403	Klebsiella pneumoniae	NCTC9656	PACBIO_SMRT	PacBio RS	71555977.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR33145582	SRX28407599	SRS24731080	SRP578779	PRJNA1246260	Tenacibaculum ascidiaceicola	CLAM15	OXFORD_NANOPORE	MinION	1390604115.0	215857.0	WGS	GENOMIC	SINGLE	Nanopore sequence of Tenacibaculum ascidiaceicola CLAM15
SRR385995	SRX109795	SRS001120	SRP000361	PRJNA32935	Enterococcus casseliflavus EC20	899205	PACBIO_SMRT	PacBio RS	84088849.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR19854951	SRX15898508	SRS13587341	SRP383632	PRJNA851917	Lacticaseibacillus rhamnosus	DM065	PACBIO_SMRT	Sequel	448674272.0	51476.0	WGS	GENOMIC	SINGLE	DM065_PacBio
ERR2532029	ERX2550458	ERS2402834	ERP005928	PRJEB6403	Neisseria gonorrhoeae	NCTC10224	PACBIO_SMRT	PacBio RS	792079829.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR14369037	ERX13770435	ERS14467741	ERP143357	PRJEB58304	Salmonella enterica subsp. enterica serovar Enteritidis	VISAVET_VE08_02112_1CSK2	OXFORD_NANOPORE	MinION			WGS	GENOMIC	SINGLE	MinION sequencing
SRR12298424	SRX8801643	SRS6792798	SRP266402	PRJNA605147	Citrobacter sp. RHBSTW-00104	RHBSTW-00104	PACBIO_SMRT	PacBio RS II	1101666007.0	146867.0	WGS	GENOMIC	SINGLE	PACBIO_SMRT sequencing of Citrobacter sp. isolate WTP5|T1-00104 cultured from WTP downstream sample
SRR7254055	SRX4158607	SRS1256855	SRP068736	PRJNA292901	Proteus mirabilis	AR_0029	PACBIO_SMRT	PacBio RS II	1450797017.0	163482.0	WGS	GENOMIC	SINGLE	PacBio SMRT Sequencing of Proteus mirabilis FDA-CDC-AR_0029 Genomic Library
SRR25467198	SRX21199727	SRS18458353	SRP452337	PRJNA1000618	Escherichia coli	Escherichia coli BL21(DE3)	OXFORD_NANOPORE	MinION	8200126.0	4000.0	WGS	GENOMIC	SINGLE	CASTVK transposition with different condition
SRR10426897	SRX7122988	SRS5632781	SRP229459	PRJNA554886	Escherichia coli	1413	OXFORD_NANOPORE	MinION	16927615.0	4384.0	WGS	GENOMIC	SINGLE	S.agnetis1379
ERR11528712	ERX10933942	ERS14832454	ERP145920	PRJEB60854	Escherichia coli		OXFORD_NANOPORE	MinION	12559464.0	7655.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR14871141	SRX11188677	SRS9244978	SRP324862	PRJNA736470	Streptococcus equi subsp. zooepidemicus	SEZ_19-046	PACBIO_SMRT	Sequel	2025159107.0	354092.0	WGS	GENOMIC	SINGLE	PacBio whole genome sequencing of Streptococcu equi
ERR10155853	ERX9691973	ERS6426111	ERP109413	PRJEB27342	Klebsiella terrigena		PACBIO_SMRT	Sequel II	5303550912.0	805284.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
SRR24140098	SRX19938307	SRS17287016	SRP247747	PRJNA604975	Escherichia coli	ox_bsi_635	OXFORD_NANOPORE	GridION	832946154.0	192759.0	WGS	GENOMIC	SINGLE	oxford_bsi
ERR4762145	ERX4635249	ERS5247751	ERP124695	PRJEB40976	Enterococcus faecalis		OXFORD_NANOPORE	GridION	1252803292.0	59232.0	WGS	GENOMIC	SINGLE	GridION sequencing; Raw reads: 26975_1#111
ERR13600719	ERX12971742	ERS13643245	ERP132614	PRJEB48268	Klebsiella pneumoniae		OXFORD_NANOPORE	GridION	450193238.0	65719.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR26899111	SRX22593299	SRS19599852	SRP473241	PRJNA1042815	Campylobacter lari subsp. lari	NCTC 11352 [WRI 3034/77]	OXFORD_NANOPORE	GridION	2703006719.0	726874.0	WGS	GENOMIC	SINGLE	WGS of Campylobacter lari isolate
SRR24140193	SRX19938884	SRS17287591	SRP247747	PRJNA604975	Escherichia coli	ox_bsi_322	OXFORD_NANOPORE	GridION	133531929.0	22753.0	WGS	GENOMIC	SINGLE	oxford_bsi
SRR13680651	SRX10070057	SRS8231709	SRP303037	PRJNA694442	Salmonella enterica		OXFORD_NANOPORE	GridION	1233644605.0	151909.0	WGS	GENOMIC	SINGLE	Multiplex WGS of Salmonella enterica
SRR387280	SRX110075	SRS302375	SRP001087	PRJNA40075	Escherichia coli str. K-12 substr. MG1655	K-12	PACBIO_SMRT	PacBio RS	21694256.0	60667.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR35514717	SRX30590472	SRS26618861	SRP622498	PRJNA1331563	Bacillus velezensis	CB3	OXFORD_NANOPORE	MinION	3115094386.0	764246.0	WGS	GENOMIC	SINGLE	Nano pore reads of Bacillus velezensis
SRR16525731	SRX12728268	SRS10336796	SRP357537	PRJNA801416	Klebsiella pneumoniae	273	OXFORD_NANOPORE	GridION	1083845567.0	221470.0	WGS	GENOMIC	SINGLE	Extensive diversification and dissemination of blaNDM carbapenemase plasmids in Enterobacterales in Singapore 2010-2015
SRR14852523	SRX11171055	SRS9229232	SRP324476	PRJNA738868	Acinetobacter baumannii	DETAB-E285	OXFORD_NANOPORE	MinION	949812044.0	91102.0	WGS	GENOMIC	SINGLE	Nanopore WGS of A. baumannii DETAB-E284
DRR065950	DRX060093	DRS043044	DRP003586	PRJDB5007	Escherichia coli	MRY15-117	PACBIO_SMRT	PacBio RS II	2261498784.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS II sequencing of SAMD00056131
SRR35587906	SRX30660554	SRS26534908	SRP620840	PRJNA1329285	Klebsiella pneumoniae	NDM22	OXFORD_NANOPORE	MinION	805585395.0	77196.0	WGS	GENOMIC	SINGLE	Long read sequencing of Klebsiella pneumoniae
SRR33769457	SRX28991905	SRS22456192	SRP444583	PRJNA962904	Klebsiella pneumoniae		PACBIO_SMRT	Sequel II	73254175.0	11365.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AH0923HE2 for ARCH 2
ERR10497907	ERX10015196	ERS14254412	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	137886473.0	24404.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30345_1#267
