srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
ERR10498418	ERX10015707	ERS14255409	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	77180693.0	10673.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30345_1#356
SRR20613519	SRX16637299	SRS14271859	SRP387904	PRJNA846279	Acinetobacter baumannii	Cl107	OXFORD_NANOPORE	MinION	500003242.0	52680.0	WGS	GENOMIC	SINGLE	Cl107-long-read
SRR10176570	SRX6897977	SRS5430220	SRP223128	PRJNA563784	Haemophilus influenzae biotype aegyptius	HE40/F3043	PACBIO_SMRT	Sequel	197570736.0	39986.0	WGS	GENOMIC	SINGLE	HE40/F3043
SRR941205	SRX326502	SRS463805	SRP027572	PRJNA212438	Mannheimia haemolytica USMARC_2286	USMARC_2286	PACBIO_SMRT	PacBio RS	232606505.0	81741.0	WGS	GENOMIC	SINGLE	Mannheimia haemolytica PacBio RS C2 CLR Sequencing
ERR3685926	ERX3675530	ERS4047727	ERP114207	PRJEB31632	bacterium		OXFORD_NANOPORE	GridION	284625916.0	82269.0	WGS	GENOMIC	SINGLE	GridION sequencing
ERR13385994	ERX12756781	ERS20609110	ERP162246	PRJEB77921	Sinorhizobium meliloti		OXFORD_NANOPORE	MinION	496931624.0	3269287.0	WGS	GENOMIC	PAIRED	Single-nucleotide variant and marker frequency analysis of Sinorhizobium meliloti strains with rearranged genomic DNA
ERR3986918	ERX3988945	ERS4380852	ERP120516	PRJEB37212	Klebsiella pneumoniae		OXFORD_NANOPORE	MinION	675606898.0	181558.0	WGS	GENOMIC	SINGLE	MinION sequencing; Oxfordshire gram negative bacteraemias
SRR24886685	SRX20649243	SRS17947174	SRP442072	PRJNA708470	Enteractinococcus fodinae	DSM 22966	PACBIO_SMRT	Sequel II	3795872275.0	652360.0	WGS	GENOMIC	SINGLE	Enteractinococcus fodinae DSM 22966
SRR23033686	SRX18988348	SRS16376971	SRP413032	PRJNA906522	Pseudomonas aeruginosa	Paer52	OXFORD_NANOPORE	MinION	255490259.0	100543.0	WGS	GENOMIC	SINGLE	Long read sequencing of Pseudomonas aeruginosa Paer52
ERR15380850	ERX14784384	ERS25309153	ERP177066	PRJEB94191	Proteus mirabilis		OXFORD_NANOPORE	MinION	25803597.0	5499.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR5851474	SRX3021129	SRS1832398	SRP094480	PRJNA279196	Bordetella pertussis	I975	PACBIO_SMRT	PacBio RS II	641495056.0	163482.0	WGS	GENOMIC	SINGLE	
SRR12395447	SRX8893450	SRS7152472	SRP276100	PRJNA650381	Mycobacterium tuberculosis		OXFORD_NANOPORE	MinION	361490613.0	264424.0	WGS	GENOMIC	SINGLE	Nanopore TB WGS
SRR31598644	SRX26964302	SRS23434014	SRP549287	PRJNA1185485	Escherichia coli	998	OXFORD_NANOPORE	PromethION	550022129.0	109647.0	WGS	GENOMIC	SINGLE	wwtp-9n14-barcode71
SRR6470778	SRX3560665	SRS2833825	SRP129312	PRJNA429933	Burkholderia contaminans	170816	OXFORD_NANOPORE	MinION	10436016884.0	1730732.0	WGS	GENOMIC	SINGLE	whole genome sequencing of a bcc isolate: ont minion reads 170816_BUCC
SRR19634192	SRX15684584	SRS13381663	SRP379817	PRJNA848631	Escherichia coli		OXFORD_NANOPORE	GridION	207043481.0	12949.0	WGS	GENOMIC	SINGLE	Long read sequencing of E. coli that has been experimentally evolved with a CTX-M-15 plasmid
ERR15289548	ERX14695382	ERS25258638	ERP160926	PRJEB76400	Phocicoccus schoeneichii		OXFORD_NANOPORE	MinION	155353580.0	50745.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR13327975	SRX9755237	SRS7944862	SRP299781	PRJNA684363	Bacillus sp. TH89	TH89	OXFORD_NANOPORE	MinION	562379359.0	383519.0	WGS	GENOMIC	SINGLE	WGS of Bacillus sp. : bacterial isolate
SRR13673796	SRX10063238	SRS8225438	SRP040661	PRJNA231221	Escherichia coli	FDAARGOS_1293	PACBIO_SMRT	Sequel	4565138520.0	459728.0	WGS	GENOMIC	SINGLE	
DRR331385	DRX320389	DRS211983	DRP007942	PRJDB12645	Paenibacillus dendritiformis	J27TS7	PACBIO_SMRT	PacBio RS II	2823560565.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS II sequencing of SAMD00425499
SRR4181372	SRX2142608	SRS1674073	SRP086965	PRJNA303740	Arthrobacter alpinus	DSM 22274	PACBIO_SMRT	PacBio RS	314790405.0	73261.0	WGS	GENOMIC	SINGLE	Arthrobacter alpinus DSM 22274
SRR33123795	SRX28387232	SRS24711156	SRP578427	PRJNA1244367	Bacillus cereus ATCC 14579	ATCC 14579	OXFORD_NANOPORE	GridION	932394270.0	411153.0	WGS	GENOMIC	SINGLE	WGS of Bacillus cereus Strain ATCC14632
SRR33769196	SRX28991573	SRS22396965	SRP444583	PRJNA962904	Escherichia coli		PACBIO_SMRT	Sequel II	669066110.0	30633.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AH0083HC1 for ARCH 2
SRR6825021	SRX3781512	SRS3034948	SRP134857	PRJNA402295	Streptomyces sp. CNZ306	CNZ306	PACBIO_SMRT	PacBio RS II	175874159.0	99964.0	WGS	GENOMIC	SINGLE	Streptomyces sp. CNZ306
SRR1201013	SRX497867	SRS489942	SRP030732	PRJNA194674	Acinetobacter baumannii 1121032	1121032	PACBIO_SMRT	PacBio RS	294619282.0	163482.0	WGS	GENOMIC	SINGLE	
SRR19776593	SRX15820903	SRS12273975	SRP364249	PRJNA816422	Helicobacter pylori	Hpfe053	OXFORD_NANOPORE	MinION	435308817.0	46141.0	WGS	GENOMIC	SINGLE	nanopore sequencing of h. pylori genomic DNA
ERR1940979	ERX2001512	ERS1424484	ERP005928	PRJEB6403	Legionella brunensis	NCTC12240	PACBIO_SMRT	PacBio RS	1176568211.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR8292554	SRX5107178	SRS4026337	SRP018785	PRJNA186035	Salmonella enterica subsp. enterica serovar Tennessee	CFSAN076210	PACBIO_SMRT	PacBio RS II	2242722478.0	163482.0	WGS	GENOMIC	SINGLE	PacBio SMRTbell library protocol library CFSAN076210 A01_1
SRR5165177	SRX2482158	SRS1913752	SRP096397	PRJNA242419	Bradyrhizobium diazoefficiens	USDA110	PACBIO_SMRT	PacBio RS	289716686.0	152713.0	WGS	GENOMIC	SINGLE	Bradyrhizobium japonicum USDA110 from free-living rhizobial cells
SRR23725154	SRX19585840	SRS16968716	SRP426074	PRJNA941188	Bacillus velezensis	PRO67	OXFORD_NANOPORE	MinION	518860835.0	63224.0	WGS	GENOMIC	SINGLE	WGS of Bacillus velezensis: cell culture
SRR19843344	SRX15887044	SRS12114997	SRP361569	PRJNA768416	Heyndrickxia sp. FSL K6-6286	FSL K6-6286	OXFORD_NANOPORE	MinION	1186061134.0	223939.0	WGS	GENOMIC	SINGLE	WGS of Bacilli
