srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
ERR13656163	ERX13026865	ERS20964705	ERP152411	PRJEB67372	Streptomyces sp. enrichment culture		PACBIO_SMRT	Revio	880409153.0	124447.0	WGS	GENOMIC	SINGLE	Raw reads: SudanB2_2034
SRR34728987	SRX29863369	SRS25966286	SRP603830	PRJNA1297335	Pseudomonas rhizosphaerae	SC14	OXFORD_NANOPORE	GridION	445090796.0	62095.0	WGS	GENOMIC	SINGLE	ONP sequencing of phyllosphere bacteria
SRR32204204	SRX27545607	SRS23960614	SRP561120	PRJNA1214876	Ekhidna algicida	To15	OXFORD_NANOPORE	MinION	34485799.0	4000.0	WGS	GENOMIC	SINGLE	Ekhidna algicida strain To15 genome
SRR35794934	SRX30844232	SRS26851175	SRP632532	PRJNA1345429	Mycobacterium tuberculosis	Not applicable	OXFORD_NANOPORE	MinION	434444646.0	585378.0	WGS	GENOMIC	SINGLE	Whole -genome sequencing of Mycobacterium tuberculosis: culture isolate
SRR32364701	SRX27699445	SRS21122272	SRP444583	PRJNA962904	Escherichia coli		PACBIO_SMRT	Sequel II	174556316.0	6202.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AS6343E1 for ARCH 1.0
SRR24955973	SRX20714009	SRS18006110	SRP444550	PRJNA930964	Xylella fastidiosa	ICMP 8740	OXFORD_NANOPORE	MinION	1112630158.0	440928.0	WGS	GENOMIC	SINGLE	8740-RBK004
SRR36093130	SRX31138589	SRS27124363	SRP151512	PRJNA478278	Salmonella enterica	R25.0253	OXFORD_NANOPORE	MinION	368470506.0	86667.0	WGS	GENOMIC	SINGLE	WGS of Salmonella enterica
SRR29778944	SRX25278936	SRS21698314	SRP418402	PRJNA925803	Streptococcus dysgalactiae subsp. equisimilis	MGCS36033	OXFORD_NANOPORE	GridION	369680209.0	240000.0	WGS	GENOMIC	SINGLE	WGS of Streptococcus dysgalactiae subsp. equisimilis
SRR34986076	SRX30104894	SRS26168544	SRP608826	PRJNA1305362	Listeria monocytogenes	Lm_361	OXFORD_NANOPORE	MinION	852409266.0	94922.0	WGS	GENOMIC	SINGLE	Oxford Nanopore sequences of an isolated L. monocytogenes strain from wastewater
SRR34986134	SRX30104836	SRS26168486	SRP608826	PRJNA1305362	Listeria monocytogenes	Lm_129	OXFORD_NANOPORE	MinION	1509622163.0	328152.0	WGS	GENOMIC	SINGLE	Oxford Nanopore sequences of an isolated L. monocytogenes strain from wastewater
SRR35628871	SRX30685163	SRS26704578	SRP627750	PRJNA1333901	Pseudomonas sp. GL_117	GL_117	OXFORD_NANOPORE	MinION	483573114.0	45715.0	WGS	GENOMIC	SINGLE	Oxford Nanopore sequences of cultivable bacteria collected in an iron ore mine and a crystal cave
ERR1407354	ERX1478593	ERS1066622	ERP005928	PRJEB6403	Enterococcus hirae	NCTC12367	PACBIO_SMRT	PacBio RS	1061843824.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR35628903	SRX30685131	SRS26704547	SRP627750	PRJNA1333901	Metabacillus sp. KH_069	KH_069	OXFORD_NANOPORE	MinION	178826035.0	47571.0	WGS	GENOMIC	SINGLE	Oxford Nanopore sequences of cultivable bacteria collected in an iron ore mine and a crystal cave
SRR35183900	SRX30288778	SRS26337549	SRP614586	PRJNA709235	Methylorubrum extorquens	SLI 231	PACBIO_SMRT	Sequel IIe	391541167.0	88194.0	WGS	GENOMIC	SINGLE	Methylorubrum extorquens SLI 231
DRR572328	DRX555795	DRS426388	DRP012251	PRJDB17574	Escherichia coli	YK-IS1MA-L06-1_G08	OXFORD_NANOPORE	MinION	462340.0	306.0	WGS	GENOMIC	SINGLE	nanopore-seq of SAMD00748205 L06-1_G8
ERR14747209	ERX14148485	ERS23812147	ERP170065	PRJEB86767	Morganella morganii		OXFORD_NANOPORE	GridION	1460723294.0	454679.0	WGS	GENOMIC	SINGLE	EXP-4-1-2025-03-14_14-31-23
SRR10140039	SRX6867972	SRS5405405	SRP222367	PRJNA482667	Staphylococcus chromogenes	34B	PACBIO_SMRT	PacBio RS II	1258085013.0	122707.0	WGS	GENOMIC	SINGLE	DNA-Seq of S. chromogenes: Buffalo Calve
SRR21415904	SRX17419976	SRS12114963	SRP361569	PRJNA768416	Bacillus sp. FSL K6-0764	FSL K6-0764	OXFORD_NANOPORE	MinION	1042402878.0	224538.0	WGS	GENOMIC	SINGLE	WGS of Bacilli
SRR9176617	SRX5949281	SRS4860293	SRP040661	PRJNA231221	Staphylococcus hominis	FDAARGOS_747	PACBIO_SMRT	PacBio RS	3383256510.0	163482.0	WGS	GENOMIC	SINGLE	
ERR2125738	ERX2182590	ERS1545379	ERP005928	PRJEB6403	Klebsiella pneumoniae subsp. ozaenae	NCTC9659	PACBIO_SMRT	PacBio RS	2549314723.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR15989407	SRX12278132	SRS9999339	SRP357534	PRJNA801415	Klebsiella pneumoniae	15	OXFORD_NANOPORE	GridION	3273013591.0	1040076.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of Carbapenemase-producing Enterobacterales (CPE)
SRR29479719	SRX24990830	SRS21692621	SRP515080	PRJNA1118413	Staphylococcus epidermidis	CLIMB5	OXFORD_NANOPORE	MinION	1869744197.0	296772.0	WGS	GENOMIC	SINGLE	Nanopore sequence reads of Staphylococcus epidermidis strain CLIMB5
DRR190793	DRX181257	DRS107496	DRP005430	PRJDB8716	Mycobacterium avium subsp. hominissuis	JP-H-1	OXFORD_NANOPORE	MinION	2748347189.0	386184.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00184123
SRR27397079	SRX23073319	SRS9645965	SRP330556	PRJNA742925	Xanthomonas campestris pv. olitorii	NCPPB 464	OXFORD_NANOPORE	MinION	308949285.0	35412.0	WGS	GENOMIC	SINGLE	ONT sequencing of X. campestris pv. olitorii
DRR629246	DRX609573	DRS438795	DRP012484	PRJDB19189	Mycobacteroides chelonae	GA61959	OXFORD_NANOPORE	MinION	479854039.0	57461.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00833298
SRR11209265	SRX7822168	SRS6233359	SRP251108	PRJNA609126	Staphylococcus aureus	SA1428	OXFORD_NANOPORE	GridION	98866291.0	4000.0	WGS	GENOMIC	SINGLE	Genome sequence of a chronic Staphylococcus aureus isolated from dairy cow that is non-responsive to antibiotic treatment
SRR16263450	SRX12543044	SRS10502031	SRP040661	PRJNA231221	Prevotella nigrescens	FDAARGOS_1486	PACBIO_SMRT	Sequel	1680902573.0	199119.0	WGS	GENOMIC	SINGLE	
SRR11209189	SRX7822244	SRS6233359	SRP251108	PRJNA609126	Staphylococcus aureus	SA1428	OXFORD_NANOPORE	GridION	78449010.0	4000.0	WGS	GENOMIC	SINGLE	Genome sequence of a chronic Staphylococcus aureus isolated from dairy cow that is non-responsive to antibiotic treatment
SRR34500454	SRX29644332	SRS1278926	SRP069749	PRJNA310138	Rhizobium leguminosarum	KDH_Rht_308_C	PACBIO_SMRT	Revio	331293598.0	35766.0	WGS	GENOMIC	SINGLE	Rhizobium leguminosarum long reads
SRR28434674	SRX24038708	SRS20831668	SRP497546	PRJNA1091452	Enterococcus faecium	EF25-PS	OXFORD_NANOPORE	MinION	759105761.0	63909.0	WGS	GENOMIC	SINGLE	ONT performance study sequencing of E.faecium
SRR13328068	SRX9755144	SRS7944854	SRP299781	PRJNA684363	Pseudomonas sp. TH49	TH49	OXFORD_NANOPORE	MinION	772644862.0	479335.0	WGS	GENOMIC	SINGLE	WGS of Pseudomonas sp. : bacterial isolate
ERR1198365	ERX1270623	ERS1026775	ERP013734	PRJEB12277	Gordonibacter urolithinfaciens		PACBIO_SMRT	PacBio RS II	922493578.0	99969.0	WGS	GENOMIC	SINGLE	PacBio RS II sequencing
SRR24939730	SRX20698735	SRS17992315	SRP440507	PRJNA924946	Escherichia coli	MB7671	OXFORD_NANOPORE	MinION	325846707.0	49777.0	WGS	GENOMIC	SINGLE	ONT long-read sequencing of carbapenem non-susceptible Enterobacterales
ERR12165296	ERX11576234	ERS7696629	ERP132382	PRJEB48063	Listeria monocytogenes	clinical isolate of L. monocytogenes	OXFORD_NANOPORE	MinION	2528224485.0	286115.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR2274871	ERX2326253	ERS1869803	ERP005928	PRJEB6403	Photobacterium damselae	NCTC11646	PACBIO_SMRT	PacBio RS	941676406.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR13448514	SRX9861655	SRS8041853	SRP295672	PRJNA681856	Salmonella enterica subsp. diarizonae	LHICA_D1	OXFORD_NANOPORE	MinION	12324583.0	4000.0	WGS	GENOMIC	SINGLE	WGS of Salmonella Lhica D1_1
ERR15095059	ERX14499661	ERS24813562	ERP119900	PRJEB36683	Klebsiella pneumoniae 11227-1		OXFORD_NANOPORE	PromethION	234524980.0	88732.0	WGS	GENOMIC	SINGLE	Raw reads: DKPB002_L
SRR29418664	SRX24931992	SRS21636397	SRP514025	PRJNA1107577	Paenibacillus amylolyticus	AR002	OXFORD_NANOPORE	GridION	372385001.0	146975.0	WGS	GENOMIC	SINGLE	whole genome seq. of bacteria isolated from arctic ground squirrel gut contents
ERR1173495	ERX1246924	ERS849583	ERP005928	PRJEB6403	Streptococcus dysgalactiae subsp. equisimilis	NCTC5370	PACBIO_SMRT	PacBio RS	759496231.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR10357056	ERX9889172	ERS7159831	ERP109413	PRJEB27342	Klebsiella pneumoniae		PACBIO_SMRT	Sequel II	4609381053.0	692486.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
ERR5023122	ERX4831137	ERS5493450	ERP126077	PRJEB42241	Vibrio sp. B1FIG11		OXFORD_NANOPORE	unspecified	430689994.0	288942.0	WGS	GENOMIC	SINGLE	unspecified sequencing; Raw reads: B1FIG11
SRR11209263	SRX7822170	SRS6233359	SRP251108	PRJNA609126	Staphylococcus aureus	SA1428	OXFORD_NANOPORE	GridION	91193705.0	4000.0	WGS	GENOMIC	SINGLE	Genome sequence of a chronic Staphylococcus aureus isolated from dairy cow that is non-responsive to antibiotic treatment
ERR11528715	ERX10933945	ERS14832614	ERP145920	PRJEB60854	Escherichia coli		OXFORD_NANOPORE	MinION	300241834.0	57692.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR36388025	SRX31416434	SRS27399787	SRP653897	PRJNA1378463	Klebsiella pneumoniae	#9020	OXFORD_NANOPORE	MinION	201792416.0	70774.0	WGS	GENOMIC	SINGLE	WGS of Klebsiella pneumoniae ST307 and ST5994: clinical isolates from Cantabria (Spain)
ERR10498614	ERX10015903	ERS14255899	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	21860182.0	10344.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30602_1#136
ERR13600669	ERX12971692	ERS15600175	ERP132614	PRJEB48268	Klebsiella pneumoniae		OXFORD_NANOPORE	GridION	679558642.0	41146.0	WGS	GENOMIC	SINGLE	GridION sequencing
ERR2302899	ERX2354236	ERS1963333	ERP005928	PRJEB6403	Acinetobacter calcoaceticus		PACBIO_SMRT	PacBio RS	283796400.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR26165230	SRX21877375	SRS18968792	SRP463027	PRJNA1019775	Mycobacterium tuberculosis		OXFORD_NANOPORE	MinION	1048108150.0	514823.0	WGS	GENOMIC	SINGLE	WGS of CDC1551_2 Oxford Nanopore
