srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
ERR10498516	ERX10015805	ERS14255318	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	39257134.0	7751.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30348_2#165
SRR30040136	SRX25514840	SRS21840211	SRP516844	PRJNA1129555	Xanthomonas sp. NCPPB 3443	NCPPB 3443	OXFORD_NANOPORE	PromethION	853282207.0	137217.0	WGS	GENOMIC	SINGLE	Genome sequencing of NCPPB 3443
SRR10613917	SRX7293079	SRS5786565	SRP235347	PRJNA459254	Clostridium beijerinckii	DJ290	PACBIO_SMRT	PacBio RS II	258778259.0	66495.0	WGS	GENOMIC	SINGLE	Clostridium beijerinckii DJ290
SRR35396778	SRX30479477	SRS26512539	SRP620287	PRJNA1328436	Enterobacter roggenkampii	21AR0469	OXFORD_NANOPORE	GridION	662891908.0	57591.0	WGS	GENOMIC	SINGLE	Enterobacter roggenkampii strain 21AR0469
SRR27201540	SRX22881464	SRS19853873	SRP477847	PRJNA1052100	Klebsiella pneumoniae	E29	OXFORD_NANOPORE	MinION	294526921.0	113017.0	WGS	GENOMIC	SINGLE	ONT R9.4.1 sequences of Klebsiella pneumoniae from clinical sources in Ghana
SRR23086722	SRX19039199	SRS16456464	SRP417605	PRJNA903660	Mycobacterium tuberculosis		OXFORD_NANOPORE	MinION	154331472.0	116150.0	WGS	GENOMIC	SINGLE	WGS of Mycobacterium tuberculosis: isolate
SRR13575505	SRX9973357	SRS8145954	SRP303741	PRJNA695586	Streptococcus pyogenes	M4C20	OXFORD_NANOPORE	MinION	2804849.0	4000.0	WGS	GENOMIC	SINGLE	Whole genome sequence of Streptococcus pyogenes strain M4C20
SRR27336660	SRX23013505	SRS19865390	SRP478122	PRJNA1044843	Escherichia coli	ExPEC_A68	OXFORD_NANOPORE	MinION	1012115488.0	36790.0	WGS	GENOMIC	SINGLE	High-quality long-reads of the genome from swine-derived extraintestinal pathogenic Escherichia coli
SRR14836306	SRX11162326	SRS9222561	SRP324332	PRJNA735268	Enterococcus faecalis	UAMS_EL56	OXFORD_NANOPORE	MinION	1185510477.0	277802.0	WGS	GENOMIC	SINGLE	E. faecalis isolated from blood sample
SRR28434928	SRX24038518	SRS20831686	SRP497546	PRJNA1091452	Enterococcus faecium	EF36-PS	OXFORD_NANOPORE	MinION	249405020.0	201969.0	WGS	GENOMIC	SINGLE	ONT performance study sequencing of E.faecium
ERR15191359	ERX14596986	ERS25135729	ERP160948	PRJEB76420	Escherichia coli		OXFORD_NANOPORE	MinION			WGS	GENOMIC	SINGLE	MinION sequencing
ERR11040615	ERX10476460	ERS14796139	ERP145810	PRJEB60752	Escherichia coli		OXFORD_NANOPORE	MinION	534694096.0	60451.0	WGS	GENOMIC	SINGLE	Raw reads: J138_[Oxford_Nanopore]
SRR27135510	SRX22817392	SRS18332163	SRP395888	PRJNA812595	Acinetobacter baumannii	2023CK-00893	OXFORD_NANOPORE	GridION	319913293.0	35151.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of ARLN isolate
ERR14721428	ERX14122853	ERS23791491	ERP170136	PRJEB86838	pig metagenome		OXFORD_NANOPORE	PromethION	22515334100.0	7102138.0	WGS	GENOMIC	SINGLE	Raw reads: DTU_2024_1037152_108_MG_P2_P2_four_rep3
