srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
ERR12814825	ERX12187821	ERS18629905	ERP158153	PRJEB73354	Escherichia coli		OXFORD_NANOPORE	GridION	513264606.0	175022.0	WGS	GENOMIC	SINGLE	GridION sequencing
DRR512859	DRX496745	DRS532340	DRP010765	PRJDB16900	Serratia fonticola		OXFORD_NANOPORE	MinION	24246726.0	3138.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00653955
ERR15942182	ERX15337727	ERS27418075	ERP171251	PRJEB88111	Clostridium perfringens	CP_50D	OXFORD_NANOPORE	PromethION	1903336381.0	375734.0	WGS	GENOMIC	SINGLE	Raw reads: DTU_2024_1035988_100_SI_CP_50D_SE
ERR16064575	ERX15454757	ERS28397710	ERP173262	PRJEB90249	Pseudomonas aeruginosa		OXFORD_NANOPORE	GridION	1034989968.0	254621.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR31583376	SRX26948878	SRS23420340	SRP548954	PRJNA1193326	Campylobacter jejuni		OXFORD_NANOPORE	MinION	92083019.0	116782.0	WGS	GENOMIC	SINGLE	Long-read Nanopore-based WGS characterization of antimicrobial resistant Campylobacter jejuni and Campylobacter coli isolates from humans, animals and food products in Northern Spain within a One Health approach
SRR29816271	SRX25315438	SRS21985196	SRP519641	PRJNA1135336	Enterococcus faecium		OXFORD_NANOPORE	GridION	580645313.0	124168.0	WGS	GENOMIC	SINGLE	Whole genome sequencing of VRE
SRR28777790	SRX24342756	SRS20831653	SRP497546	PRJNA1091452	Listeria monocytogenes	L-19	OXFORD_NANOPORE	MinION	380198635.0	107946.0	WGS	GENOMIC	SINGLE	ONT performance study sequencing of L. monocytogenes
SRR16608004	SRX12809141	SRS10754597	SRP343559	PRJNA775829	Macrococcoides canis	KW0150	OXFORD_NANOPORE	MinION	620192570.0	669881.0	WGS	GENOMIC	SINGLE	Macrococcus canis, complete genome
SRR9661793	SRX6422691	SRS5079483	SRP213928	PRJNA553190	Escherichia coli	Fis2-e3	OXFORD_NANOPORE	MinION	156856965.0	13739.0	WGS	GENOMIC	SINGLE	Fission_2Mb_e3_Nanopore
SRR31024371	SRX26411192	SRS22931146	SRP539092	PRJNA1174068	Vibrio cholerae	mHDM VC13	OXFORD_NANOPORE	PromethION	86374411.0	50103.0	WGS	GENOMIC	SINGLE	WGS of Vcholerae isolates
ERR6504074	ERX6130989	ERS7421267	ERP131249	PRJEB47011	Escherichia coli		OXFORD_NANOPORE	MinION	361141883.0	333581.0	WGS	GENOMIC	SINGLE	MinION sequencing; Raw reads: NHTD_58
SRR27710529	SRX23376964	SRS19840287	SRP395888	PRJNA812595	Klebsiella aerogenes	2023CK-01571	OXFORD_NANOPORE	GridION	911486305.0	76865.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of ARLN isolate
SRR35787263	SRX30836584	SRS26844864	SRP632197	PRJNA1338806	Sinorhizobium medicae	L1M2R2	OXFORD_NANOPORE	PromethION	405018978.0	77507.0	WGS	GENOMIC	SINGLE	Whole-genome sequencing of strain g9 using Oxford Nanopore PromethION (Plasmidsaurus)
SRR386180	SRX109851	SRS002764	SRP001666	PRJNA32461	Coprobacillus cateniformis	D6	PACBIO_SMRT	PacBio RS	105083229.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR31599093	SRX26963991	SRS23433703	SRP549287	PRJNA1185485	Escherichia coli	648	OXFORD_NANOPORE	PromethION	809273007.0	169038.0	WGS	GENOMIC	SINGLE	RMB-NoR-barcode57
SRR33895139	SRX29106714	SRS25313054	SRP590843	PRJNA1272507	Salmonella enterica	SAL-044	OXFORD_NANOPORE	GridION	388986059.0	94899.0	WGS	GENOMIC	SINGLE	ONT-WGS of Salmonella enterica
SRR33186508	SRX28434126	SRS24756595	SRP579320	PRJNA1251496	Klebsiella pneumoniae	ST395	OXFORD_NANOPORE	GridION	792021784.0	902989.0	WGS	GENOMIC	SINGLE	Nanopore Seq of hv-CRKP;0327436-NDM
SRR27180013	SRX22860463	SRS19835777	SRP477403	PRJNA1049513	Vibrio sp. PBL-C16	PBL-C16	OXFORD_NANOPORE	MinION	38611.0	14.0	WGS	GENOMIC	SINGLE	Vibrio sp. PBL-C16 Genome sequencing and assembly
SRR11569241	SRX8138160	SRS6501301	SRP257391	PRJNA625662	Avibacterium paragallinarum	ADL-AP16	OXFORD_NANOPORE	MinION	350013768.0	13998.0	WGS	GENOMIC	SINGLE	whole genome sequencing of Avibacterium paragallinarum: clinical sample
SRR15860841	SRX12151937	SRS10130458	SRP336777	PRJNA758761	Staphylococcus arlettae	AHKW2e	OXFORD_NANOPORE	MinION	2306237880.0	495082.0	WGS	GENOMIC	SINGLE	Nanopore of SAMN21034498
SRR27479411	SRX23150716	SRS20101283	SRP482875	PRJNA1037062	Bacillus licheniformis	PS03069	OXFORD_NANOPORE	MinION	706386437.0	107124.0	WGS	GENOMIC	SINGLE	WGS of bacterial isolate: Environmental isolate
ERR2125844	ERX2182696	ERS1669591	ERP005928	PRJEB6403	Listeria grayi	NCTC 10812	PACBIO_SMRT	PacBio RS	1962688662.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR31235432	SRX26615401	SRS23113924	SRP543347	PRJNA1182389	Escherichia coli	NEB 10-beta	OXFORD_NANOPORE	MinION	2960497.0	1490.0	WGS	GENOMIC	SINGLE	Long Read Sequencing of synthetic plasmid
ERR10676142	ERX10143906	ERS14333241	ERP143248	PRJEB58185	Campylobacter coli		OXFORD_NANOPORE	MinION	235828082.0	391741.0	WGS	GENOMIC	PAIRED	MinION paired end sequencing
ERR15738100	ERX15143222	ERS27094501	ERP182399	PRJEB100972	Mycobacterium tuberculosis	K09T0366	OXFORD_NANOPORE	MinION	165448249.0	233560.0	WGS	GENOMIC	SINGLE	Raw reads: K09T0366
ERR676893	ERX631860	ERS513135	ERP005928	PRJEB6403	Salmonella enterica subsp. arizonae	NCTC8297	PACBIO_SMRT	PacBio RS	793028031.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR13448297	SRX9861473	SRS8036752	SRP276953	PRJNA605961	Salmonella enterica subsp. enterica serovar Typhimurium	ER3625 descendants	PACBIO_SMRT	PacBio RS II	2282740383.0	163482.0	WGS	GENOMIC	SINGLE	JZ_069 1 PacBio RSII
SRR23365152	SRX19306134	SRS16705499	SRP421404	PRJNA932460	Pseudomonas chlororaphis	ATCC 17419	OXFORD_NANOPORE	GridION	586790142.0	168148.0	WGS	GENOMIC	SINGLE	WGS of Pseudomonas chlororaphis
SRR13328076	SRX9755136	SRS7944846	SRP299781	PRJNA684363	Erwinia sp. TH56	TH56	OXFORD_NANOPORE	MinION	405578803.0	228066.0	WGS	GENOMIC	SINGLE	WGS of Erwinia sp. : bacterial isolate
SRR10037963	SRX6773046	SRS5320299	SRP219693	PRJNA439798	Microbacterium sp. SAI-030	SAI-030	PACBIO_SMRT	PacBio RS II	205054553.0	50659.0	WGS	GENOMIC	SINGLE	Microbacterium CR 6-12 SAI-030
SRR19539229	SRX15591294	SRS13202034	SRP377466	PRJNA842739	Klebsiella pneumoniae		OXFORD_NANOPORE	MinION	1260513041.0	195599.0	WGS	GENOMIC	SINGLE	Whole genome sequencing of Klebsiella isolate
SRR25778633	SRX21501183	SRS18732658	SRP457287	PRJNA1010209	Mycobacterium tuberculosis	TDR74	OXFORD_NANOPORE	MinION	5328470497.0	1813299.0	WGS	GENOMIC	SINGLE	WGS from TDR74 Oxford Nanopore
SRR9221605	SRX5992104	SRS4897243	SRP200866	PRJNA545197	Escherichia coli	microbial	OXFORD_NANOPORE	MinION	40009941.0	10692.0	WGS	GENOMIC	SINGLE	Enterotoxigenic E.Coli serogroup O6 strain 718279
ERR5295483	ERX5085108	ERS5649881	ERP126298	PRJEB42440	Serratia marcescens		OXFORD_NANOPORE	MinION	1400943005.0	117729.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR14686276	ERX14087795	ERS23773415	ERP169826	PRJEB86481	Escherichia coli str. K-12 substr. MG1655	K-12	OXFORD_NANOPORE	MinION	176395987.0	70709.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR33895095	SRX29106758	SRS25313098	SRP590843	PRJNA1272507	Salmonella enterica	SAL-125	OXFORD_NANOPORE	GridION	461355638.0	97846.0	WGS	GENOMIC	SINGLE	ONT-WGS of Salmonella enterica
SRR2801077	SRX1378629	SRS1132306	SRP065243	PRJNA299742	Serratia marcescens	B3R3	PACBIO_SMRT	PacBio RS II	2127841632.0	326964.0	WGS	GENOMIC	SINGLE	PacBio20kb
ERR1140956	ERX1219805	ERS825155	ERP005928	PRJEB6403	Staphylococcus aureus	NCTC4163	PACBIO_SMRT	PacBio RS	863959128.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR16602840	SRX12804009	SRS10749569	SRP343516	PRJNA775652	Ralstonia solanacearum	26-3SP_UW351	PACBIO_SMRT	PacBio RS	3041480481.0	280061.0	WGS	GENOMIC	SINGLE	Cool-virulence in Ralstonia solanacearum
SRR15376139	SRX11678670	SRS9710545	SRP331701	PRJNA666790	Escherichia coli O157:H7	Z1768	PACBIO_SMRT	PacBio RS II	2112682357.0	163482.0	WGS	GENOMIC	SINGLE	Genome sequencing of ZAP E. coli O157:H7 strains from Scotland
DRR379816	DRX365704	DRS427955	DRP012324	PRJDB13630	Agrobacterium sp. 5Ca39	5Ca39	PACBIO_SMRT	PacBio RS II	964343703.0	93959.0	WGS	GENOMIC	SINGLE	PacBio RS II sequencing of SAMD00492884
ERR688951	ERX633933	ERS523573	ERP005928	PRJEB6403	Escherichia coli	NCTC8009	PACBIO_SMRT	PacBio RS	623485002.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR11785014	SRX8337429	SRS6655994	SRP261453	PRJNA631446	Chromobacterium sp. Beijing	Beijing	PACBIO_SMRT	Sequel II	5396718.0	1.0	WGS	GENOMIC	SINGLE	Genome sequencing of Chromobacterium sp. Beijing
SRR23117922	SRX19068865	SRS16484502	SRP418226	PRJNA902659	Klebsiella electrica	S2-IND-01-C	OXFORD_NANOPORE	MinION	1000007379.0	56227.0	WGS	GENOMIC	SINGLE	Long read WGS of Raoultella electrica Isolate
ERR4763150	ERX4636203	ERS5247930	ERP124695	PRJEB40976	Enterococcus faecalis		OXFORD_NANOPORE	GridION	973244729.0	48741.0	WGS	GENOMIC	SINGLE	GridION sequencing; Raw reads: 28157_4#166
SRR9214082	SRX5984748	SRS1011170	SRP051949	PRJNA271899	Citrobacter sp. MGH99	MGH99	OXFORD_NANOPORE	GridION	786825343.0	186579.0	WGS	GENOMIC	SINGLE	Sequencing of Carbapenem resistant bacteria
ERR14747252	ERX14148528	ERS23812284	ERP170065	PRJEB86767	Morganella morganii		OXFORD_NANOPORE	MinION	498436726.0	112711.0	WGS	GENOMIC	SINGLE	EXP-20-1-2025-03-14_14-42-05
ERR14939084	ERX14343328	ERS22970231	ERP167347	PRJEB83773	Escherichia coli	607	OXFORD_NANOPORE	MinION	305089075.0	30369.0	WGS	GENOMIC	SINGLE	Raw reads: 250907E_Ga4691i
ERR13600400	ERX12971423	ERS6631605	ERP109316	PRJEB27256	Klebsiella pneumoniae		OXFORD_NANOPORE	GridION	2064168256.0	117494.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR13386046	SRX9805383	SRS7989458	SRP300861	PRJNA663900	Enterococcus sp. AZ176	AZ176	OXFORD_NANOPORE	GridION	448328537.0	183363.0	WGS	GENOMIC	SINGLE	Zoo 3 Enterococcus Diversity Genome sequencing and assembly
SRR17883355	SRX14042603	SRS11877468	SRP358257	PRJNA779217	Staphylococcus sp. NRL 21/187	NRL 21/187	OXFORD_NANOPORE	MinION	466909940.0	112621.0	WGS	GENOMIC	SINGLE	Whole genome Nanopore sequence of Staphylococcus brunensis
SRR25466891	SRX21199529	SRS18458348	SRP452337	PRJNA1000618	Escherichia coli	Escherichia coli BL21(DE3)	OXFORD_NANOPORE	MinION	6175575.0	4000.0	WGS	GENOMIC	SINGLE	CASTVK transposition with different condition
ERR2532427	ERX2550848	ERS2419163	ERP005928	PRJEB6403	Lactiplantibacillus plantarum	NCTC1406	PACBIO_SMRT	PacBio RS	1428760510.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR33768828	SRX28991250	SRS22456163	SRP444583	PRJNA962904	Klebsiella pneumoniae		PACBIO_SMRT	Sequel II	412058377.0	19377.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AH0812HC1 for ARCH 2
ERR13600427	ERX12971450	ERS6631103	ERP109316	PRJEB27256	Klebsiella pneumoniae		OXFORD_NANOPORE	GridION	310793118.0	18700.0	WGS	GENOMIC	SINGLE	GridION sequencing
