srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR22784930	SRX18744514	SRS16179715	SRP413484	PRJNA912639	Escherichia coli	EC_B1_9226_C5_H_CuN_CeP	OXFORD_NANOPORE	MinION	618989336.0	105491.0	WGS	GENOMIC	SINGLE	WGS of Escherichia coli
ERR15606612	ERX15009757	ERS26887934	ERP171481	PRJEB88388	Priestia megaterium	R-90778	OXFORD_NANOPORE	MinION	1147621792.0	1337280.0	WGS	GENOMIC	SINGLE	Raw reads: Priestia megaterium R-90778
SRR35145685	SRX30251328	SRS12567058	SRP369304	PRJNA696470	Bradyrhizobium elkanii	USDA 406	PACBIO_SMRT	Sequel II	725202843.0	63732.0	WGS	GENOMIC	SINGLE	Bradyrhizobium elkanii USDA 406
SRR26705600	SRX22405228	SRS19441907	SRP470582	PRJNA1031220	Pseudomonas aeruginosa	DDRC3	OXFORD_NANOPORE	GridION	1008942217.0	181442.0	WGS	GENOMIC	SINGLE	WGS_Pa_DDRC3Pf
SRR28082841	SRX23729433	SRS20558219	SRP491492	PRJNA1077129	Pseudomonas canadensis	S2_P1_E7	OXFORD_NANOPORE	MinION	219404365.0	48557.0	WGS	GENOMIC	SINGLE	Pseudomonas canadensis S2-2023-4
SRR13269112	SRX9699345	SRS7895463	SRP272861	PRJNA646575	Phocaeicola vulgatus		OXFORD_NANOPORE	GridION	350885829.0	88863.0	WGS	GENOMIC	SINGLE	WGS  of Bacteroides fragilis group clinical isolates
SRR33769131	SRX28991638	SRS22397195	SRP444583	PRJNA962904	Escherichia coli		PACBIO_SMRT	Sequel II	402978722.0	17273.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AH0040HC1 for ARCH 2
SRR8305855	SRX5120357	SRS4134010	SRP018785	PRJNA186035	Salmonella enterica subsp. enterica serovar Infantis	CFSAN059939	PACBIO_SMRT	Sequel	764013397.0	311580.0	WGS	GENOMIC	SINGLE	Whole genome PacBio Sequel sequence of Salmonella enterica subsp. enterica serovar Infantis
ERR13600591	ERX12971614	ERS15599413	ERP132614	PRJEB48268	Klebsiella pneumoniae		OXFORD_NANOPORE	GridION	2142039849.0	154406.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR1203880	SRX500306	SRS581588	SRP040529	PRJNA212490	Orientia tsutsugamushi str. Sido		PACBIO_SMRT	PacBio RS	2602339610.0	163482.0	WGS	GENOMIC	SINGLE	
SRR30149552	SRX25617081	SRS21937524	SRP518730	PRJNA1133668	Klebsiella pneumoniae	ST258KP69	OXFORD_NANOPORE	MinION	373213748.0	54002.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of clinical CRE isolates: human
SRR27033696	SRX22725501	SRS19714567	SRP475574	PRJNA1047486	Acinetobacter johnsonii	HAMBI_0097	PACBIO_SMRT	Sequel IIe	655369405.0	60377.0	WGS	GENOMIC	SINGLE	Whole genome sequencing of Acinetobacter johnsonii HAMBI_0097; long read
ERR14150440	ERX13553069	ERS13617144	ERP141886	PRJEB56918	Staphylococcus aureus		OXFORD_NANOPORE	GridION	3727800618.0	412348.0	WGS	GENOMIC	SINGLE	Raw reads: 1002030
ERR15465374	ERX14869269	ERS26347546	ERP179079	PRJEB96336	Klebsiella pneumoniae	EuSCAPE_NO002	OXFORD_NANOPORE	GridION	671828069.0	342953.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR11209254	SRX7822179	SRS6233359	SRP251108	PRJNA609126	Staphylococcus aureus	SA1428	OXFORD_NANOPORE	GridION	81057990.0	4000.0	WGS	GENOMIC	SINGLE	Genome sequence of a chronic Staphylococcus aureus isolated from dairy cow that is non-responsive to antibiotic treatment
SRR24139801	SRX19938604	SRS17287313	SRP247747	PRJNA604975	Escherichia coli	ox_bsi_384	OXFORD_NANOPORE	GridION	155824354.0	56388.0	WGS	GENOMIC	SINGLE	oxford_bsi
ERR5720167	ERX5435221	ERS6253546	ERP128316	PRJEB44283	Haemophilus influenzae Rd KW20	Rd KW20	OXFORD_NANOPORE	MinION	84508826.0	14394.0	WGS	GENOMIC	SINGLE	MinION sequencing; Raw reads: RdpB-T0-II-nanopore
SRR29777242	SRX25277154	SRS21961071	SRP519287	PRJNA1134122	Listeria monocytogenes	N24-0276	OXFORD_NANOPORE	MinION	533326434.0	89895.0	WGS	GENOMIC	SINGLE	Long read WGS of Listeria monocytogenes: isolate N24-0276
SRR27467588	SRX23139042	SRS20090101	SRP482617	PRJNA942599	Staphylococcus aureus	Dog002	PACBIO_SMRT	Sequel II	1186837671.0	109752.0	WGS	GENOMIC	SINGLE	PacBio sequencing of canine Staphylococcaceae isolated from a Kenyan shelter in June 2015
SRR34269120	SRX29442678	SRS25588652	SRP595615	PRJNA1280179	Stenotrophomonas pavanii	CF-sbj1-Sm1-l	OXFORD_NANOPORE	GridION	885885629.0	108976.0	WGS	GENOMIC	SINGLE	Plasmid-mediated extreme resistance development within lung
SRR10747684	SRX7423067	SRS5954099	SRP239842	PRJNA597028	Lactobacillus crispatus	C25	PACBIO_SMRT	Sequel	5668520669.0	1138538.0	WGS	GENOMIC	SINGLE	Genome Assembly of Lactobacillus: Isolate C25
SRR18681653	SRX14782844	SRS12539549	SRP368114	PRJNA824420	Escherichia coli	GD03014_ECOL_HY_132	OXFORD_NANOPORE	MinION	490199377.0	57042.0	WGS	GENOMIC	SINGLE	Long-read sequencing of Escherichia coli: isolate #132 urine
SRR37002361	SRX31951968	SRS27897732	SRP667822	PRJNA1415187	Yersinia pestis	1815	OXFORD_NANOPORE	PromethION	1178031897.0	150582.0	WGS	GENOMIC	SINGLE	ONT sequencing of Yp_1815_22
SRR24007054	SRX19810436	SRS17171470	SRP429992	PRJNA950057	Burkholderia vietnamiensis	BUV138_M2	PACBIO_SMRT	Sequel	1768026996.0	339430.0	WGS	GENOMIC	SINGLE	Genome sequencing of Burkholderia vietnamiensis: serially collected isolates from a single patient
SRR23796602	SRX19628691	SRS16998283	SRP426545	PRJNA942086	Salmonella enterica subsp. enterica serovar Muenchen	PS_Mu_2_2021	OXFORD_NANOPORE	MinION	145549109.0	17591.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of Campylobacter jejuni from chicken manure
ERR10488923	ERX10008234	ERS14235824	ERP142385	PRJEB57405	Streptococcus pneumoniae		OXFORD_NANOPORE	MinION	93477307.0	11710.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR12280302	SRX8784412	SRS7053129	SRP272861	PRJNA646575	Bacteroides thetaiotaomicron		OXFORD_NANOPORE	GridION	587819730.0	67357.0	WGS	GENOMIC	SINGLE	WGS  of Bacteroides fragilis group clinical isolates
SRR10613418	SRX7292591	SRS5786124	SRP235306	PRJNA593863	Streptococcus pneumoniae	TH13621	PACBIO_SMRT	Sequel	2133785.0	1.0	WGS	GENOMIC	SINGLE	SMRT-seq of pneumococcal strain TH5160(spn556II and spn556III deleted) derivative: TH13621 S. agalactiae-A3
SRR13385994	SRX9805435	SRS7989510	SRP300861	PRJNA663900	Enterococcus sp. DIV0207g	DIV0207g	OXFORD_NANOPORE	GridION	643463015.0	93047.0	WGS	GENOMIC	SINGLE	Zoo 3 Enterococcus Diversity Genome sequencing and assembly
ERR4766798	ERX4638449	ERS2502451	ERP023756	PRJEB21499	Escherichia coli		PACBIO_SMRT	Sequel	991434257.0	214768.0	WGS	GENOMIC	SINGLE	Sequel sequencing
SRR21564520	SRX17566857	SRS15108902	SRP397080	PRJNA880531	Salmonella enterica subsp. enterica serovar Typhimurium	HS_187Salm	OXFORD_NANOPORE	MinION	2183024986.0	357699.0	WGS	GENOMIC	SINGLE	Nanopore MinION sequencing of S. enterica HS-187Salm isolated from harvested oysters
ERR2532366	ERX2550787	ERS2419154	ERP005928	PRJEB6403	Enterococcus faecalis	NCTC8730	PACBIO_SMRT	PacBio RS	2642444331.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR24860066	SRX20624200	SRS17923851	SRP432435	PRJNA954830	Burkholderia mallei	Mukteswar	OXFORD_NANOPORE	MinION	1356654101.0	269060.0	WGS	GENOMIC	SINGLE	ONT long reads of Burkholderia mallei: Mukteswar
SRR15720538	SRX12016026	SRS10021551	SRP292285	PRJNA667898	Escherichia coli	K12 MG1655	PACBIO_SMRT	Sequel II	77188445840.0	316066844.0	WGS	GENOMIC	SINGLE	Pacbio SEQ2 Short insert library:Escherichia coli K12 MG1655
SRR2062016	SRX1053696	SRS956602	SRP059248	PRJNA286129	Xanthomonas oryzae pv. oryzae	PXO99	PACBIO_SMRT	PacBio RS	590511486.0	81741.0	WGS	GENOMIC	SINGLE	PacBio Sequencing of PXO99-L-13
SRR12395428	SRX8893469	SRS7152491	SRP276100	PRJNA650381	Mycobacterium tuberculosis		OXFORD_NANOPORE	MinION	972846555.0	521799.0	WGS	GENOMIC	SINGLE	Nanopore TB WGS
ERR15693070	ERX15097271	ERS26984932	ERP171481	PRJEB88388	Cupriavidus sp. R-91909	R-91909	OXFORD_NANOPORE	MinION	1415820935.0	305452.0	WGS	GENOMIC	SINGLE	Raw reads: Cupriavidus sp. R-91909
SRR26473409	SRX22177354	SRS19234790	SRP250705	PRJNA607328	Rhodotorula toruloides	IF0880	OXFORD_NANOPORE	MinION	5307638459.0	857814.0	WGS	GENOMIC	SINGLE	Rhodosporidium toruloides FELIX_MS936 Nanopore
ERR3458873	ERX3480624	ERS3607379	ERP116579	PRJEB33761	Escherichia coli		PACBIO_SMRT	PacBio RS	475565683.0	115012.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR7565110	ERX7135702	ERS9103478	ERP133520	PRJEB49072	Escherichia coli		OXFORD_NANOPORE	MinION	24679258.0	7625.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR15195399	ERX14601073	ERS25142069	ERP160948	PRJEB76420	Escherichia coli		OXFORD_NANOPORE	MinION			WGS	GENOMIC	SINGLE	MinION sequencing
SRR35147147	SRX30252777	SRS26304749	SRP613093	PRJNA695743	Pseudomonas sp. PvP028	PvP028	PACBIO_SMRT	Sequel II	5347427.0	628.0	WGS	GENOMIC	SINGLE	Pseudomonas sp. PvP028
SRR35247876	SRX30350706	SRS26393776	SRP617275	PRJNA893729	Paraburkholderia sp. 32	32	PACBIO_SMRT	Sequel IIe	667583335.0	63171.0	WGS	GENOMIC	SINGLE	Paraburkholderia tuberum 32
SRR13708351	SRX10097324	SRS8254653	SRP306354	PRJNA701733	Klebsiella pneumoniae	P-160217-1	PACBIO_SMRT	Sequel	1410421858.0	300141.0	WGS	GENOMIC	SINGLE	PacBio WGS of blaOXA-48 harboring Klebsiella pneumoniae from a wound
ERR10497679	ERX10014968	ERS14254511	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	88329015.0	12238.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30134_6#92
